Lat,Lon,Boya,Pixel
37.694517,-0.8104,18.0257,0.04852222237322065
37.666817,-0.809683,16.6669,0.04063333281212383
37.659833,-0.781967,14.565,0.03730000017417802
37.6518,-0.728883,17.6161,0.039255555305216044
37.68735,-0.783783,17.7467,0.08879999899201924
37.74045,-0.727117,0.295,0.0308555555012491
37.74045,-0.727117,0.17,0.03768888943725162
37.8118,-0.784483,0.2386,0.08156666739119424
37.760617,-0.8078,0.3391,0.08193333281411065
37.761783,-0.78355,0.2347,0.08403333359294468
37.748233,-0.749617,0.1737,0.07657777766386668
37.710417,-0.778383,0.2924,0.07732222312026554
37.718,-0.839783,0.4127,0.07626666625340779
37.694517,-0.8104,0.3615,0.0806333323319753
37.666817,-0.809683,0.3693,0.07197777844137615
37.659833,-0.781967,0.347,0.07056666745079888
37.6518,-0.728883,0.3961,0.0871666669845581
37.68735,-0.783783,0.3276,0.07579999996556176
37.8118,-0.784483,0.3049,0.16365555259916517
37.760617,-0.8078,0.328,0.06631111105283101
37.761783,-0.78355,0.2743,0.0961555540561676
37.748233,-0.749617,0.4799,0.06024444392985768
37.74045,-0.727117,0.585,0.6127999888526069
37.710417,-0.778383,0.3113,0.18539999922116598
37.718,-0.839783,0.5216,0.11242222123675877
37.694517,-0.8104,0.4698,0.24408888816833496
37.666817,-0.809683,0.528,0.7807444466484917
37.659833,-0.781967,0.4646,0.8244222270117866
37.6518,-0.728883,0.2801,0.6963333421283298
37.68735,-0.783783,0.4333,0.639422231250339
37.8118,-0.784483,0.4446,0.022666667070653703
37.760617,-0.8078,0.3554,0.021322222633494273
37.761783,-0.78355,0.6864,0.021799999806616042
37.748233,-0.749617,0.7599,0.019666666371954813
37.74045,-0.727117,0.54,0.01930000012119611
37.710417,-0.778383,0.4897,0.020077777405579884
37.718,-0.839783,0.3541,0.021899999843703374
37.694517,-0.8104,0.3683,0.02017777764962779
37.666817,-0.809683,0.3683,0.020677777628103893
37.659833,-0.781967,0.5931,0.01991111081507471
37.6518,-0.728883,0.7277,0.016488889335758157
37.68735,-0.783783,0.3675,0.01906666677031252
37.8118,-0.784483,0.1587,0.09534444411595662
37.760617,-0.8078,0.5263,0.05833333358168602
37.761783,-0.78355,1.051,0.08255555563502842
37.748233,-0.749617,1.427,0.26934444738758934
37.74045,-0.727117,0.47,0.042688888394170336
37.710417,-0.778383,0.8915,0.05601111095812586
37.718,-0.839783,0.6328,0.05761111072368092
37.694517,-0.8104,0.3806,0.059677777604924306
37.666817,-0.809683,0.2742,0.055655556006564036
37.659833,-0.781967,0.3257,0.05214444423715273
37.6518,-0.728883,0.2891,0.05905555602576998
37.68735,-0.783783,0.4262,0.05460000038146973
37.8118,-0.784483,0.3492,0.0233222223404381
37.760617,-0.8078,1.2258,0.0208222224480576
37.761783,-0.78355,1.2824,0.020233333110809326
37.748233,-0.749617,1.5318,0.0213222224265337
37.74045,-0.727117,1.285,0.019866666860050626
37.710417,-0.778383,2.1163,0.020199999834100407
37.718,-0.839783,1.4272,0.022822222361962
37.694517,-0.8104,1.6102,0.022022222065263324
37.666817,-0.809683,1.3295,0.025233333309491474
37.659833,-0.781967,1.1708,0.022488889180951648
37.6518,-0.728883,1.441,0.02213333360850811
37.68735,-0.783783,1.6781,0.020188889155785244
37.8118,-0.784483,0.293,0.08744444449742635
37.760617,-0.8078,0.3756,0.08632222066322963
37.761783,-0.78355,0.3101,0.07997777809699376
37.748233,-0.749617,0.3078,0.08067777752876282
37.74045,-0.727117,0.225,0.0797777780228191
