Fecha,Total desaguado por rambla Albujón,Drenaje Los Alcázares,Desembocadura rambla Albujón,Aguas arriba Barrio de la Fuensanta,Badén aguas abajo La Puebla,Pasaje la balsa,EDAR Torre-Pacheco,Tuberías salmuera bajo N-332,Canal D-7,Azud CHS,Tramo Medio Rambla Albujón,Surgencia,Aliviadero,Obra de paso bajo carretera Los Urrutia,Desembocadura rambla de Miranda,Desembocadura rambla del Miedo,El Carmolí,Desembocadura rambla de las Matildes,Rambla de las Matildes - corriente sur,Lo Poyo,Lengua de Vaca,Valla Militar,Freático Los Alcázares,Venta Simón
2024-09-11,13.3,0.0,13.3,0.0,0.0,0.0,0.0,0,22.2,0.0,58.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0
2024-09-12,11.6,0.0,11.6,0.0,0.0,0.0,0.0,0,23.3,0.0,67.4,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0
2024-09-13,45.8,0.0,45.8,0.0,0.0,0.0,0.0,0,21.3,0.0,73.9,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,0.0
2024-09-16,20.8,0.0,20.8,0.0,0.0,0.0,0.0,0,53.7,0.0,138.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0
2024-09-18,74.1,0.0,74.1,0.0,0.0,0.0,0.0,0,31.0,0.0,73.1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0
2024-09-20,43.7,0.0,43.7,0.0,0.0,0.0,0.0,0,50.6,0.0,41.3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0
2024-09-23,47.7,0.0,47.7,0.0,0.0,0.0,0.0,0,24.1,0.0,80.7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,0.0
2024-09-25,83.0,0.0,83.0,0.0,0.0,0.0,0.0,0,63.5,0.0,81.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0
2024-09-30,28.5,0.0,28.5,0.0,0.0,0.0,0.0,0,54.2,0.0,22.6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0
2024-10-02,71.3,0.0,71.3,0.0,0.0,0.0,0.0,0,78.4,0.0,51.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0
2024-10-04,4.4,0.0,4.4,0.0,0.0,0.0,0.0,0,30.0,0.0,31.7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0
2024-10-07,17.3,0.0,17.3,0.0,0.0,0.0,0.0,0,48.2,0.0,29.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.0
2024-10-11,31.7,0.0,31.7,0.0,0.0,0.0,0.0,0,4.8,0.0,23.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0
2024-10-14,32.7,0.0,32.7,0.0,0.0,0.0,0.0,0,31.1,0.0,36.3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0
2024-10-16,57.1,0.0,57.1,0.0,0.0,0.0,0.0,0,52.5,0.0,68.82,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0
2024-10-18,33.7,0.0,33.7,0.0,0.0,0.0,0.0,0,54.5,0.0,83.3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,0.0
2024-10-21,62.7,0.0,62.7,0.0,0.0,0.0,0.0,0,60.1,0.0,77.9,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.89,0.0
2024-10-23,42.5,0.0,42.5,0.0,0.0,0.0,0.0,0,37.9,0.0,63.9,0,0.0,0.0,0.0,0,1.21,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2024-10-25,48.3,0.0,48.3,0.0,0.0,0.0,0.0,0,52.3,0.0,43.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,0.0
2024-10-28,65.3,0.0,65.3,0.0,0.0,0.0,0.0,0,59.6,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.79,0.0
2024-10-30,141.0,0.0,141.0,0.0,0.0,0.0,0.0,0,88.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,7.72,0.0,0.0,0.0,5.6,0.0
2024-11-04,194.0,0.0,194.0,0.0,0.0,0.0,0.0,0,48.9,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4.97,0.0,0.0,0.0,6.18,0.0
