Date,Buoy,Latitude,Longitude,rtoa_B1,rtoa_B2,rtoa_B3,rtoa_B4,rtoa_B5,rtoa_B6,rtoa_B7,rtoa_B8,rtoa_B8A,rtoa_B9,rtoa_B10,rtoa_B11,rtoa_B12,Chl,Turbidez,dif_norm_rtoa_B2_B3,dif_inv_rtoa_B2_B3,dif_norm_rtoa_B2_B4,dif_inv_rtoa_B2_B4,dif_norm_rtoa_B2_B5,dif_inv_rtoa_B2_B5,dif_norm_rtoa_B3_B4,dif_inv_rtoa_B3_B4,dif_norm_rtoa_B3_B5,dif_inv_rtoa_B3_B5,dif_norm_rtoa_B4_B5,dif_inv_rtoa_B4_B5,dall_gitelson_rtoa_B2_B3_B4,dall_gitelson_rtoa_B2_B3_B5,dall_gitelson_rtoa_B2_B4_B3,dall_gitelson_rtoa_B2_B4_B5,dall_gitelson_rtoa_B2_B5_B3,dall_gitelson_rtoa_B2_B5_B4,dall_gitelson_rtoa_B3_B4_B2,dall_gitelson_rtoa_B3_B4_B5,dall_gitelson_rtoa_B3_B5_B2,dall_gitelson_rtoa_B3_B5_B4,dall_gitelson_rtoa_B4_B5_B2,dall_gitelson_rtoa_B4_B5_B3,dif_norm_4_bands_rtoa_B2_B3_B4_B5,dif_norm_4_bands_rtoa_B2_B4_B3_B5,dif_norm_4_bands_rtoa_B2_B5_B3_B4,dif_norm_4_bands_rtoa_B3_B4_B2_B5,dif_norm_4_bands_rtoa_B3_B5_B2_B4,dif_norm_4_bands_rtoa_B4_B5_B2_B3,dif_rel_4bands_rtoa_B2_B3_B4_B5,dif_rel_4bands_rtoa_B2_B3_B5_B4,dif_rel_4bands_rtoa_B2_B4_B3_B5,dif_rel_4bands_rtoa_B2_B4_B5_B3,dif_rel_4bands_rtoa_B2_B5_B3_B4,dif_rel_4bands_rtoa_B2_B5_B4_B3,dif_rel_4bands_rtoa_B3_B2_B4_B5,dif_rel_4bands_rtoa_B3_B2_B5_B4,dif_rel_4bands_rtoa_B3_B4_B5_B2,dif_rel_4bands_rtoa_B3_B5_B4_B2,dif_rel_4bands_rtoa_B4_B2_B5_B3,dif_rel_4bands_rtoa_B4_B3_B5_B2,sum_norm_3bands_rtoa_B2_B4_B3,sum_norm_3bands_rtoa_B3_B5_B4
2022-02-24,CTD10,4170388,695646,0.134,0.1038,0.0796,0.0453,0.0393,0.0359,0.0351,0.0306,0.0304,0.0118,0.0009,0.0156,0.0104,0.519,1.281,0.132,-2.929,0.392,-12.441,0.451,-15.811,0.275,-9.512,0.339,-12.882,0.071,-3.37,-0.133,-0.115,-0.99,-0.489,-1.259,-0.716,-0.987,-0.374,-1.337,-0.584,-0.35,-0.268,0.286,0.492,0.516,0.24,0.27,0.033,0.151,0.436,0.266,1.798,0.884,2.072,-0.386,-0.101,1.379,1.589,-0.057,0.19,0.813,0.952
2022-02-24,CTD11,4169609,700351,0.1305,0.0995,0.0731,0.0443,0.0392,0.036,0.0349,0.03,0.0306,0.012,0.0009,0.0162,0.011,0.4659999999999999,0.7225,0.153,-3.63,0.384,-12.523,0.435,-15.46,0.245,-8.893,0.302,-11.83,0.061,-2.937,-0.161,-0.142,-0.915,-0.491,-1.13,-0.685,-0.885,-0.349,-1.177,-0.524,-0.292,-0.215,0.316,0.492,0.514,0.208,0.236,0.03,0.231,0.476,0.381,1.71,0.888,1.932,-0.395,-0.15,1.256,1.42,-0.091,0.212,0.833,0.957
2022-02-24,CTD12,4173438,695414,0.1315,0.0996,0.0722,0.0411,0.0361,0.0335,0.0319,0.0276,0.0278,0.0111,0.0009,0.0131,0.0087,0.431,0.587,0.159,-3.81,0.416,-14.291,0.468,-17.661,0.274,-10.48,0.333,-13.85,0.065,-3.37,-0.157,-0.138,-1.032,-0.516,-1.275,-0.726,-1.044,-0.378,-1.38,-0.569,-0.336,-0.243,0.355,0.54,0.56,0.229,0.257,0.029,0.241,0.501,0.423,1.923,1.002,2.19,-0.414,-0.153,1.394,1.587,-0.087,0.207,0.819,0.956
2022-07-14,CTD1,4187246,695025,0.1456,0.1213,0.1016,0.0736,0.0692,0.062,0.0629,0.0581,0.0561,0.013,0.0008,0.0378,0.0288,0.3685,0.6375,0.088,-1.598,0.245,-5.343,0.273,-6.207,0.16,-3.744,0.19,-4.608,0.031,-0.864,-0.118,-0.111,-0.543,-0.37,-0.631,-0.457,-0.454,-0.259,-0.559,-0.339,-0.105,-0.088,0.138,0.279,0.297,0.147,0.166,0.02,0.13,0.254,0.18,0.967,0.372,1.028,-0.226,-0.103,0.81,0.861,-0.074,0.154,0.874,0.975
2022-07-14,CTD2,4181518,693105,0.1437,0.1187,0.0951,0.0693,0.0614,0.0589,0.058,0.0542,0.0533,0.0129,0.0007,0.0348,0.0265,0.362,0.6935,0.11,-2.091,0.263,-6.005,0.318,-7.862,0.157,-3.915,0.215,-5.771,0.06,-1.857,-0.145,-0.128,-0.571,-0.369,-0.748,-0.545,-0.465,-0.24,-0.685,-0.4,-0.22,-0.177,0.181,0.316,0.349,0.143,0.179,0.037,0.119,0.362,0.164,1.067,0.561,1.205,-0.327,-0.085,0.855,0.965,-0.062,0.211,0.879,0.952
2022-07-14,CTD3,4181698,695238,0.133,0.0989,0.0712,0.0404,0.0337,0.0306,0.0293,0.0232,0.0232,0.0079,0.0008,0.0068,0.0042,0.4715,0.4555,0.163,-3.934,0.42,-14.641,0.492,-19.562,0.276,-10.708,0.357,-15.629,0.09,-4.921,-0.159,-0.133,-1.042,-0.493,-1.393,-0.79,-1.059,-0.361,-1.546,-0.631,-0.487,-0.35,0.374,0.558,0.584,0.232,0.269,0.039,0.19,0.555,0.335,1.975,1.172,2.367,-0.479,-0.114,1.422,1.704,-0.065,0.227,0.819,0.94
2022-07-14,CTD4,4180266,698264,0.1337,0.0996,0.0729,0.041,0.0353,0.0307,0.0297,0.0242,0.0239,0.0083,0.0006,0.0095,0.0054,0.3025,0.494,0.155,-3.677,0.417,-14.35,0.477,-18.288,0.28,-10.673,0.348,-14.611,0.075,-3.938,-0.151,-0.13,-1.046,-0.507,-1.333,-0.75,-1.063,-0.377,-1.455,-0.599,-0.392,-0.287,0.35,0.542,0.565,0.236,0.267,0.033,0.205,0.505,0.364,1.945,1.043,2.259,-0.43,-0.129,1.424,1.654,-0.073,0.208,0.815,0.95
2022-07-14,CTD5,4179450,700268,0.1406,0.1151,0.0932,0.0543,0.0457,0.0425,0.0418,0.0388,0.0356,0.0103,0.0008,0.0226,0.0168,0.261,0.5860000000000001,0.105,-2.042,0.359,-9.728,0.432,-13.194,0.264,-7.687,0.342,-11.152,0.086,-3.466,-0.111,-0.093,-0.907,-0.445,-1.23,-0.716,-0.885,-0.351,-1.284,-0.606,-0.399,-0.323,0.219,0.438,0.471,0.242,0.28,0.041,0.047,0.393,0.08,1.629,0.802,1.936,-0.378,-0.032,1.319,1.568,-0.019,0.186,0.813,0.942
2022-07-14,CTD6,4176009,695829,0.1408,0.1146,0.0889,0.0587,0.0503,0.0488,0.0472,0.0438,0.0404,0.012,0.0005,0.0286,0.0209,0.7045,0.8434999999999999,0.126,-2.523,0.323,-8.31,0.39,-11.155,0.205,-5.787,0.277,-8.632,0.077,-2.845,-0.148,-0.127,-0.739,-0.418,-0.992,-0.655,-0.663,-0.291,-0.989,-0.507,-0.326,-0.253,0.236,0.402,0.436,0.183,0.223,0.041,0.122,0.432,0.185,1.386,0.764,1.618,-0.391,-0.081,1.076,1.255,-0.054,0.221,0.852,0.943
2022-07-14,CTD7,4176724,690397,0.1497,0.1305,0.1143,0.0694,0.0594,0.0538,0.0545,0.0483,0.0473,0.0127,0.0007,0.0292,0.0213,0.6915,2.567,0.066,-1.086,0.306,-6.746,0.374,-9.172,0.244,-5.66,0.316,-8.086,0.078,-2.426,-0.075,-0.065,-0.771,-0.401,-1.048,-0.637,-0.739,-0.336,-1.055,-0.561,-0.317,-0.277,0.126,0.352,0.387,0.236,0.275,0.041,-0.027,0.286,-0.044,1.361,0.55,1.59,-0.292,0.02,1.192,1.392,0.012,0.152,0.817,0.946
2022-07-14,CTD8,4174178,693048,0.1474,0.1226,0.1016,0.0701,0.0617,0.0587,0.0588,0.0547,0.0547,0.0142,0.0006,0.039,0.0303,0.7415,1.148,0.094,-1.686,0.272,-6.109,0.33,-8.051,0.183,-4.423,0.244,-6.365,0.064,-1.942,-0.118,-0.104,-0.621,-0.377,-0.818,-0.564,-0.542,-0.273,-0.78,-0.446,-0.238,-0.197,0.159,0.321,0.355,0.171,0.207,0.037,0.071,0.327,0.102,1.142,0.538,1.297,-0.307,-0.051,0.946,1.075,-0.036,0.187,0.86,0.951
2022-07-14,CTD9,4171106,693183,0.145,0.1212,0.1043,0.078,0.0742,0.0625,0.0633,0.0577,0.0587,0.0145,0.0008,0.0403,0.0308,0.5035000000000001,1.108,0.075,-1.337,0.217,-4.57,0.241,-5.226,0.144,-3.233,0.169,-3.889,0.025,-0.657,-0.104,-0.099,-0.477,-0.339,-0.545,-0.408,-0.392,-0.24,-0.471,-0.303,-0.08,-0.068,0.111,0.242,0.258,0.135,0.151,0.017,0.111,0.211,0.148,0.842,0.296,0.886,-0.191,-0.091,0.725,0.762,-0.068,0.136,0.883,0.979
2022-07-14,CTD10,4170388,695646,0.1441,0.1182,0.0967,0.0697,0.0618,0.0594,0.059,0.0536,0.054,0.0137,0.0006,0.0382,0.0294,0.8360000000000001,0.8454999999999999,0.1,-1.881,0.258,-5.887,0.313,-7.721,0.162,-4.006,0.22,-5.84,0.06,-1.834,-0.131,-0.116,-0.569,-0.364,-0.747,-0.538,-0.474,-0.248,-0.69,-0.407,-0.217,-0.177,0.163,0.306,0.339,0.15,0.186,0.037,0.095,0.336,0.131,1.057,0.525,1.192,-0.31,-0.069,0.865,0.975,-0.049,0.198,0.874,0.953
2022-07-14,CTD11,4169609,700351,0.1379,0.1041,0.0789,0.0507,0.0439,0.0419,0.0414,0.0316,0.0358,0.0111,0.0008,0.019,0.0156,0.8525,0.741,0.138,-3.068,0.345,-10.118,0.407,-13.173,0.218,-7.05,0.285,-10.105,0.072,-3.055,-0.156,-0.135,-0.798,-0.444,-1.039,-0.668,-0.734,-0.309,-1.052,-0.512,-0.318,-0.241,0.266,0.435,0.465,0.191,0.226,0.037,0.164,0.454,0.256,1.497,0.815,1.729,-0.397,-0.108,1.135,1.31,-0.069,0.221,0.846,0.948
2022-07-14,CTD12,4173438,695414,0.1451,0.1199,0.0958,0.0634,0.0561,0.0516,0.0507,0.0475,0.047,0.0128,0.0006,0.0329,0.0253,0.649,0.9315,0.112,-2.098,0.308,-7.433,0.363,-9.485,0.204,-5.334,0.261,-7.387,0.061,-2.052,-0.133,-0.118,-0.712,-0.417,-0.909,-0.601,-0.64,-0.299,-0.886,-0.468,-0.246,-0.197,0.202,0.372,0.401,0.184,0.217,0.034,0.121,0.367,0.184,1.306,0.626,1.475,-0.331,-0.086,1.043,1.179,-0.057,0.194,0.85,0.954
2022-07-29,CTD3,4181698,695238,0.1342,0.1061,0.0812,0.0571,0.05,0.0471,0.0463,0.0423,0.0423,0.0104,0.0007,0.0294,0.0221,0.582,0.654,0.133,-2.89,0.3,-8.088,0.359,-10.575,0.174,-5.198,0.238,-7.685,0.066,-2.487,-0.165,-0.145,-0.657,-0.404,-0.859,-0.604,-0.551,-0.26,-0.815,-0.439,-0.264,-0.202,0.232,0.373,0.406,0.154,0.191,0.038,0.165,0.431,0.234,1.242,0.7,1.419,-0.377,-0.11,0.951,1.086,-0.078,0.232,0.871,0.949
2022-08-03,CTD1,4187246,695025,0.1279,0.0966,0.0742,0.0447,0.0392,0.0337,0.0336,0.0292,0.0276,0.0075,0.0008,0.0151,0.0106,0.3565,0.4135,0.131,-3.125,0.367,-12.019,0.423,-15.158,0.248,-8.894,0.309,-12.033,0.066,-3.139,-0.14,-0.123,-0.892,-0.471,-1.125,-0.678,-0.859,-0.349,-1.162,-0.538,-0.303,-0.233,0.267,0.458,0.483,0.217,0.248,0.032,0.162,0.425,0.268,1.633,0.804,1.862,-0.372,-0.109,1.254,1.43,-0.066,0.197,0.827,0.954
2022-08-03,CTD2,4181518,693105,0.1261,0.0955,0.07,0.0422,0.0355,0.0322,0.0313,0.0269,0.0263,0.007,0.0007,0.0135,0.0092,0.48,0.6595,0.154,-3.815,0.387,-13.225,0.458,-17.698,0.248,-9.411,0.327,-13.883,0.086,-4.472,-0.161,-0.135,-0.926,-0.47,-1.239,-0.747,-0.899,-0.334,-1.326,-0.586,-0.427,-0.313,0.328,0.505,0.535,0.212,0.251,0.04,0.176,0.523,0.291,1.756,1.031,2.087,-0.456,-0.108,1.287,1.53,-0.065,0.231,0.832,0.94
2022-08-03,CTD3,4181698,695238,0.1218,0.0888,0.0624,0.0352,0.0288,0.0252,0.0241,0.0187,0.0184,0.0064,0.0007,0.0064,0.0041,0.498,0.742,0.175,-4.764,0.432,-17.148,0.51,-23.461,0.279,-12.383,0.368,-18.697,0.1,-6.313,-0.168,-0.137,-1.07,-0.494,-1.464,-0.826,-1.1,-0.357,-1.66,-0.658,-0.561,-0.394,0.413,0.588,0.615,0.231,0.271,0.042,0.201,0.605,0.356,2.061,1.311,2.519,-0.52,-0.115,1.448,1.77,-0.065,0.24,0.82,0.934
2022-08-03,CTD4,4180266,698264,0.1241,0.0911,0.0651,0.0387,0.0323,0.0279,0.0281,0.0231,0.0226,0.007,0.0007,0.0111,0.0076,0.763,0.7245,0.166,-4.384,0.404,-14.863,0.476,-19.983,0.254,-10.479,0.337,-15.599,0.09,-5.12,-0.17,-0.142,-0.968,-0.48,-1.301,-0.773,-0.955,-0.338,-1.421,-0.604,-0.466,-0.333,0.366,0.538,0.566,0.214,0.253,0.041,0.201,0.565,0.339,1.858,1.138,2.226,-0.484,-0.12,1.328,1.591,-0.071,0.24,0.831,0.938
2022-08-03,CTD5,4179450,700268,0.1275,0.0994,0.0747,0.0373,0.0298,0.0266,0.0259,0.0211,0.0204,0.0064,0.0008,0.0092,0.006,0.286,0.612,0.142,-3.327,0.454,-16.749,0.539,-23.497,0.334,-13.423,0.43,-20.17,0.112,-6.747,-0.124,-0.099,-1.251,-0.499,-1.755,-0.876,-1.334,-0.4,-2.005,-0.752,-0.671,-0.504,0.368,0.594,0.621,0.289,0.328,0.043,0.079,0.532,0.158,2.266,1.333,2.836,-0.5,-0.047,1.703,2.131,-0.024,0.2,0.785,0.933
2022-08-03,CTD6,4176009,695829,0.1219,0.0908,0.0654,0.038,0.0311,0.027,0.0259,0.022,0.021,0.0065,0.0006,0.0097,0.0063,0.918,0.961,0.163,-4.277,0.41,-15.303,0.49,-21.141,0.265,-11.025,0.355,-16.864,0.1,-5.839,-0.163,-0.133,-1.001,-0.476,-1.383,-0.803,-1.001,-0.343,-1.531,-0.641,-0.53,-0.382,0.368,0.547,0.577,0.225,0.266,0.044,0.167,0.57,0.287,1.914,1.199,2.339,-0.502,-0.098,1.379,1.684,-0.057,0.239,0.825,0.933
2022-08-03,CTD7,4176724,690397,0.1337,0.1106,0.0957,0.0506,0.0398,0.0338,0.034,0.0282,0.0275,0.0076,0.0009,0.0141,0.0102,0.5865,2.467,0.072,-1.408,0.372,-10.721,0.471,-16.084,0.308,-9.314,0.413,-14.676,0.119,-5.363,-0.071,-0.056,-1.026,-0.427,-1.539,-0.814,-1.03,-0.371,-1.623,-0.743,-0.593,-0.513,0.165,0.443,0.484,0.3,0.347,0.052,-0.116,0.369,-0.219,1.77,0.888,2.25,-0.406,0.079,1.531,1.947,0.042,0.169,0.781,0.926
2022-08-03,CTD8,4174178,693048,0.1297,0.1021,0.0824,0.0496,0.0409,0.0345,0.0341,0.0296,0.0293,0.0075,0.0007,0.0162,0.012,1.694,1.4700000000000002,0.107,-2.342,0.346,-10.367,0.428,-14.656,0.248,-8.025,0.337,-12.314,0.096,-4.289,-0.116,-0.096,-0.854,-0.424,-1.208,-0.727,-0.819,-0.328,-1.257,-0.611,-0.438,-0.353,0.218,0.426,0.464,0.229,0.274,0.047,0.026,0.414,0.044,1.562,0.835,1.894,-0.406,-0.018,1.261,1.529,-0.011,0.201,0.822,0.934
2022-08-03,CTD9,4171106,693183,0.1279,0.1024,0.0838,0.055,0.0494,0.0388,0.0392,0.034,0.0337,0.0084,0.0007,0.0208,0.015,0.6930000000000001,1.2505000000000002,0.1,-2.168,0.301,-8.416,0.349,-10.477,0.207,-6.249,0.258,-8.31,0.054,-2.061,-0.119,-0.107,-0.705,-0.416,-0.878,-0.576,-0.64,-0.309,-0.851,-0.457,-0.211,-0.173,0.178,0.356,0.382,0.19,0.219,0.03,0.109,0.324,0.165,1.272,0.549,1.417,-0.295,-0.08,1.041,1.159,-0.052,0.174,0.845,0.96
2022-08-03,CTD10,4170388,695646,0.1274,0.0991,0.076,0.048,0.0421,0.0381,0.0376,0.0324,0.0328,0.0084,0.0006,0.0209,0.015,0.7665,1.12,0.132,-3.067,0.347,-10.743,0.404,-13.662,0.226,-7.675,0.287,-10.595,0.065,-2.92,-0.147,-0.129,-0.816,-0.452,-1.038,-0.656,-0.761,-0.323,-1.05,-0.509,-0.289,-0.222,0.256,0.433,0.46,0.198,0.23,0.034,0.164,0.427,0.259,1.511,0.771,1.722,-0.373,-0.11,1.159,1.321,-0.07,0.207,0.84,0.952
2022-08-03,CTD11,4169609,700351,0.1277,0.0946,0.0693,0.0445,0.0388,0.0354,0.035,0.028,0.0314,0.0085,0.0007,0.0187,0.0146,0.9975,0.8414999999999999,0.154,-3.859,0.36,-11.901,0.418,-15.202,0.218,-8.042,0.282,-11.343,0.068,-3.301,-0.172,-0.15,-0.825,-0.462,-1.054,-0.677,-0.761,-0.312,-1.073,-0.505,-0.312,-0.229,0.304,0.463,0.49,0.186,0.219,0.035,0.218,0.493,0.34,1.566,0.881,1.796,-0.414,-0.139,1.147,1.316,-0.089,0.232,0.849,0.95
2022-08-03,CTD12,4173438,695414,0.1301,0.1033,0.0818,0.0471,0.0379,0.031,0.0312,0.0258,0.0247,0.007,0.0007,0.0125,0.0101,0.899,1.1645,0.116,-2.544,0.374,-11.551,0.463,-16.705,0.269,-9.006,0.367,-14.16,0.108,-5.154,-0.12,-0.096,-0.945,-0.438,-1.366,-0.787,-0.93,-0.341,-1.463,-0.667,-0.532,-0.422,0.253,0.47,0.507,0.246,0.292,0.05,0.02,0.458,0.035,1.73,0.989,2.15,-0.451,-0.013,1.37,1.702,-0.007,0.209,0.813,0.929
2022-09-07,CTD1,4187246,695025,0.121,0.0894,0.0684,0.0424,0.0389,0.0335,0.0334,0.029,0.0301,0.0078,0.0008,0.0189,0.0144,1.8425,2.412,0.133,-3.434,0.357,-12.399,0.394,-14.521,0.235,-8.965,0.275,-11.087,0.043,-2.122,-0.146,-0.134,-0.848,-0.482,-0.993,-0.616,-0.801,-0.349,-0.991,-0.47,-0.19,-0.145,0.258,0.438,0.456,0.203,0.224,0.022,0.217,0.39,0.35,1.54,0.685,1.678,-0.325,-0.152,1.178,1.284,-0.094,0.185,0.835,0.968
2022-09-07,CTD2,4181518,693105,0.1188,0.0876,0.0634,0.0374,0.032,0.0293,0.0277,0.0243,0.0245,0.0068,0.0007,0.0134,0.0098,0.8125,1.3495,0.16,-4.357,0.402,-15.322,0.465,-19.834,0.258,-10.965,0.329,-15.477,0.078,-4.512,-0.163,-0.139,-0.971,-0.49,-1.258,-0.742,-0.961,-0.351,-1.356,-0.579,-0.395,-0.286,0.349,0.526,0.552,0.217,0.251,0.036,0.213,0.526,0.361,1.838,1.042,2.148,-0.445,-0.132,1.33,1.554,-0.078,0.225,0.828,0.946
2022-09-07,CTD3,4181698,695238,0.1175,0.086,0.0616,0.0352,0.0294,0.0267,0.0254,0.0217,0.0211,0.0067,0.0005,0.0112,0.0087,0.6365000000000001,0.962,0.165,-4.606,0.419,-16.781,0.49,-22.386,0.273,-12.175,0.354,-17.78,0.09,-5.605,-0.162,-0.135,-1.034,-0.493,-1.379,-0.788,-1.047,-0.358,-1.529,-0.626,-0.482,-0.345,0.378,0.558,0.585,0.229,0.266,0.039,0.199,0.561,0.348,1.966,1.175,2.354,-0.481,-0.119,1.408,1.686,-0.068,0.23,0.821,0.94
2022-09-07,CTD4,4180266,698264,0.1153,0.0835,0.0589,0.033,0.0273,0.0242,0.0221,0.0192,0.019,0.0061,0.0006,0.0094,0.0068,0.5025,0.5535000000000001,0.173,-5.002,0.433,-18.327,0.507,-24.654,0.282,-13.325,0.367,-19.652,0.095,-6.327,-0.165,-0.137,-1.079,-0.5,-1.452,-0.814,-1.113,-0.364,-1.641,-0.649,-0.528,-0.373,0.408,0.586,0.612,0.234,0.271,0.04,0.209,0.59,0.373,2.067,1.274,2.498,-0.503,-0.122,1.458,1.762,-0.068,0.233,0.818,0.938
2022-09-07,CTD5,4179450,700268,0.1148,0.0867,0.0639,0.0301,0.0241,0.0218,0.0198,0.0158,0.0158,0.005,0.0005,0.0066,0.0047,0.305,0.624,0.151,-4.115,0.485,-21.689,0.565,-29.96,0.36,-17.573,0.452,-25.844,0.111,-8.271,-0.124,-0.099,-1.386,-0.523,-1.914,-0.902,-1.524,-0.424,-2.241,-0.778,-0.717,-0.529,0.421,0.643,0.666,0.305,0.341,0.04,0.108,0.556,0.229,2.503,1.475,3.126,-0.512,-0.064,1.845,2.304,-0.03,0.193,0.776,0.936
2022-09-07,CTD6,4176009,695829,0.1153,0.0842,0.0598,0.0317,0.026,0.0221,0.0206,0.0163,0.0159,0.0056,0.0006,0.0065,0.0047,0.633,0.9295,0.169,-4.846,0.453,-19.669,0.528,-26.585,0.307,-14.823,0.394,-21.739,0.099,-6.916,-0.154,-0.126,-1.176,-0.511,-1.59,-0.843,-1.248,-0.385,-1.83,-0.689,-0.582,-0.414,0.423,0.612,0.636,0.255,0.292,0.04,0.189,0.588,0.356,2.221,1.352,2.708,-0.509,-0.11,1.578,1.924,-0.058,0.221,0.805,0.938
2022-09-07,CTD7,4176724,690397,0.1434,0.1317,0.1265,0.0665,0.0468,0.0291,0.0288,0.0236,0.0221,0.0064,0.0007,0.0102,0.0072,0.798,4.746,0.02,-0.312,0.329,-7.445,0.476,-13.775,0.311,-7.132,0.46,-13.462,0.174,-6.33,-0.021,-0.015,-0.942,-0.348,-1.742,-0.916,-0.939,-0.334,-1.773,-0.895,-0.834,-0.801,0.046,0.376,0.44,0.336,0.402,0.076,-0.38,0.337,-0.723,1.61,0.912,2.288,-0.46,0.257,1.547,2.198,0.135,0.17,0.768,0.898
2022-09-07,CTD8,4174178,693048,0.1254,0.1026,0.0902,0.0439,0.0327,0.0247,0.0236,0.0187,0.0183,0.0061,0.0006,0.008,0.0054,1.0825,2.252,0.064,-1.34,0.401,-13.032,0.517,-20.834,0.345,-11.693,0.468,-19.495,0.146,-7.802,-0.059,-0.044,-1.176,-0.426,-1.879,-0.915,-1.2,-0.382,-2.0,-0.856,-0.8,-0.704,0.162,0.478,0.521,0.342,0.392,0.058,-0.205,0.393,-0.421,1.975,1.083,2.651,-0.463,0.134,1.736,2.331,0.065,0.168,0.76,0.916
2022-09-07,CTD9,4171106,693183,0.1161,0.0877,0.069,0.0399,0.0375,0.0266,0.0249,0.0212,0.0215,0.0068,0.0005,0.0116,0.0075,0.293,0.6585000000000001,0.119,-3.09,0.375,-13.66,0.401,-15.264,0.267,-10.57,0.296,-12.174,0.031,-1.604,-0.123,-0.116,-0.943,-0.512,-1.053,-0.609,-0.927,-0.396,-1.068,-0.486,-0.141,-0.111,0.242,0.449,0.461,0.232,0.247,0.015,0.207,0.331,0.358,1.655,0.609,1.76,-0.277,-0.153,1.302,1.385,-0.089,0.151,0.814,0.978
2022-09-07,CTD10,4170388,695646,0.1142,0.0823,0.0591,0.0322,0.0267,0.0232,0.0216,0.0177,0.018,0.0061,0.0007,0.008,0.006,0.6105,0.786,0.164,-4.77,0.438,-18.905,0.51,-25.303,0.295,-14.135,0.378,-20.533,0.093,-6.397,-0.154,-0.127,-1.117,-0.505,-1.495,-0.815,-1.163,-0.377,-1.69,-0.661,-0.526,-0.378,0.394,0.584,0.609,0.247,0.283,0.039,0.187,0.563,0.342,2.104,1.247,2.538,-0.488,-0.111,1.511,1.822,-0.061,0.22,0.81,0.94
2022-09-07,CTD11,4169609,700351,0.1123,0.0809,0.0572,0.031,0.0262,0.0228,0.0214,0.0177,0.018,0.0061,0.0005,0.0087,0.0063,0.3195,0.2675,0.172,-5.122,0.446,-19.897,0.511,-25.807,0.297,-14.776,0.372,-20.685,0.084,-5.91,-0.159,-0.134,-1.138,-0.521,-1.476,-0.8,-1.195,-0.387,-1.673,-0.641,-0.478,-0.338,0.414,0.598,0.62,0.245,0.277,0.035,0.231,0.569,0.426,2.152,1.243,2.546,-0.476,-0.138,1.521,1.8,-0.075,0.218,0.81,0.946
2022-09-07,CTD12,4173438,695414,0.1185,0.0893,0.0671,0.0344,0.0273,0.0231,0.022,0.0175,0.0174,0.0055,0.0008,0.007,0.0057,0.6779999999999999,1.201,0.142,-3.705,0.444,-17.872,0.532,-25.432,0.322,-14.167,0.422,-21.727,0.115,-7.56,-0.127,-0.101,-1.199,-0.488,-1.706,-0.875,-1.265,-0.387,-1.94,-0.747,-0.675,-0.507,0.36,0.582,0.611,0.28,0.322,0.045,0.071,0.537,0.138,2.189,1.32,2.758,-0.509,-0.042,1.645,2.073,-0.022,0.207,0.791,0.93
2022-09-27,CTD1,4187246,695025,0.1169,0.083,0.0586,0.0314,0.0268,0.0216,0.0192,0.0164,0.0155,0.0061,0.0008,0.0063,0.0045,0.5,0.67,0.172,-5.017,0.451,-19.799,0.512,-25.265,0.302,-14.782,0.372,-20.249,0.079,-5.466,-0.158,-0.134,-1.16,-0.531,-1.481,-0.793,-1.227,-0.396,-1.681,-0.636,-0.454,-0.32,0.419,0.604,0.624,0.248,0.278,0.032,0.245,0.563,0.457,2.186,1.231,2.561,-0.466,-0.147,1.543,1.808,-0.079,0.213,0.808,0.949
2022-09-27,CTD2,4181518,693105,0.1158,0.0828,0.0569,0.0302,0.0244,0.0202,0.0192,0.0151,0.0146,0.0055,0.0006,0.0048,0.0035,0.56,0.774,0.185,-5.497,0.465,-21.035,0.545,-28.906,0.307,-15.538,0.4,-23.409,0.106,-7.871,-0.166,-0.134,-1.197,-0.513,-1.645,-0.873,-1.287,-0.379,-1.938,-0.707,-0.652,-0.448,0.474,0.647,0.67,0.249,0.288,0.042,0.217,0.647,0.41,2.313,1.509,2.863,-0.551,-0.121,1.589,1.967,-0.064,0.236,0.809,0.933
2022-09-27,CTD3,4181698,695238,0.1164,0.0844,0.0586,0.0308,0.0249,0.0219,0.0197,0.0158,0.0155,0.0061,0.0006,0.0056,0.0041,0.698,0.764,0.18,-5.217,0.465,-20.619,0.544,-28.312,0.311,-15.403,0.404,-23.096,0.106,-7.693,-0.161,-0.13,-1.208,-0.513,-1.659,-0.872,-1.3,-0.384,-1.949,-0.711,-0.649,-0.451,0.463,0.642,0.666,0.254,0.293,0.041,0.203,0.632,0.387,2.315,1.487,2.864,-0.543,-0.114,1.608,1.988,-0.06,0.231,0.806,0.934
2022-09-27,CTD4,4180266,698264,0.1163,0.0837,0.057,0.0308,0.0255,0.0215,0.0198,0.0164,0.0155,0.0059,0.0006,0.0066,0.005,0.44,0.732,0.19,-5.596,0.462,-20.52,0.533,-27.268,0.298,-14.924,0.382,-21.672,0.094,-6.748,-0.172,-0.143,-1.17,-0.523,-1.554,-0.84,-1.249,-0.381,-1.814,-0.667,-0.565,-0.385,0.474,0.641,0.663,0.24,0.275,0.038,0.261,0.64,0.482,2.27,1.432,2.742,-0.527,-0.147,1.546,1.867,-0.079,0.236,0.814,0.94
