Date,Buoy,Latitude,Longitude,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl,dif_norm_rhown_B2_B3,dif_inv_rhown_B2_B3,dif_norm_rhown_B2_B4,dif_inv_rhown_B2_B4,dif_norm_rhown_B2_B5,dif_inv_rhown_B2_B5,dif_norm_rhown_B3_B4,dif_inv_rhown_B3_B4,dif_norm_rhown_B3_B5,dif_inv_rhown_B3_B5,dif_norm_rhown_B4_B5,dif_inv_rhown_B4_B5,dall_gitelson_rhown_B2_B3_B4,dall_gitelson_rhown_B2_B3_B5,dall_gitelson_rhown_B2_B4_B3,dall_gitelson_rhown_B2_B4_B5,dall_gitelson_rhown_B2_B5_B3,dall_gitelson_rhown_B2_B5_B4,dall_gitelson_rhown_B3_B4_B2,dall_gitelson_rhown_B3_B4_B5,dall_gitelson_rhown_B3_B5_B2,dall_gitelson_rhown_B3_B5_B4,dall_gitelson_rhown_B4_B5_B2,dall_gitelson_rhown_B4_B5_B3,dif_norm_4_bands_rhown_B2_B3_B4_B5,dif_norm_4_bands_rhown_B2_B4_B3_B5,dif_norm_4_bands_rhown_B2_B5_B3_B4,dif_norm_4_bands_rhown_B3_B4_B2_B5,dif_norm_4_bands_rhown_B3_B5_B2_B4,dif_norm_4_bands_rhown_B4_B5_B2_B3,dif_rel_4bands_rhown_B2_B3_B4_B5,dif_rel_4bands_rhown_B2_B3_B5_B4,dif_rel_4bands_rhown_B2_B4_B3_B5,dif_rel_4bands_rhown_B2_B4_B5_B3,dif_rel_4bands_rhown_B2_B5_B3_B4,dif_rel_4bands_rhown_B2_B5_B4_B3,dif_rel_4bands_rhown_B3_B2_B4_B5,dif_rel_4bands_rhown_B3_B2_B5_B4,dif_rel_4bands_rhown_B3_B4_B5_B2,dif_rel_4bands_rhown_B3_B5_B4_B2,dif_rel_4bands_rhown_B4_B2_B5_B3,dif_rel_4bands_rhown_B4_B3_B5_B2,sum_norm_3bands_rhown_B2_B4_B3,sum_norm_3bands_rhown_B3_B5_B4
2016-09-08,CTD10,4170388,695646,0.006377549,0.014503995,0.03628874,0.019286985,0.017390458,0.0055920435,15.06,-0.429,41.39,-0.142,17.098,-0.091,11.444,0.306,-24.292,0.352,-29.946,0.052,-5.654,0.798,0.72,0.62,0.297,0.415,0.221,-0.352,-0.422,-0.434,-0.578,-0.082,-0.205,-0.594,-0.089,-0.052,0.533,0.559,0.037,-0.709,-0.502,-1.335,0.273,-1.047,0.303,1.393,1.6,0.683,0.757,0.851,-0.668,0.665,0.966
2016-09-08,CTD11,4169609,700351,0.0036912053,0.011496728,0.030194618,0.0139487535,0.011223765,0.0032425658,11.3,-0.448,53.863,-0.096,15.29,0.012,-2.115,0.368,-38.573,0.458,-55.978,0.108,-17.406,0.751,0.605,0.462,0.172,-0.064,-0.03,-0.443,-0.433,-0.644,-0.781,-0.2,-0.526,-0.743,-0.059,0.006,0.715,0.746,0.065,-0.862,-0.424,-1.866,0.452,-1.14,0.562,1.384,1.822,1.188,1.477,0.842,-0.514,0.61,0.938
2016-09-08,CTD12,4173438,695414,0.0042387065,0.010489292,0.02766835,0.013135181,0.010805563,0.0034600976,11.52,-0.45,59.193,-0.112,19.204,-0.015,2.79,0.356,-39.989,0.438,-56.403,0.097,-16.414,0.778,0.64,0.531,0.208,0.077,0.037,-0.419,-0.432,-0.592,-0.741,-0.172,-0.454,-0.718,-0.069,-0.008,0.682,0.714,0.061,-0.836,-0.444,-1.762,0.408,-1.136,0.496,1.422,1.815,1.076,1.308,0.862,-0.555,0.619,0.943
2017-06-30,CTD1,4187246,695025,0.018342128,0.02996824,0.048558693,0.016656062,0.012571385,0.0033558446,1.1285,-0.237,12.775,0.286,-26.67,0.409,-46.177,0.489,-39.445,0.589,-58.952,0.14,-19.508,0.213,0.161,-1.295,-0.335,-2.242,-0.769,-1.182,-0.496,-1.767,-0.982,-0.585,-0.947,-0.636,0.218,0.267,0.75,0.772,0.052,-0.708,-0.138,-2.063,1.54,-0.532,2.041,0.295,0.866,2.496,3.307,0.297,-0.076,0.594,0.937
2017-06-30,CTD2,4181518,693105,0.016085383,0.027912058,0.041629277,0.010675351,0.0074068755,0.0018651932,1.0765,-0.197,11.805,0.447,-57.847,0.581,-99.183,0.592,-69.652,0.698,-110.988,0.181,-41.336,0.126,0.087,-2.408,-0.428,-4.129,-1.059,-1.944,-0.516,-3.098,-1.185,-1.154,-1.721,-0.759,0.352,0.392,0.876,0.887,0.047,-0.771,-0.023,-3.006,2.437,-0.131,3.512,0.05,0.798,3.634,5.238,0.205,-0.009,0.555,0.938
2017-06-30,CTD3,4181698,695238,0.013112897,0.022622963,0.03163936,0.008176596,0.0057067205,0.0013821794,1.6795,-0.166,12.597,0.469,-78.097,0.597,-131.029,0.589,-90.694,0.694,-143.626,0.178,-52.932,0.103,0.072,-2.471,-0.446,-4.146,-1.071,-2.052,-0.518,-3.249,-1.174,-1.197,-1.675,-0.649,0.387,0.425,0.828,0.842,0.046,-0.718,0.017,-2.777,2.586,0.095,3.706,-0.034,0.701,3.617,5.183,0.181,0.006,0.568,0.938
2017-06-30,CTD4,4180266,698264,0.010522027,0.02037358,0.03307854,0.008209062,0.0056108064,0.001447932,1.7355,-0.238,18.852,0.426,-72.733,0.568,-129.144,0.602,-91.586,0.71,-147.996,0.188,-56.411,0.155,0.106,-2.406,-0.408,-4.272,-1.06,-1.866,-0.514,-3.015,-1.215,-1.149,-1.866,-0.919,0.314,0.358,0.957,0.961,0.049,-0.847,-0.068,-3.414,2.312,-0.398,3.383,0.161,0.94,3.754,5.493,0.233,-0.027,0.535,0.937
2017-06-30,CTD5,4179450,700268,0.014802881,0.02580606,0.03223329,0.006202453,0.004012994,0.000992189,0.575,-0.111,7.727,0.612,-122.476,0.731,-210.44,0.677,-130.203,0.779,-218.167,0.214,-87.964,0.048,0.031,-3.948,-0.491,-6.783,-1.305,-3.36,-0.523,-5.63,-1.353,-2.27,-2.835,-0.629,0.541,0.567,0.873,0.882,0.038,-0.745,0.154,-3.872,4.036,1.234,6.238,-0.297,0.602,5.041,7.792,0.116,0.037,0.551,0.943
2017-06-30,CTD6,4176009,695829,0.014764884,0.025202686,0.03937167,0.010909824,0.0074146064,0.0018594266,2.0700000000000003,-0.219,14.279,0.396,-51.982,0.545,-95.191,0.566,-66.262,0.683,-109.47,0.191,-43.208,0.156,0.106,-2.047,-0.385,-3.748,-1.039,-1.67,-0.491,-2.759,-1.194,-1.089,-1.701,-0.773,0.305,0.354,0.873,0.885,0.054,-0.831,-0.04,-3.0,2.122,-0.21,3.122,0.091,0.883,3.315,4.877,0.245,-0.017,0.559,0.93
2017-06-30,CTD7,4176724,690397,0.018838007,0.031988855,0.052112494,0.014524184,0.010345285,0.0025923483,1.8235,-0.239,12.072,0.375,-37.59,0.511,-65.402,0.564,-49.661,0.669,-77.473,0.168,-27.812,0.175,0.125,-1.959,-0.389,-3.408,-0.95,-1.589,-0.514,-2.478,-1.125,-0.89,-1.449,-0.809,0.28,0.325,0.888,0.898,0.05,-0.79,-0.098,-2.835,2.004,-0.496,2.813,0.225,0.917,3.265,4.583,0.256,-0.045,0.553,0.937
