Date,Buoy,Latitude,Longitude,rtoa_B1,rtoa_B2,rtoa_B3,rtoa_B4,rtoa_B5,rtoa_B6,rtoa_B7,rtoa_B8,rtoa_B8A,rtoa_B9,rtoa_B10,rtoa_B11,rtoa_B12,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl
2018-03-07,CTD11,4169609,700351,0.1168,0.0875,0.0683,0.0307,0.0246,0.0183,0.0159,0.0129,0.0109,0.0057,0.0006,0.0029,0.0018,0.009284998,0.017219933,0.034029264,0.007871924,0.0050387466,0.0013351253,0.0013051309,0.0005183131,0.009239087,0.017411156,0.033787258,0.007837083,0.005393868,0.0013118499,3.2475
2018-03-07,CTD12,4173438,695414,0.1177,0.0863,0.0649,0.0303,0.0252,0.0196,0.0179,0.0141,0.0135,0.007,0.0009,0.004,0.003,0.008549147,0.015159025,0.026747964,0.0063418034,0.004032244,0.0010777517,0.0010461725,0.0004163329,0.00851968,0.015250433,0.0266986,0.0063349823,0.004336121,0.0010606502,4.633
2018-05-16,CTD1,4187246,695025,0.1288,0.1063,0.086,0.0524,0.0458,0.0391,0.0388,0.0346,0.0324,0.0109,0.0009,0.0237,0.0181,0.010569831,0.0190564,0.036144383,0.009750329,0.006336257,0.0017217516,0.0016895978,0.0006703032,0.010522027,0.019233199,0.035909366,0.009665259,0.006738455,0.0016771683,1.955
2018-05-16,CTD2,4181518,693105,0.1333,0.1088,0.0879,0.0576,0.0511,0.048,0.0474,0.0443,0.0427,0.014,0.001,0.0331,0.0264,0.008694751,0.015813606,0.026243672,0.005407787,0.0034055726,0.00092296035,0.0009038078,0.00036380521,0.008668357,0.015927484,0.026161058,0.0053563253,0.0036630603,0.00091012014,2.604
2018-05-16,CTD3,4181698,695238,0.1319,0.1072,0.0854,0.058,0.0529,0.0488,0.0483,0.045,0.044,0.0142,0.0009,0.0343,0.0275,0.007154351,0.01277005,0.022525353,0.00536342,0.0033992433,0.00092558464,0.0009067981,0.00036535045,0.00712841,0.012846274,0.022448687,0.0053120917,0.003654865,0.0009115985,2.8315
2018-05-16,CTD4,4180266,698264,0.128,0.1032,0.0809,0.0526,0.0474,0.0437,0.043,0.0402,0.0389,0.0128,0.0009,0.0302,0.0243,0.007864264,0.013941308,0.022255318,0.0048671635,0.0030783603,0.0008410325,0.0008228751,0.00033193384,0.007838265,0.014011636,0.0222623,0.0048190495,0.003309926,0.00082795275,2.063
2018-05-16,CTD6,4176009,695829,0.1353,0.1117,0.0882,0.0602,0.054,0.0508,0.0502,0.0471,0.0474,0.0149,0.001,0.0367,0.0297,0.009106857,0.015927719,0.024889475,0.0048403554,0.0030191517,0.00082445925,0.00080669945,0.0003252299,0.009082382,0.01603053,0.02489242,0.004788987,0.0032484615,0.0008122888,1.002
2018-05-16,CTD7,4176724,690397,0.1388,0.1205,0.1079,0.0654,0.057,0.0492,0.0491,0.0449,0.044,0.0145,0.0009,0.0335,0.0264,0.013952792,0.026609972,0.052871823,0.012482103,0.007992252,0.0020766754,0.0020266653,0.0007944296,0.013901852,0.026987035,0.0518097,0.012399417,0.00843269,0.002013044,3.122
2018-05-16,CTD8,4174178,693048,0.1362,0.1156,0.0964,0.062,0.0558,0.0522,0.0517,0.0491,0.0483,0.0152,0.0008,0.0376,0.0304,0.010792886,0.019970689,0.033588056,0.006335358,0.003961497,0.0010519411,0.0010299545,0.00041266286,0.010761423,0.02015565,0.03338903,0.0062769563,0.004251958,0.0010390176,0.963
2018-05-16,CTD9,4171106,693183,0.1407,0.1235,0.1128,0.0854,0.0727,0.0554,0.0559,0.0514,0.0502,0.0153,0.0008,0.0387,0.0307,0.019532198,0.03216426,0.06502097,0.031343672,0.02439084,0.0073167267,0.007205114,0.0027512219,0.019485468,0.032730725,0.065220855,0.03050094,0.025722621,0.007237873,0.4575
