Date,Buoy,Latitude,Longitude,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl,Turbidez,dif_norm_rhown_B2_B3,dif_inv_rhown_B2_B3,dif_norm_rhown_B2_B4,dif_inv_rhown_B2_B4,dif_norm_rhown_B2_B5,dif_inv_rhown_B2_B5,dif_norm_rhown_B3_B4,dif_inv_rhown_B3_B4,dif_norm_rhown_B3_B5,dif_inv_rhown_B3_B5,dif_norm_rhown_B4_B5,dif_inv_rhown_B4_B5,dall_gitelson_rhown_B2_B3_B4,dall_gitelson_rhown_B2_B3_B5,dall_gitelson_rhown_B2_B4_B3,dall_gitelson_rhown_B2_B4_B5,dall_gitelson_rhown_B2_B5_B3,dall_gitelson_rhown_B2_B5_B4,dall_gitelson_rhown_B3_B4_B2,dall_gitelson_rhown_B3_B4_B5,dall_gitelson_rhown_B3_B5_B2,dall_gitelson_rhown_B3_B5_B4,dall_gitelson_rhown_B4_B5_B2,dall_gitelson_rhown_B4_B5_B3,dif_norm_4_bands_rhown_B2_B3_B4_B5,dif_norm_4_bands_rhown_B2_B4_B3_B5,dif_norm_4_bands_rhown_B2_B5_B3_B4,dif_norm_4_bands_rhown_B3_B4_B2_B5,dif_norm_4_bands_rhown_B3_B5_B2_B4,dif_norm_4_bands_rhown_B4_B5_B2_B3,dif_rel_4bands_rhown_B2_B3_B4_B5,dif_rel_4bands_rhown_B2_B3_B5_B4,dif_rel_4bands_rhown_B2_B4_B3_B5,dif_rel_4bands_rhown_B2_B4_B5_B3,dif_rel_4bands_rhown_B2_B5_B3_B4,dif_rel_4bands_rhown_B2_B5_B4_B3,dif_rel_4bands_rhown_B3_B2_B4_B5,dif_rel_4bands_rhown_B3_B2_B5_B4,dif_rel_4bands_rhown_B3_B4_B5_B2,dif_rel_4bands_rhown_B3_B5_B4_B2,dif_rel_4bands_rhown_B4_B2_B5_B3,dif_rel_4bands_rhown_B4_B3_B5_B2,sum_norm_3bands_rhown_B2_B4_B3,sum_norm_3bands_rhown_B3_B5_B4
2020-02-20,CTD11,4169609,700351,0.0050244574,0.009079225,0.02035334,0.0074622626,0.0056494065,0.0015028336,2.7175,2.38,-0.383,61.01,0.098,-23.866,0.233,-66.868,0.463,-84.876,0.565,-127.878,0.138,-43.002,0.455,0.345,-0.486,-0.135,-1.361,-0.499,-0.771,-0.479,-1.161,-0.954,-0.39,-0.875,-0.86,0.062,0.123,0.875,0.889,0.062,-0.875,-0.311,-2.386,0.939,-1.12,1.24,0.921,1.485,2.105,2.781,0.544,-0.256,0.562,0.935
2020-02-20,CTD12,4173438,695414,0.0041187033,0.006896286,0.013492516,0.0041061905,0.0029386005,0.00074795296,2.6075,1.7265,-0.324,70.89,0.254,-98.529,0.402,-195.292,0.533,-169.42,0.642,-266.183,0.166,-96.763,0.291,0.208,-1.329,-0.29,-2.635,-0.802,-1.168,-0.498,-1.836,-1.093,-0.667,-1.306,-0.936,0.17,0.225,0.954,0.959,0.057,-0.886,-0.205,-2.912,1.462,-0.939,2.042,0.559,1.241,2.86,3.996,0.378,-0.122,0.54,0.934
2020-03-11,CTD1,4187246,695025,0.012212999,0.020819634,0.038970243,0.012304996,0.008767914,0.0021685895,0.7985,3.8665,-0.304,22.371,0.257,-33.236,0.407,-66.021,0.52,-55.607,0.633,-88.392,0.168,-32.784,0.275,0.196,-1.295,-0.291,-2.573,-0.812,-1.158,-0.488,-1.84,-1.088,-0.683,-1.278,-0.861,0.178,0.235,0.901,0.912,0.059,-0.869,-0.178,-2.753,1.467,-0.793,2.059,0.468,1.159,2.746,3.854,0.366,-0.105,0.554,0.931
2020-03-11,CTD2,4181518,693105,0.009384433,0.016319906,0.03251943,0.01126743,0.008273284,0.0021156187,6.2985,4.256,-0.332,30.524,0.183,-27.477,0.327,-59.596,0.485,-58.001,0.594,-90.12,0.153,-32.12,0.344,0.253,-0.894,-0.227,-1.938,-0.671,-0.947,-0.48,-1.471,-1.015,-0.524,-1.045,-0.829,0.124,0.184,0.864,0.879,0.061,-0.86,-0.232,-2.482,1.194,-0.914,1.626,0.631,1.258,2.379,3.24,0.436,-0.16,0.565,0.932
2020-03-11,CTD3,4181698,695238,0.0068851113,0.011941143,0.023688203,0.008029195,0.005858573,0.0015052116,5.113,3.857,-0.33,41.529,0.196,-40.801,0.342,-86.946,0.494,-82.33,0.603,-128.475,0.156,-46.145,0.333,0.243,-0.967,-0.239,-2.06,-0.698,-0.983,-0.482,-1.534,-1.032,-0.551,-1.093,-0.846,0.132,0.192,0.88,0.893,0.061,-0.866,-0.226,-2.556,1.24,-0.912,1.699,0.613,1.254,2.46,3.371,0.425,-0.152,0.561,0.932
2020-03-11,CTD4,4180266,698264,0.007845263,0.013870545,0.025516603,0.0070460257,0.0049370965,0.0012245793,3.814,3.571,-0.296,32.905,0.326,-69.829,0.475,-130.453,0.567,-102.734,0.676,-163.358,0.176,-60.624,0.232,0.162,-1.782,-0.345,-3.329,-0.919,-1.425,-0.507,-2.266,-1.151,-0.841,-1.547,-0.972,0.224,0.274,0.982,0.984,0.054,-0.884,-0.157,-3.2,1.775,-0.812,2.533,0.412,1.139,3.265,4.66,0.314,-0.08,0.531,0.935
2020-03-11,CTD5,4179450,700268,0.01524456,0.024879918,0.035829857,0.0062619913,0.004117096,0.0010006593,0.8724999999999999,1.7400000000000002,-0.18,12.283,0.598,-119.501,0.716,-202.697,0.702,-131.784,0.794,-214.98,0.207,-83.196,0.077,0.051,-4.282,-0.492,-7.263,-1.269,-3.279,-0.543,-5.349,-1.346,-2.07,-2.981,-1.055,0.466,0.493,1.02,1.018,0.035,-0.827,0.037,-4.73,3.858,0.321,5.868,-0.081,0.783,5.556,8.451,0.137,0.009,0.513,0.949
2020-03-11,CTD6,4176009,695829,0.007308659,0.012381418,0.02591108,0.011228803,0.008717688,0.0023715326,8.586500000000001,5.2685,-0.353,42.173,0.049,-8.29,0.174,-33.943,0.395,-50.463,0.497,-76.116,0.126,-25.653,0.474,0.368,-0.215,-0.072,-0.88,-0.381,-0.625,-0.44,-0.942,-0.855,-0.318,-0.665,-0.678,0.033,0.099,0.696,0.728,0.066,-0.81,-0.299,-1.87,0.766,-0.887,0.987,0.805,1.316,1.603,2.065,0.57,-0.271,0.617,0.932
2020-03-11,CTD7,4176724,690397,0.012565361,0.022270283,0.04513153,0.016996473,0.01267343,0.0032253244,5.124499999999999,6.9145,-0.339,22.745,0.134,-13.933,0.275,-34.002,0.453,-36.678,0.562,-56.748,0.146,-20.07,0.387,0.288,-0.629,-0.177,-1.535,-0.578,-0.817,-0.465,-1.264,-0.965,-0.447,-0.906,-0.771,0.091,0.154,0.805,0.827,0.064,-0.848,-0.252,-2.251,1.029,-0.898,1.381,0.685,1.281,2.086,2.798,0.482,-0.192,0.583,0.93
2020-03-11,CTD8,4174178,693048,0.009455072,0.015731754,0.030848287,0.013474791,0.010308187,0.0027486065,5.84,5.037,-0.325,31.149,0.077,-10.647,0.208,-33.445,0.392,-41.796,0.499,-64.594,0.133,-22.798,0.42,0.321,-0.328,-0.11,-1.032,-0.451,-0.658,-0.431,-1.016,-0.87,-0.359,-0.703,-0.636,0.055,0.122,0.667,0.703,0.068,-0.797,-0.255,-1.825,0.833,-0.763,1.089,0.654,1.196,1.634,2.136,0.522,-0.218,0.627,0.929
2020-03-11,CTD9,4171106,693183,0.015451027,0.025325134,0.04830448,0.021743564,0.017020943,0.004536155,2.736,4.819,-0.312,18.784,0.076,-6.504,0.196,-19.265,0.379,-25.289,0.479,-38.049,0.122,-12.761,0.408,0.32,-0.314,-0.111,-0.931,-0.419,-0.64,-0.43,-0.964,-0.827,-0.323,-0.616,-0.593,0.055,0.119,0.627,0.665,0.064,-0.753,-0.259,-1.673,0.812,-0.734,1.038,0.63,1.125,1.549,1.979,0.506,-0.222,0.639,0.933
2020-03-11,CTD10,4170388,695646,0.007540099,0.013651112,0.027075194,0.008887584,0.006408131,0.0016228424,2.7215,4.122,-0.33,36.32,0.211,-39.262,0.361,-82.798,0.506,-75.582,0.617,-119.118,0.162,-43.535,0.323,0.233,-1.063,-0.252,-2.242,-0.736,-1.032,-0.484,-1.626,-1.059,-0.594,-1.179,-0.878,0.142,0.201,0.907,0.917,0.061,-0.883,-0.217,-2.689,1.299,-0.916,1.802,0.596,1.262,2.577,3.574,0.414,-0.141,0.553,0.931
2020-03-11,CTD11,4169609,700351,0.0070983926,0.012748429,0.028213289,0.0121252565,0.009518044,0.0026106213,3.1790000000000003,4.5325,-0.378,42.997,0.025,-4.031,0.145,-26.623,0.399,-47.028,0.495,-69.619,0.12,-22.591,0.521,0.409,-0.114,-0.038,-0.751,-0.323,-0.6,-0.448,-0.888,-0.844,-0.288,-0.637,-0.715,0.017,0.08,0.723,0.752,0.064,-0.822,-0.333,-1.913,0.714,-0.987,0.91,0.939,1.428,1.58,2.013,0.614,-0.317,0.607,0.935
2020-03-11,CTD12,4173438,695414,0.0059057553,0.010808763,0.023342764,0.0070602773,0.005152475,0.0013170987,3.8115,4.1315,-0.367,49.678,0.21,-49.12,0.354,-101.564,0.536,-98.798,0.638,-151.242,0.156,-52.444,0.351,0.256,-1.147,-0.253,-2.371,-0.717,-1.068,-0.509,-1.635,-1.068,-0.567,-1.224,-1.026,0.132,0.186,1.02,1.018,0.056,-0.907,-0.267,-2.999,1.31,-1.208,1.795,0.789,1.43,2.83,3.877,0.432,-0.174,0.523,0.937
2020-12-21,CTD1,4187246,695025,0.0043594385,0.0066207014,0.009593886,0.0028724752,0.001926866,0.00047146046,0.671,0.5535,-0.183,46.808,0.395,-197.09,0.549,-367.936,0.539,-243.899,0.665,-414.744,0.197,-170.846,0.134,0.09,-1.891,-0.38,-3.53,-1.057,-1.615,-0.47,-2.746,-1.191,-1.131,-1.639,-0.619,0.325,0.377,0.786,0.808,0.058,-0.801,0.019,-2.674,2.104,0.096,3.137,-0.042,0.778,3.049,4.545,0.233,0.008,0.585,0.924
2020-12-21,CTD2,4181518,693105,0.005444266,0.008422405,0.008710569,0.0015544618,0.0009972542,0.00024240969,1.2125,0.5740000000000001,-0.017,3.928,0.688,-524.579,0.788,-884.022,0.697,-528.506,0.795,-887.95,0.218,-359.444,0.006,0.004,-4.569,-0.523,-7.7,-1.374,-4.451,-0.527,-7.479,-1.38,-3.027,-3.131,-0.113,0.707,0.723,0.76,0.773,0.033,-0.592,0.325,-3.316,5.304,2.842,8.267,-0.525,0.393,5.485,8.55,0.07,0.06,0.582,0.946
2020-12-21,CTD3,4181698,695238,0.006231205,0.009146807,0.006515067,0.00084687234,0.0005291178,0.0001299443,1.056,0.532,0.168,-44.163,0.831,-1071.488,0.891,-1780.611,0.77,-1027.325,0.85,-1736.448,0.231,-709.123,-0.037,-0.023,-6.981,-0.567,-11.601,-1.508,-9.397,-0.544,-15.883,-1.471,-6.486,-4.62,1.913,1.178,1.171,0.586,0.599,0.02,-0.197,0.779,-1.512,10.719,9.594,17.157,-0.888,0.087,7.635,12.22,0.011,0.072,0.638,0.957
2020-12-21,CTD4,4180266,698264,0.004609653,0.0071986075,0.010947526,0.0030589262,0.0020502938,0.0004973098,1.1355,0.566,-0.207,47.571,0.404,-187.996,0.557,-348.819,0.563,-235.567,0.685,-396.39,0.197,-160.823,0.146,0.098,-2.058,-0.385,-3.819,-1.067,-1.696,-0.483,-2.853,-1.213,-1.158,-1.761,-0.734,0.318,0.368,0.853,0.867,0.056,-0.834,-0.013,-2.986,2.166,-0.068,3.232,0.029,0.851,3.294,4.915,0.238,-0.005,0.565,0.928
2020-12-21,CTD5,4179450,700268,0.01463241,0.021581225,0.022351881,0.0035286027,0.0022509752,0.0005440498,0.92,0.5075000000000001,-0.018,1.598,0.719,-237.062,0.811,-397.915,0.727,-238.659,0.817,-399.513,0.221,-160.854,0.006,0.004,-5.299,-0.534,-8.894,-1.404,-5.151,-0.537,-8.622,-1.41,-3.471,-3.595,-0.133,0.734,0.747,0.79,0.801,0.029,-0.602,0.328,-3.814,6.015,3.253,9.43,-0.532,0.398,6.23,9.766,0.063,0.054,0.572,0.951
2020-12-21,CTD6,4176009,695829,0.0053194193,0.008377923,0.008340157,0.0013061517,0.00082763686,0.0002000942,1.2285,0.605,0.002,-0.54,0.73,-646.247,0.82,-1088.898,0.729,-645.706,0.819,-1088.358,0.224,-442.652,-0.001,-0.0,-5.39,-0.535,-9.082,-1.422,-5.41,-0.534,-9.118,-1.422,-3.709,-3.692,0.018,0.771,0.783,0.764,0.776,0.029,-0.574,0.371,-3.663,6.315,3.737,9.966,-0.583,0.362,6.287,9.921,0.057,0.058,0.579,0.95
2020-12-21,CTD7,4176724,690397,0.005532429,0.008648055,0.0072339512,0.0009771404,0.0006114037,0.00014892002,0.7829999999999999,0.6445000000000001,0.089,-22.604,0.797,-907.761,0.868,-1519.948,0.762,-885.157,0.844,-1497.344,0.23,-612.186,-0.022,-0.014,-6.567,-0.555,-10.995,-1.485,-7.655,-0.541,-12.949,-1.463,-5.294,-4.429,0.89,0.978,0.979,0.676,0.688,0.023,-0.403,0.57,-2.981,8.766,6.741,14.01,-0.762,0.211,7.332,11.719,0.028,0.064,0.606,0.955
2020-12-21,CTD8,4174178,693048,0.004869223,0.0073036626,0.009835696,0.0028100226,0.0018659941,0.00045350712,1.0625,0.737,-0.148,35.247,0.444,-218.951,0.593,-398.99,0.556,-254.199,0.681,-434.237,0.202,-180.038,0.099,0.066,-2.154,-0.409,-3.924,-1.121,-1.857,-0.474,-3.172,-1.22,-1.315,-1.771,-0.541,0.384,0.43,0.766,0.788,0.055,-0.763,0.079,-2.672,2.409,0.414,3.628,-0.159,0.683,3.245,4.886,0.195,0.03,0.59,0.925
2020-12-21,CTD9,4171106,693183,0.00840277,0.014537294,0.029499782,0.011295588,0.008548083,0.0022651183,1.037,0.571,-0.34,34.89,0.125,-19.742,0.259,-48.197,0.446,-54.632,0.551,-83.087,0.138,-28.455,0.394,0.298,-0.582,-0.169,-1.422,-0.544,-0.794,-0.467,-1.208,-0.939,-0.414,-0.839,-0.754,0.085,0.147,0.789,0.811,0.062,-0.829,-0.264,-2.164,0.997,-0.911,1.318,0.708,1.272,2.024,2.674,0.487,-0.205,0.587,0.933
2020-12-21,CTD10,4170388,695646,0.0042083855,0.0065643694,0.010130478,0.003008021,0.002022089,0.0004929328,1.315,0.9325,-0.214,53.626,0.372,-180.107,0.529,-342.201,0.542,-233.732,0.667,-395.826,0.196,-162.094,0.161,0.108,-1.825,-0.364,-3.467,-1.029,-1.534,-0.473,-2.598,-1.191,-1.064,-1.642,-0.709,0.293,0.346,0.829,0.847,0.059,-0.84,-0.024,-2.828,1.983,-0.121,2.949,0.056,0.871,3.06,4.552,0.259,-0.011,0.573,0.925
2020-12-21,CTD11,4169609,700351,0.0065051597,0.011810213,0.023207173,0.0057700914,0.0040429113,0.0009986362,1.6815000000000002,1.069,-0.325,41.582,0.344,-88.635,0.49,-162.674,0.602,-130.217,0.703,-204.256,0.176,-74.039,0.24,0.168,-2.057,-0.358,-3.775,-0.939,-1.538,-0.526,-2.412,-1.179,-0.874,-1.718,-1.161,0.222,0.268,1.1,1.09,0.049,-0.918,-0.192,-3.693,1.873,-1.101,2.673,0.538,1.264,3.68,5.252,0.314,-0.094,0.502,0.94
2020-12-21,CTD12,4173438,695414,0.0043963124,0.0069180992,0.010080192,0.002627344,0.0017495821,0.0004252971,1.149,0.976,-0.186,45.344,0.45,-236.064,0.596,-427.017,0.586,-281.408,0.704,-472.361,0.201,-190.953,0.119,0.079,-2.38,-0.413,-4.304,-1.122,-1.947,-0.492,-3.268,-1.241,-1.321,-1.925,-0.722,0.363,0.407,0.86,0.873,0.052,-0.815,0.02,-3.128,2.46,0.117,3.693,-0.045,0.791,3.584,5.382,0.206,0.008,0.562,0.931
2021-01-05,CTD1,4187246,695025,0.0041704597,0.006959725,0.013918807,0.004454329,0.0032145267,0.00082225277,0.6265000000000001,0.595,-0.333,71.839,0.22,-80.817,0.368,-167.404,0.515,-152.655,0.625,-239.243,0.162,-86.587,0.32,0.231,-1.125,-0.26,-2.33,-0.746,-1.062,-0.491,-1.665,-1.066,-0.603,-1.205,-0.907,0.146,0.204,0.93,0.938,0.059,-0.886,-0.222,-2.768,1.332,-0.96,1.845,0.614,1.278,2.663,3.69,0.409,-0.142,0.547,0.933
2021-01-05,CTD2,4181518,693105,0.0040828534,0.006149525,0.00928065,0.0030696422,0.002082805,0.0005139876,0.501,0.4895,-0.203,54.863,0.334,-163.157,0.494,-317.508,0.503,-218.02,0.633,-372.371,0.192,-154.351,0.168,0.114,-1.514,-0.34,-2.947,-0.975,-1.341,-0.454,-2.29,-1.143,-0.949,-1.432,-0.608,0.271,0.329,0.754,0.781,0.064,-0.811,-0.016,-2.453,1.779,-0.071,2.622,0.035,0.831,2.685,3.957,0.275,-0.008,0.597,0.92
2021-01-05,CTD3,4181698,695238,0.007023834,0.010153186,0.010117045,0.0020250406,0.0013151279,0.00032042866,0.647,0.8494999999999999,0.002,-0.352,0.667,-395.326,0.771,-661.891,0.666,-394.974,0.77,-661.539,0.213,-266.565,-0.001,-0.0,-4.0,-0.52,-6.696,-1.34,-4.01,-0.519,-6.717,-1.34,-2.706,-2.697,0.011,0.711,0.728,0.706,0.723,0.035,-0.536,0.354,-2.679,4.884,2.724,7.52,-0.543,0.347,4.866,7.493,0.069,0.071,0.601,0.942
2021-01-05,CTD4,4180266,698264,0.00784293,0.0116073815,0.014818597,0.0037176588,0.0024689948,0.0005961071,0.442,0.7355,-0.122,18.669,0.515,-182.834,0.649,-318.871,0.599,-201.504,0.714,-337.54,0.202,-136.037,0.069,0.046,-2.709,-0.451,-4.725,-1.185,-2.339,-0.498,-3.918,-1.255,-1.579,-2.016,-0.519,0.456,0.493,0.789,0.806,0.047,-0.722,0.119,-2.88,2.956,0.715,4.45,-0.229,0.613,3.773,5.682,0.154,0.038,0.58,0.933
2021-01-05,CTD5,4179450,700268,0.011735216,0.01917174,0.023587022,0.0032260113,0.002075016,0.00050152605,0.5425,0.475,-0.103,9.764,0.712,-257.82,0.805,-429.764,0.759,-267.584,0.838,-439.528,0.217,-171.944,0.031,0.02,-6.081,-0.535,-10.137,-1.386,-5.13,-0.555,-8.427,-1.418,-3.296,-4.056,-0.833,0.621,0.638,0.958,0.96,0.027,-0.742,0.17,-5.424,5.855,1.928,9.103,-0.324,0.587,7.203,11.199,0.08,0.029,0.524,0.957
2021-01-05,CTD6,4176009,695829,0.0052166316,0.008022172,0.011053151,0.0028664658,0.0019103854,0.0004650831,0.8905,0.977,-0.159,34.183,0.473,-224.207,0.615,-398.8,0.588,-258.39,0.705,-432.983,0.2,-174.593,0.098,0.065,-2.478,-0.428,-4.408,-1.143,-2.073,-0.494,-3.473,-1.241,-1.401,-1.93,-0.635,0.398,0.439,0.824,0.84,0.05,-0.775,0.059,-2.987,2.626,0.343,3.94,-0.123,0.711,3.618,5.429,0.184,0.021,0.571,0.931
2021-01-05,CTD7,4176724,690397,0.0049531795,0.007794398,0.010506851,0.0023280154,0.0015358693,0.00037246678,0.3565,0.76,-0.148,33.121,0.54,-301.253,0.671,-522.8,0.637,-334.374,0.745,-555.921,0.205,-221.547,0.077,0.051,-3.165,-0.463,-5.493,-1.217,-2.606,-0.514,-4.333,-1.294,-1.727,-2.328,-0.702,0.454,0.488,0.877,0.886,0.043,-0.774,0.082,-3.493,3.202,0.562,4.853,-0.168,0.688,4.316,6.542,0.153,0.025,0.553,0.938
2021-01-05,CTD8,4174178,693048,0.0037375758,0.005921606,0.009473634,0.0027289381,0.0018479903,0.00045495995,0.6005,0.8925000000000001,-0.231,63.317,0.369,-197.57,0.524,-372.255,0.553,-260.887,0.674,-435.572,0.192,-174.685,0.173,0.117,-1.872,-0.365,-3.527,-1.016,-1.545,-0.482,-2.579,-1.189,-1.034,-1.655,-0.776,0.282,0.334,0.868,0.882,0.057,-0.852,-0.052,-2.957,1.975,-0.267,2.916,0.123,0.923,3.159,4.666,0.266,-0.024,0.562,0.928
2021-01-05,CTD9,4171106,693183,0.011038828,0.018841239,0.03635893,0.013166868,0.009568761,0.002403737,0.352,1.411,-0.317,25.572,0.177,-22.873,0.326,-51.432,0.468,-48.445,0.583,-77.003,0.158,-28.559,0.337,0.245,-0.832,-0.219,-1.87,-0.677,-0.913,-0.464,-1.451,-1.014,-0.538,-1.038,-0.77,0.124,0.187,0.816,0.837,0.065,-0.858,-0.209,-2.369,1.168,-0.792,1.607,0.554,1.203,2.254,3.101,0.436,-0.146,0.58,0.927
2021-01-05,CTD10,4170388,695646,0.004993348,0.0082766805,0.015194187,0.0041785985,0.0029231783,0.00072667614,1.142,2.01,-0.295,55.007,0.329,-118.493,0.478,-221.272,0.569,-173.5,0.677,-276.279,0.177,-102.779,0.23,0.161,-1.8,-0.346,-3.362,-0.925,-1.436,-0.507,-2.287,-1.154,-0.851,-1.562,-0.974,0.226,0.276,0.984,0.985,0.053,-0.885,-0.155,-3.217,1.788,-0.805,2.556,0.406,1.136,3.283,4.693,0.312,-0.078,0.531,0.935
2021-01-05,CTD11,4169609,700351,0.0011723724,0.0018374214,0.004083486,0.0023016508,0.0018105046,0.0005156459,0.4469999999999999,1.553,-0.379,299.352,-0.112,109.77,0.007,-8.091,0.279,-189.582,0.386,-307.443,0.119,-117.861,0.689,0.542,0.448,0.199,-0.033,-0.019,-0.348,-0.343,-0.565,-0.708,-0.217,-0.481,-0.546,-0.079,0.004,0.488,0.549,0.083,-0.821,-0.337,-1.457,0.355,-0.759,0.451,0.951,1.436,0.789,1.003,0.809,-0.422,0.699,0.923
2021-01-05,CTD12,4173438,695414,0.0036013334,0.0058061583,0.010914945,0.003597246,0.0025434508,0.0006427922,0.4685,1.2855,-0.306,80.613,0.235,-105.76,0.391,-220.936,0.504,-186.373,0.622,-301.549,0.172,-115.176,0.29,0.205,-1.154,-0.269,-2.412,-0.795,-1.082,-0.474,-1.751,-1.085,-0.669,-1.257,-0.832,0.164,0.225,0.876,0.89,0.063,-0.882,-0.175,-2.677,1.381,-0.751,1.953,0.466,1.173,2.596,3.672,0.387,-0.108,0.562,0.927
2021-04-20,CTD1,4187246,695025,0.007275793,0.011909185,0.012701303,0.0018537642,0.001187727,0.0002879788,0.5449999999999999,0.8125,-0.032,5.237,0.731,-455.474,0.819,-757.976,0.745,-460.711,0.829,-763.212,0.219,-302.501,0.01,0.006,-5.785,-0.541,-9.627,-1.405,-5.487,-0.547,-9.089,-1.415,-3.603,-3.842,-0.26,0.724,0.737,0.828,0.837,0.027,-0.623,0.297,-4.269,6.331,3.175,9.881,-0.494,0.426,6.752,10.538,0.062,0.046,0.559,0.954
2021-04-20,CTD2,4181518,693105,0.0045853006,0.00719634,0.0094234515,0.0020769099,0.0013905123,0.0003466566,0.833,0.562,-0.134,32.841,0.552,-342.525,0.676,-580.2,0.639,-375.366,0.743,-613.041,0.198,-237.675,0.068,0.046,-3.228,-0.476,-5.467,-1.205,-2.701,-0.522,-4.412,-1.273,-1.71,-2.24,-0.642,0.473,0.505,0.856,0.866,0.041,-0.73,0.094,-3.312,3.317,0.638,4.955,-0.184,0.64,4.344,6.488,0.141,0.027,0.558,0.94
2021-04-20,CTD3,4181698,695238,0.0073769926,0.010812032,0.011075128,0.0022881941,0.001512859,0.00037600467,0.7909999999999999,0.4905,-0.012,2.197,0.651,-344.536,0.755,-568.511,0.658,-346.733,0.76,-570.708,0.204,-223.974,0.005,0.003,-3.816,-0.521,-6.296,-1.301,-3.749,-0.525,-6.171,-1.306,-2.422,-2.481,-0.069,0.677,0.696,0.713,0.73,0.035,-0.536,0.315,-2.596,4.589,2.307,6.94,-0.488,0.363,4.7,7.109,0.075,0.067,0.599,0.942
2021-04-20,CTD4,4180266,698264,0.008484716,0.012707216,0.014320105,0.0030122297,0.0020145352,0.0005021314,0.5155000000000001,0.4579999999999999,-0.06,8.864,0.617,-253.285,0.726,-417.697,0.652,-262.148,0.753,-426.561,0.198,-164.412,0.027,0.018,-3.627,-0.51,-5.981,-1.258,-3.331,-0.528,-5.42,-1.285,-2.089,-2.354,-0.321,0.594,0.617,0.768,0.783,0.037,-0.608,0.219,-2.89,4.078,1.554,6.097,-0.368,0.458,4.595,6.871,0.096,0.052,0.582,0.942
2021-04-20,CTD5,4179450,700268,0.021046547,0.032351777,0.032984868,0.0041105,0.0025597662,0.0006275908,0.2724999999999999,0.535,-0.01,0.593,0.775,-212.369,0.853,-359.75,0.778,-212.962,0.856,-360.344,0.232,-147.381,0.002,0.002,-7.005,-0.544,-11.866,-1.479,-6.89,-0.545,-11.658,-1.481,-4.768,-4.861,-0.095,0.795,0.803,0.827,0.834,0.024,-0.625,0.358,-5.015,7.793,4.614,12.514,-0.586,0.397,7.945,12.759,0.049,0.045,0.558,0.958
2021-04-20,CTD6,4176009,695829,0.0041535688,0.006241879,0.008135352,0.0020529001,0.0013723578,0.00034154695,0.504,0.391,-0.132,37.288,0.505,-326.908,0.64,-568.465,0.597,-364.195,0.711,-605.753,0.199,-241.557,0.077,0.051,-2.66,-0.449,-4.625,-1.167,-2.273,-0.5,-3.781,-1.244,-1.508,-1.965,-0.553,0.441,0.478,0.799,0.815,0.047,-0.729,0.099,-2.887,2.872,0.585,4.296,-0.193,0.635,3.743,5.599,0.16,0.032,0.577,0.933
2021-04-20,CTD7,4176724,690397,0.0074682203,0.012250129,0.013091308,0.0020797546,0.0013603991,0.00033757163,1.046,0.7989999999999999,-0.033,5.245,0.71,-399.194,0.8,-653.447,0.726,-404.439,0.812,-658.692,0.209,-254.252,0.011,0.007,-5.226,-0.543,-8.554,-1.359,-4.954,-0.55,-8.069,-1.37,-3.115,-3.328,-0.245,0.704,0.718,0.809,0.819,0.028,-0.593,0.282,-3.733,5.786,2.71,8.846,-0.46,0.415,6.184,9.453,0.066,0.048,0.565,0.953
2021-04-20,CTD8,4174178,693048,0.008095973,0.012978952,0.012201011,0.0017994733,0.0011562018,0.00028436485,0.8405,0.642,0.031,-4.913,0.756,-478.67,0.836,-787.853,0.743,-473.758,0.827,-782.94,0.218,-309.183,-0.009,-0.006,-5.84,-0.553,-9.613,-1.418,-6.149,-0.548,-10.162,-1.409,-4.013,-3.772,0.263,0.837,0.844,0.736,0.747,0.026,-0.493,0.421,-3.34,7.118,4.445,11.078,-0.616,0.298,6.691,10.414,0.044,0.058,0.587,0.954
2021-04-20,CTD9,4171106,693183,0.014951697,0.024940625,0.04612346,0.016403845,0.012005778,0.0030154176,0.767,0.724,-0.298,18.414,0.206,-20.866,0.35,-43.198,0.475,-39.28,0.587,-61.612,0.155,-22.332,0.302,0.221,-0.962,-0.251,-1.992,-0.709,-0.98,-0.472,-1.537,-1.011,-0.557,-1.03,-0.746,0.147,0.207,0.804,0.825,0.062,-0.826,-0.191,-2.321,1.26,-0.734,1.722,0.483,1.117,2.33,3.184,0.397,-0.126,0.582,0.93
2021-04-20,CTD10,4170388,695646,0.0063522984,0.009775419,0.0094579235,0.0016535873,0.0010686485,0.00026313018,0.629,0.5335,0.017,-3.434,0.711,-502.448,0.803,-833.464,0.702,-499.014,0.797,-830.03,0.215,-331.016,-0.006,-0.004,-4.752,-0.537,-7.883,-1.378,-4.878,-0.533,-8.114,-1.373,-3.236,-3.131,0.117,0.772,0.784,0.72,0.734,0.03,-0.514,0.387,-2.939,5.799,3.428,8.973,-0.58,0.321,5.61,8.681,0.056,0.066,0.594,0.947
