Date,Buoy,Latitude,Longitude,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl,Turbidez,dif_norm_rhown_B2_B3,dif_inv_rhown_B2_B3,dif_norm_rhown_B2_B4,dif_inv_rhown_B2_B4,dif_norm_rhown_B2_B5,dif_inv_rhown_B2_B5,dif_norm_rhown_B3_B4,dif_inv_rhown_B3_B4,dif_norm_rhown_B3_B5,dif_inv_rhown_B3_B5,dif_norm_rhown_B4_B5,dif_inv_rhown_B4_B5,dall_gitelson_rhown_B2_B3_B4,dall_gitelson_rhown_B2_B3_B5,dall_gitelson_rhown_B2_B4_B3,dall_gitelson_rhown_B2_B4_B5,dall_gitelson_rhown_B2_B5_B3,dall_gitelson_rhown_B2_B5_B4,dall_gitelson_rhown_B3_B4_B2,dall_gitelson_rhown_B3_B4_B5,dall_gitelson_rhown_B3_B5_B2,dall_gitelson_rhown_B3_B5_B4,dall_gitelson_rhown_B4_B5_B2,dall_gitelson_rhown_B4_B5_B3,dif_norm_4_bands_rhown_B2_B3_B4_B5,dif_norm_4_bands_rhown_B2_B4_B3_B5,dif_norm_4_bands_rhown_B2_B5_B3_B4,dif_norm_4_bands_rhown_B3_B4_B2_B5,dif_norm_4_bands_rhown_B3_B5_B2_B4,dif_norm_4_bands_rhown_B4_B5_B2_B3,dif_rel_4bands_rhown_B2_B3_B4_B5,dif_rel_4bands_rhown_B2_B3_B5_B4,dif_rel_4bands_rhown_B2_B4_B3_B5,dif_rel_4bands_rhown_B2_B4_B5_B3,dif_rel_4bands_rhown_B2_B5_B3_B4,dif_rel_4bands_rhown_B2_B5_B4_B3,dif_rel_4bands_rhown_B3_B2_B4_B5,dif_rel_4bands_rhown_B3_B2_B5_B4,dif_rel_4bands_rhown_B3_B4_B5_B2,dif_rel_4bands_rhown_B3_B5_B4_B2,dif_rel_4bands_rhown_B4_B2_B5_B3,dif_rel_4bands_rhown_B4_B3_B5_B2,sum_norm_3bands_rhown_B2_B4_B3,sum_norm_3bands_rhown_B3_B5_B4
2018-11-07,CTD7,4176724,690397,0.00444041,0.007021502,0.00969311,0.0023264084,0.0015472305,0.0003798787,0.345,0.524,-0.16,39.254,0.502,-287.427,0.639,-503.896,0.613,-326.681,0.725,-543.15,0.201,-216.469,0.091,0.061,-2.786,-0.445,-4.884,-1.172,-2.294,-0.505,-3.814,-1.264,-1.52,-2.098,-0.69,0.418,0.455,0.86,0.871,0.047,-0.779,0.059,-3.247,2.859,0.372,4.298,-0.123,0.715,3.946,5.933,0.172,0.02,0.559,0.935
2018-11-07,CTD8,4174178,693048,0.015734436,0.025744103,0.038550712,0.007552584,0.0050079655,0.0011992893,0.875,2.4145,-0.199,12.904,0.546,-93.561,0.674,-160.838,0.672,-106.465,0.77,-173.742,0.203,-67.277,0.097,0.065,-3.607,-0.469,-6.2,-1.215,-2.741,-0.533,-4.473,-1.312,-1.732,-2.594,-1.02,0.418,0.45,1.008,1.007,0.04,-0.84,0.005,-4.289,3.279,0.036,4.945,-0.011,0.834,4.91,7.405,0.163,0.001,0.518,0.945
2018-11-07,CTD9,4171106,693183,0.012306246,0.02168674,0.04190494,0.015640624,0.011635664,0.0028622574,,,-0.318,22.248,0.162,-17.825,0.302,-39.832,0.456,-40.073,0.565,-62.079,0.147,-22.007,0.348,0.259,-0.747,-0.207,-1.669,-0.623,-0.869,-0.466,-1.346,-0.971,-0.477,-0.922,-0.741,0.113,0.175,0.788,0.811,0.063,-0.827,-0.226,-2.215,1.109,-0.815,1.491,0.588,1.188,2.143,2.88,0.444,-0.163,0.587,0.93
2018-11-07,CTD10,4170388,695646,0.0054107076,0.008398829,0.011391036,0.0027203963,0.0018192921,0.00044667334,0.8740000000000001,1.5755,-0.151,31.276,0.511,-248.529,0.644,-430.6,0.614,-279.805,0.725,-461.876,0.198,-182.071,0.085,0.057,-2.831,-0.452,-4.905,-1.171,-2.35,-0.509,-3.879,-1.256,-1.529,-2.074,-0.659,0.43,0.466,0.849,0.861,0.046,-0.758,0.069,-3.174,2.928,0.429,4.378,-0.139,0.688,3.971,5.937,0.164,0.022,0.562,0.936
2018-11-07,CTD11,4169609,700351,0.004494739,0.0075869025,0.013194881,0.0038099189,0.0026459147,0.00065304653,1.293,1.2875,-0.27,56.019,0.331,-130.667,0.483,-246.135,0.552,-186.686,0.666,-302.154,0.18,-115.468,0.213,0.148,-1.724,-0.346,-3.248,-0.938,-1.416,-0.494,-2.292,-1.151,-0.876,-1.524,-0.869,0.238,0.291,0.917,0.926,0.056,-0.865,-0.119,-2.996,1.791,-0.596,2.579,0.299,1.045,3.115,4.485,0.302,-0.06,0.548,0.932
2018-11-07,CTD12,4173438,695414,0.0074928612,0.0124401385,0.017105196,0.0029756075,0.0019632075,0.0004779305,0.7765,0.5725,-0.158,21.923,0.614,-255.681,0.727,-428.986,0.704,-277.604,0.794,-450.909,0.205,-173.305,0.065,0.043,-4.373,-0.502,-7.338,-1.276,-3.453,-0.545,-5.609,-1.342,-2.156,-2.964,-0.945,0.496,0.522,0.981,0.982,0.034,-0.788,0.068,-4.532,4.066,0.588,6.163,-0.141,0.715,5.591,8.474,0.124,0.016,0.522,0.95
2019-03-12,CTD1,4187246,695025,0.004515807,0.00762272,0.014650693,0.004920555,0.003537984,0.0009130792,0.167,0.658,-0.316,62.931,0.215,-72.042,0.366,-151.46,0.497,-134.973,0.611,-214.391,0.163,-79.418,0.31,0.223,-1.055,-0.255,-2.219,-0.745,-1.029,-0.478,-1.634,-1.055,-0.605,-1.164,-0.831,0.149,0.209,0.872,0.886,0.062,-0.87,-0.199,-2.592,1.308,-0.823,1.819,0.531,1.203,2.513,3.495,0.404,-0.128,0.563,0.929
2019-03-12,CTD2,4181518,693105,0.010018558,0.015847191,0.017605364,0.0026355807,0.0017059486,0.0004179187,0.4439999999999999,1.3575,-0.053,6.302,0.715,-316.32,0.806,-523.081,0.74,-322.622,0.823,-529.383,0.214,-206.761,0.017,0.011,-5.569,-0.54,-9.209,-1.379,-5.113,-0.55,-8.389,-1.395,-3.277,-3.64,-0.405,0.684,0.699,0.853,0.86,0.028,-0.645,0.253,-4.307,5.916,2.609,9.14,-0.434,0.464,6.572,10.154,0.069,0.042,0.553,0.954
2019-03-12,CTD3,4181698,695238,0.010788617,0.01661318,0.021356221,0.004199094,0.002786878,0.0006862125,0.4365,0.925,-0.125,13.368,0.596,-177.953,0.713,-298.631,0.671,-191.322,0.769,-312.0,0.202,-120.678,0.056,0.037,-3.8,-0.496,-6.378,-1.254,-3.178,-0.533,-5.183,-1.31,-2.005,-2.577,-0.679,0.514,0.541,0.884,0.892,0.037,-0.729,0.114,-3.707,3.826,0.875,5.765,-0.221,0.622,4.918,7.41,0.122,0.029,0.548,0.945
2019-03-12,CTD4,4180266,698264,0.005787109,0.008299944,0.008459943,0.0018562748,0.001204066,0.00029366606,0.2774999999999999,0.4225,-0.01,2.279,0.634,-418.231,0.747,-710.037,0.64,-420.509,0.751,-712.315,0.213,-291.806,0.004,0.003,-3.538,-0.504,-6.007,-1.318,-3.49,-0.506,-5.912,-1.322,-2.422,-2.469,-0.052,0.667,0.688,0.695,0.714,0.039,-0.561,0.332,-2.555,4.329,2.336,6.674,-0.522,0.371,4.412,6.802,0.081,0.074,0.606,0.937
2019-03-12,CTD5,4179450,700268,0.01697615,0.02723583,0.032984868,0.0040818513,0.002599548,0.0006427922,0.195,0.52,-0.095,6.399,0.739,-208.271,0.826,-347.966,0.78,-214.67,0.854,-354.365,0.222,-139.695,0.026,0.017,-6.87,-0.541,-11.478,-1.42,-5.847,-0.558,-9.651,-1.446,-3.805,-4.608,-0.86,0.651,0.665,0.969,0.97,0.025,-0.745,0.189,-6.016,6.594,2.396,10.353,-0.359,0.574,7.985,12.539,0.071,0.028,0.52,0.96
2019-03-12,CTD6,4176009,695829,0.0101102255,0.01574061,0.017325923,0.0024579358,0.0015918227,0.00039021744,0.2725,0.837,-0.048,5.813,0.73,-343.316,0.816,-564.681,0.752,-349.128,0.832,-570.494,0.214,-221.365,0.014,0.009,-5.948,-0.546,-9.784,-1.388,-5.495,-0.556,-8.98,-1.402,-3.484,-3.835,-0.391,0.702,0.715,0.858,0.865,0.026,-0.636,0.261,-4.48,6.312,2.839,9.747,-0.443,0.453,6.948,10.728,0.064,0.041,0.55,0.956
2019-03-12,CTD7,4176724,690397,0.006000802,0.009090457,0.011387269,0.0027817497,0.0018680833,0.0004630395,0.2334999999999999,0.7625,-0.112,22.188,0.531,-249.481,0.659,-425.303,0.607,-271.669,0.718,-447.491,0.196,-175.822,0.062,0.041,-2.841,-0.466,-4.843,-1.183,-2.47,-0.507,-4.068,-1.245,-1.598,-2.002,-0.494,0.476,0.51,0.785,0.802,0.045,-0.691,0.127,-2.828,3.104,0.773,4.622,-0.236,0.581,3.888,5.79,0.142,0.039,0.58,0.936
2019-03-12,CTD8,4174178,693048,0.008074426,0.012370433,0.015317981,0.0035027403,0.0023521164,0.0005803921,0.2249999999999999,0.8055,-0.106,15.555,0.559,-204.653,0.68,-344.311,0.628,-220.208,0.734,-359.866,0.197,-139.658,0.054,0.037,-3.135,-0.481,-5.274,-1.206,-2.724,-0.518,-4.452,-1.261,-1.728,-2.139,-0.503,0.502,0.532,0.803,0.817,0.042,-0.682,0.136,-2.981,3.378,0.886,5.031,-0.251,0.567,4.183,6.229,0.13,0.039,0.573,0.939
2019-03-12,CTD9,4171106,693183,0.018939877,0.029225392,0.05293762,0.024365682,0.018997049,0.0049948087,0.252,0.341,-0.289,15.327,0.091,-6.825,0.212,-18.423,0.37,-22.151,0.472,-33.75,0.124,-11.598,0.373,0.291,-0.361,-0.13,-0.975,-0.449,-0.647,-0.421,-0.986,-0.822,-0.339,-0.614,-0.547,0.068,0.132,0.593,0.633,0.065,-0.731,-0.228,-1.587,0.841,-0.634,1.078,0.529,1.032,1.523,1.953,0.475,-0.19,0.652,0.931
2019-03-12,CTD10,4170388,695646,0.005309548,0.008312894,0.011649996,0.0035027403,0.0023994425,0.00059852615,0.2815,0.8885000000000001,-0.167,34.458,0.407,-165.196,0.552,-296.468,0.538,-199.654,0.658,-330.927,0.187,-131.273,0.121,0.083,-1.925,-0.396,-3.454,-1.038,-1.66,-0.479,-2.751,-1.159,-1.091,-1.529,-0.565,0.342,0.39,0.761,0.783,0.055,-0.746,0.029,-2.482,2.167,0.139,3.164,-0.058,0.716,3.037,4.434,0.215,0.012,0.592,0.927
2019-03-12,CTD11,4169609,700351,0.005434178,0.008672264,0.01026238,0.00153252,0.00097377226,0.00023344965,0.2425,0.8400000000000001,-0.084,17.867,0.7,-537.21,0.798,-911.624,0.74,-555.077,0.827,-929.491,0.223,-374.414,0.027,0.017,-5.513,-0.523,-9.355,-1.397,-4.814,-0.541,-8.061,-1.424,-3.247,-3.842,-0.634,0.635,0.653,0.905,0.91,0.03,-0.729,0.21,-4.88,5.564,2.209,8.757,-0.39,0.548,6.584,10.362,0.082,0.037,0.539,0.953
2019-03-12,CTD12,4173438,695414,0.013039618,0.021338176,0.028472094,0.0044233594,0.0029023758,0.0007111912,0.2565,0.971,-0.143,11.742,0.657,-179.208,0.761,-297.681,0.731,-190.95,0.815,-309.423,0.208,-118.473,0.052,0.034,-5.102,-0.52,-8.476,-1.317,-4.075,-0.554,-6.603,-1.369,-2.528,-3.373,-0.974,0.539,0.56,0.992,0.993,0.031,-0.775,0.093,-4.986,4.722,0.915,7.197,-0.19,0.678,6.301,9.603,0.105,0.019,0.517,0.954
2019-06-25,CTD1,4187246,695025,0.0053128367,0.009691839,0.019525832,0.00640656,0.0047700177,0.0012319674,1.4725,1.061,-0.337,51.965,0.204,-52.91,0.34,-106.463,0.506,-104.876,0.607,-158.429,0.146,-53.553,0.333,0.248,-1.033,-0.252,-2.079,-0.682,-1.016,-0.5,-1.535,-1.015,-0.519,-1.046,-0.88,0.135,0.19,0.907,0.917,0.056,-0.847,-0.248,-2.581,1.269,-1.016,1.704,0.672,1.27,2.556,3.432,0.417,-0.164,0.551,0.937
2019-06-25,CTD2,4181518,693105,0.0057127546,0.010085248,0.02122367,0.00914575,0.0072032036,0.0020535407,2.2805,1.3825,-0.356,52.038,0.049,-10.186,0.167,-39.672,0.398,-62.223,0.493,-91.71,0.119,-29.487,0.476,0.375,-0.216,-0.073,-0.842,-0.363,-0.628,-0.448,-0.925,-0.839,-0.297,-0.626,-0.681,0.033,0.095,0.699,0.729,0.062,-0.794,-0.312,-1.844,0.763,-0.92,0.969,0.835,1.317,1.606,2.04,0.567,-0.283,0.614,0.936
2019-06-25,CTD3,4181698,695238,0.004612526,0.00826636,0.016074918,0.005778025,0.004170863,0.0010787895,2.041,1.3055,-0.321,58.764,0.177,-52.097,0.329,-118.786,0.471,-110.861,0.588,-177.55,0.162,-66.689,0.34,0.245,-0.837,-0.217,-1.909,-0.686,-0.916,-0.462,-1.468,-1.026,-0.551,-1.072,-0.785,0.123,0.187,0.828,0.848,0.066,-0.871,-0.208,-2.423,1.171,-0.8,1.622,0.559,1.223,2.278,3.155,0.44,-0.145,0.577,0.926
2019-06-25,CTD4,4180266,698264,0.0052247206,0.00911296,0.017588487,0.005851884,0.0042803697,0.0011227288,1.996,1.1085,-0.317,52.878,0.218,-61.151,0.361,-123.891,0.501,-114.03,0.609,-176.769,0.155,-62.74,0.309,0.226,-1.076,-0.262,-2.179,-0.725,-1.039,-0.488,-1.611,-1.034,-0.572,-1.103,-0.836,0.149,0.206,0.876,0.889,0.059,-0.849,-0.213,-2.552,1.314,-0.877,1.796,0.563,1.199,2.536,3.467,0.399,-0.137,0.56,0.933
2019-06-25,CTD5,4179450,700268,0.013894567,0.024843534,0.033911213,0.005687395,0.0037348224,0.00092089165,0.17,0.5275000000000001,-0.154,10.763,0.627,-135.575,0.739,-227.498,0.713,-146.339,0.802,-238.262,0.207,-91.923,0.061,0.04,-4.598,-0.506,-7.715,-1.294,-3.636,-0.547,-5.919,-1.355,-2.284,-3.117,-0.962,0.509,0.533,0.988,0.988,0.033,-0.79,0.076,-4.712,4.258,0.689,6.484,-0.158,0.708,5.812,8.851,0.119,0.017,0.52,0.951
2019-06-25,CTD6,4176009,695829,0.0054712524,0.009748486,0.01870362,0.0074897604,0.00552831,0.001451956,2.763,1.645,-0.315,49.114,0.131,-30.936,0.276,-78.307,0.428,-80.05,0.544,-127.422,0.151,-47.371,0.368,0.272,-0.579,-0.171,-1.465,-0.587,-0.78,-0.443,-1.242,-0.954,-0.462,-0.886,-0.688,0.093,0.161,0.734,0.764,0.069,-0.834,-0.217,-2.082,1.006,-0.734,1.363,0.564,1.181,1.93,2.615,0.473,-0.167,0.606,0.925
2019-06-25,CTD7,4176724,690397,0.005558107,0.009550021,0.01886443,0.005894188,0.004415306,0.0012002528,1.659,1.8015,-0.328,51.702,0.237,-64.947,0.368,-121.773,0.524,-116.649,0.621,-173.475,0.143,-56.826,0.305,0.228,-1.225,-0.287,-2.297,-0.718,-1.114,-0.515,-1.657,-1.022,-0.543,-1.072,-0.903,0.157,0.207,0.929,0.936,0.052,-0.829,-0.243,-2.652,1.386,-1.038,1.85,0.64,1.226,2.738,3.655,0.383,-0.15,0.544,0.94
2019-06-25,CTD8,4174178,693048,0.0055495356,0.009935355,0.019299114,0.0057109105,0.0041739554,0.0010941323,1.764,1.394,-0.32,48.835,0.27,-74.453,0.408,-138.93,0.543,-123.288,0.644,-187.765,0.155,-64.477,0.279,0.204,-1.437,-0.311,-2.681,-0.793,-1.225,-0.515,-1.866,-1.072,-0.641,-1.244,-0.947,0.18,0.23,0.963,0.967,0.053,-0.853,-0.216,-2.884,1.523,-0.999,2.084,0.574,1.212,2.959,4.049,0.359,-0.124,0.535,0.939
2019-06-25,CTD9,4171106,693183,0.010510166,0.01937198,0.040538594,0.016255632,0.013458064,0.0039040563,1.062,1.222,-0.353,26.953,0.087,-9.896,0.18,-22.684,0.428,-36.849,0.502,-49.637,0.094,-12.788,0.438,0.363,-0.401,-0.133,-0.92,-0.369,-0.714,-0.496,-0.962,-0.807,-0.248,-0.518,-0.712,0.058,0.104,0.74,0.76,0.047,-0.73,-0.35,-1.821,0.86,-1.054,1.038,0.885,1.265,1.799,2.173,0.507,-0.294,0.595,0.951
2019-06-25,CTD10,4170388,695646,0.0060599856,0.010976562,0.021449419,0.006598765,0.0048157074,0.0012548866,1.5905,1.3465,-0.323,44.482,0.249,-60.44,0.39,-116.551,0.529,-104.922,0.633,-161.033,0.156,-56.11,0.294,0.214,-1.296,-0.291,-2.5,-0.769,-1.152,-0.505,-1.768,-1.063,-0.616,-1.204,-0.918,0.167,0.22,0.94,0.946,0.055,-0.859,-0.218,-2.791,1.439,-0.971,1.972,0.584,1.224,2.812,3.853,0.377,-0.131,0.542,0.936
2019-06-25,CTD11,4169609,700351,0.004408671,0.007515737,0.015786562,0.008045163,0.0063876756,0.0017851955,1.4355,1.5175,-0.355,69.709,-0.034,8.756,0.081,-23.497,0.325,-60.953,0.424,-93.206,0.115,-32.253,0.561,0.445,0.138,0.056,-0.371,-0.189,-0.458,-0.389,-0.701,-0.75,-0.242,-0.509,-0.573,-0.024,0.047,0.557,0.604,0.071,-0.783,-0.318,-1.537,0.53,-0.786,0.667,0.841,1.306,1.112,1.401,0.666,-0.34,0.668,0.93
2019-06-25,CTD12,4173438,695414,0.005491574,0.010476557,0.02079115,0.0061224718,0.0045424467,0.001237412,1.879,1.4595,-0.33,47.354,0.262,-67.882,0.395,-124.694,0.545,-115.235,0.641,-172.048,0.148,-56.813,0.29,0.215,-1.411,-0.308,-2.593,-0.763,-1.207,-0.523,-1.802,-1.053,-0.595,-1.181,-0.967,0.172,0.22,0.977,0.979,0.051,-0.844,-0.238,-2.866,1.493,-1.09,2.012,0.637,1.243,2.962,3.993,0.366,-0.139,0.531,0.941
2019-07-10,CTD1,4187246,695025,0.005927566,0.010318485,0.019742392,0.006202453,0.0044169356,0.001127261,0.53,0.859,-0.313,46.261,0.249,-64.313,0.401,-129.488,0.522,-110.574,0.634,-175.749,0.168,-65.175,0.287,0.204,-1.27,-0.284,-2.556,-0.803,-1.141,-0.488,-1.813,-1.09,-0.673,-1.287,-0.887,0.17,0.227,0.919,0.928,0.059,-0.882,-0.189,-2.806,1.44,-0.847,2.022,0.509,1.201,2.755,3.869,0.377,-0.114,0.55,0.931
2019-07-10,CTD2,4181518,693105,0.006442052,0.011455462,0.019433644,0.005367437,0.0037810549,0.0009597755,0.937,0.934,-0.258,35.837,0.362,-99.014,0.504,-177.182,0.567,-134.852,0.674,-213.019,0.173,-78.168,0.192,0.136,-1.924,-0.374,-3.443,-0.951,-1.545,-0.51,-2.44,-1.143,-0.895,-1.519,-0.872,0.262,0.309,0.923,0.93,0.051,-0.83,-0.115,-3.005,1.94,-0.591,2.754,0.277,0.992,3.291,4.671,0.274,-0.054,0.545,0.936
2019-07-10,CTD3,4181698,695238,0.006000802,0.010508421,0.019879568,0.0061665555,0.004547468,0.0011964032,1.06,0.984,-0.308,44.859,0.26,-67.003,0.396,-124.741,0.526,-111.862,0.628,-169.6,0.151,-57.738,0.277,0.204,-1.332,-0.305,-2.48,-0.769,-1.175,-0.509,-1.782,-1.046,-0.607,-1.148,-0.875,0.178,0.229,0.911,0.919,0.053,-0.827,-0.209,-2.667,1.475,-0.913,2.001,0.536,1.154,2.791,3.785,0.358,-0.123,0.549,0.938
2019-07-10,CTD4,4180266,698264,0.0072191292,0.01196605,0.01953199,0.0051278807,0.0035752053,0.000901665,0.692,0.842,-0.24,32.372,0.4,-111.443,0.54,-196.134,0.584,-143.814,0.691,-228.506,0.178,-84.692,0.166,0.116,-2.177,-0.398,-3.831,-1.006,-1.721,-0.514,-2.734,-1.172,-1.013,-1.654,-0.869,0.296,0.34,0.927,0.933,0.049,-0.822,-0.085,-3.13,2.15,-0.462,3.084,0.198,0.935,3.51,5.035,0.245,-0.036,0.543,0.937
2019-07-10,CTD6,4176009,695829,0.007051447,0.012808569,0.02233808,0.005060798,0.0035168817,0.00088498514,0.529,0.869,-0.271,33.306,0.434,-119.525,0.569,-206.27,0.631,-152.831,0.728,-239.576,0.18,-86.746,0.169,0.117,-2.67,-0.42,-4.608,-1.044,-1.958,-0.537,-3.069,-1.212,-1.111,-1.938,-1.111,0.3,0.339,1.058,1.053,0.044,-0.866,-0.122,-3.821,2.373,-0.772,3.415,0.305,1.049,4.139,5.957,0.238,-0.048,0.508,0.944
2019-07-10,CTD7,4176724,690397,0.0061197006,0.011066291,0.020276897,0.0049548377,0.0034802428,0.0008821154,1.311,1.181,-0.294,41.047,0.381,-111.458,0.522,-196.972,0.607,-152.506,0.707,-238.019,0.175,-85.513,0.203,0.143,-2.26,-0.388,-3.994,-0.976,-1.688,-0.531,-2.634,-1.179,-0.946,-1.734,-1.092,0.257,0.301,1.053,1.048,0.047,-0.878,-0.157,-3.593,2.062,-0.913,2.935,0.409,1.13,3.778,5.379,0.276,-0.07,0.511,0.942
2019-07-10,CTD8,4174178,693048,0.008299437,0.015722899,0.02824658,0.0059043015,0.0040881806,0.0010206959,1.149,1.167,-0.285,28.199,0.454,-105.767,0.587,-181.006,0.654,-133.966,0.747,-209.205,0.182,-75.24,0.166,0.115,-2.988,-0.432,-5.113,-1.069,-2.106,-0.548,-3.289,-1.235,-1.183,-2.125,-1.253,0.304,0.341,1.128,1.117,0.041,-0.888,-0.136,-4.246,2.518,-0.938,3.637,0.352,1.104,4.524,6.534,0.231,-0.051,0.492,0.947
2019-07-10,CTD9,4171106,693183,0.01009873,0.019682875,0.040809464,0.015966564,0.01252059,0.0033998739,1.48,1.529,-0.349,26.301,0.104,-11.825,0.222,-29.063,0.438,-38.127,0.53,-55.364,0.121,-17.238,0.42,0.329,-0.483,-0.148,-1.186,-0.464,-0.75,-0.477,-1.09,-0.884,-0.339,-0.703,-0.742,0.07,0.126,0.771,0.794,0.057,-0.793,-0.302,-2.027,0.926,-0.984,1.181,0.798,1.289,1.92,2.448,0.504,-0.245,0.589,0.939
2019-07-10,CTD10,4170388,695646,0.0071563823,0.0134149,0.023435911,0.00505729,0.0035076875,0.0008831905,1.489,1.501,-0.272,31.874,0.452,-123.19,0.585,-210.544,0.645,-155.065,0.74,-242.419,0.181,-87.354,0.161,0.112,-2.887,-0.432,-4.934,-1.065,-2.08,-0.544,-3.252,-1.226,-1.172,-2.047,-1.17,0.31,0.348,1.086,1.079,0.042,-0.869,-0.121,-4.029,2.503,-0.81,3.609,0.305,1.053,4.373,6.304,0.227,-0.046,0.501,0.946
2019-07-10,CTD11,4169609,700351,0.0068249265,0.011683972,0.022221057,0.00609741,0.0043425355,0.001105219,0.904,0.806,-0.311,40.585,0.314,-78.417,0.458,-144.693,0.569,-119.002,0.673,-185.278,0.168,-66.276,0.247,0.176,-1.743,-0.341,-3.215,-0.882,-1.39,-0.517,-2.165,-1.13,-0.774,-1.473,-1.009,0.21,0.259,1.006,1.005,0.052,-0.878,-0.186,-3.201,1.721,-0.954,2.416,0.498,1.19,3.273,4.595,0.326,-0.097,0.524,0.938
2019-07-10,CTD12,4173438,695414,0.0065848236,0.011870221,0.021616694,0.0062236576,0.0044332654,0.0011290787,0.693,0.888,-0.291,37.984,0.312,-76.433,0.456,-141.323,0.553,-114.417,0.66,-179.307,0.168,-64.89,0.236,0.168,-1.652,-0.339,-3.055,-0.88,-1.358,-0.507,-2.128,-1.116,-0.77,-1.403,-0.915,0.217,0.267,0.944,0.95,0.053,-0.855,-0.163,-2.969,1.702,-0.796,2.39,0.417,1.109,3.1,4.352,0.319,-0.086,0.54,0.936
2019-07-30,CTD1,4187246,695025,0.0019846591,0.0027959791,0.0046147415,0.003578394,0.0026729237,0.0007243172,0.288,0.8135,-0.245,140.96,-0.123,78.201,0.023,-16.466,0.126,-62.758,0.266,-157.425,0.145,-94.667,0.504,0.377,0.361,0.209,-0.076,-0.059,-0.175,-0.168,-0.44,-0.563,-0.265,-0.437,-0.291,-0.107,0.015,0.189,0.305,0.122,-0.733,-0.141,-0.945,0.202,-0.244,0.271,0.312,0.904,0.334,0.447,0.701,-0.181,0.86,0.889
2019-07-30,CTD2,4181518,693105,0.00841762,0.014516476,0.024607353,0.006736594,0.004710868,0.0011811211,1.4615,1.5545,-0.258,28.249,0.366,-79.556,0.51,-143.388,0.57,-107.805,0.679,-171.637,0.177,-63.832,0.19,0.133,-1.958,-0.375,-3.528,-0.966,-1.565,-0.508,-2.492,-1.156,-0.927,-1.571,-0.881,0.265,0.313,0.929,0.936,0.052,-0.84,-0.109,-3.069,1.963,-0.571,2.808,0.265,0.996,3.328,4.759,0.273,-0.051,0.543,0.935
2019-07-30,CTD3,4181698,695238,0.00562886,0.008953711,0.015223814,0.007069792,0.005139354,0.0013926659,1.6815,1.053,-0.259,45.999,0.118,-29.761,0.271,-82.891,0.366,-75.76,0.495,-128.89,0.158,-53.13,0.325,0.236,-0.453,-0.153,-1.262,-0.586,-0.678,-0.389,-1.154,-0.911,-0.476,-0.809,-0.514,0.093,0.171,0.579,0.629,0.08,-0.787,-0.139,-1.696,0.929,-0.411,1.278,0.325,0.973,1.579,2.173,0.452,-0.11,0.663,0.913
2019-07-30,CTD4,4180266,698264,0.0,0.0,0.0,0.0,0.0,0.0,1.5855,0.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-30,CTD5,4179450,700268,0.009512439,0.015923016,0.02147611,0.0046494217,0.0031512338,0.0007866205,0.5025,0.5475,-0.148,16.239,0.548,-152.278,0.67,-254.534,0.644,-168.517,0.744,-270.773,0.192,-102.256,0.076,0.051,-3.27,-0.48,-5.466,-1.183,-2.683,-0.531,-4.312,-1.259,-1.628,-2.196,-0.712,0.458,0.489,0.882,0.891,0.04,-0.734,0.064,-3.39,3.278,0.434,4.836,-0.127,0.671,4.421,6.523,0.145,0.019,0.55,0.943
2019-07-30,CTD6,4176009,695829,0.0085874535,0.0150140505,0.028783383,0.0088067325,0.006456082,0.001644637,2.0995,2.2075,-0.314,31.862,0.261,-46.945,0.399,-88.288,0.531,-78.807,0.634,-120.15,0.154,-41.343,0.281,0.206,-1.351,-0.303,-2.541,-0.778,-1.183,-0.509,-1.804,-1.058,-0.621,-1.19,-0.902,0.176,0.228,0.93,0.937,0.054,-0.842,-0.211,-2.753,1.481,-0.943,2.02,0.553,1.184,2.838,3.872,0.362,-0.124,0.544,0.937
2019-07-30,CTD7,4176724,690397,0.007051447,0.012613954,0.02322854,0.006004257,0.0042708796,0.0010853396,1.098,1.4535,-0.296,36.227,0.355,-87.271,0.494,-154.867,0.589,-123.498,0.689,-191.093,0.169,-67.595,0.218,0.155,-2.027,-0.373,-3.597,-0.93,-1.558,-0.527,-2.41,-1.147,-0.853,-1.57,-1.033,0.24,0.285,1.02,1.018,0.048,-0.863,-0.168,-3.338,1.917,-0.915,2.695,0.436,1.13,3.53,4.963,0.292,-0.08,0.519,0.941
2019-07-30,CTD8,4174178,693048,0.009727976,0.01873029,0.03607874,0.008775139,0.006168583,0.0015291823,1.1705,2.491,-0.317,25.672,0.362,-60.569,0.505,-108.722,0.609,-86.241,0.708,-134.395,0.174,-48.153,0.225,0.158,-2.185,-0.374,-3.923,-0.954,-1.615,-0.532,-2.517,-1.179,-0.902,-1.737,-1.161,0.236,0.28,1.097,1.087,0.048,-0.903,-0.184,-3.714,1.963,-1.075,2.793,0.504,1.223,3.782,5.38,0.298,-0.086,0.502,0.942
