Date,Buoy,Latitude,Longitude,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl,Turbidez
2019-08-14,CTD1,4187246,695025,0.00668157,0.01192338,0.023601454,0.007733509,0.0056392257,0.0014531076,1.8235,1.794
2019-08-14,CTD2,4181518,693105,0.007324041,0.013001809,0.025771301,0.008683773,0.0063559683,0.0016388422,3.2595,2.7525
2019-08-14,CTD3,4181698,695238,0.007282356,0.011673503,0.020921426,0.008348275,0.006118123,0.0015875156,4.249,2.638
2019-08-14,CTD4,4180266,698264,0.0073416545,0.013001809,0.024712069,0.0074947695,0.005378245,0.0013674034,4.1765,2.5665
2019-08-14,CTD5,4179450,700268,0.011635588,0.019771585,0.03369213,0.009256149,0.0064400644,0.0015875156,2.301,1.64
2019-08-14,CTD6,4176009,695829,0.011362526,0.017888585,0.030794894,0.012498203,0.009138332,0.0023361817,3.6635,3.4265
2019-08-14,CTD7,4176724,690397,0.009406122,0.017201973,0.03266784,0.0090158945,0.0063582286,0.0015787937,2.761,6.005000000000001
2019-08-14,CTD8,4174178,693048,0.0133663695,0.025214914,0.05057142,0.015077202,0.010802071,0.0026523739,3.8015,9.207
2019-08-14,CTD9,4171106,693183,0.010812834,0.0189628,0.039765213,0.017365728,0.013911546,0.0038589665,1.149,4.573499999999999
2019-08-14,CTD10,4170388,695646,0.0066754865,0.011782061,0.022867503,0.007353151,0.005337427,0.0013712201,2.69,3.0355
2019-08-14,CTD11,4169609,700351,0.007408034,0.012069691,0.02279024,0.009945114,0.007463729,0.0019724902,2.7765,2.633
2019-08-14,CTD12,4173438,695414,0.008294543,0.014084638,0.025639841,0.008596027,0.0061400174,0.0015467786,3.1555,3.574
2019-09-18,CTD1,4187246,695025,0.008069645,0.01290679,0.027651964,0.018880932,0.016876496,0.0053267386,14.2065,13.9895
2019-09-18,CTD2,4181518,693105,0.008732,0.014516476,0.032058835,0.01982998,0.01736599,0.005323395,13.1535,11.1115
2019-09-18,CTD3,4181698,695238,0.01922052,0.02784078,0.047930684,0.037623648,0.034887444,0.01126126,11.481,9.6755
2019-09-18,CTD4,4180266,698264,0.007361514,0.010841491,0.020993369,0.014270078,0.012180704,0.003687698,12.6465,6.0545
2019-09-18,CTD5,4179450,700268,0.0,0.0,0.0,0.0,0.0,0.0,12.171,2.374
2019-09-18,CTD6,4176009,695829,0.009772669,0.013991411,0.024809627,0.015350424,0.012477727,0.0035644034,13.733,6.8365
2019-09-18,CTD7,4176724,690397,0.007280167,0.0114726415,0.024406409,0.01735607,0.015635531,0.0049980055,8.7535,10.6915
2019-09-18,CTD8,4174178,693048,0.009567336,0.013726601,0.024406409,0.016548311,0.0138905095,0.00411611,11.7565,7.572999999999999
2019-09-18,CTD9,4171106,693183,0.009669566,0.01484392,0.029672341,0.020158226,0.017508212,0.00533343,14.7405,13.021
2019-09-18,CTD10,4170388,695646,0.0066028675,0.010106822,0.021006472,0.01389916,0.011983099,0.0036597347,15.542000000000002,6.416
2019-09-18,CTD11,4169609,700351,0.0056392844,0.00921768,0.021118127,0.0135718575,0.01200956,0.0037622133,18.2635,6.6435
2019-09-18,CTD12,4173438,695414,0.0077224104,0.012513861,0.027472232,0.01994078,0.018585766,0.0061530047,12.47,6.408
2019-09-28,CTD1,4187246,695025,0.01755132,0.02835491,0.05338496,0.02256055,0.017326888,0.00448568,2.049,7.269
2019-09-28,CTD2,4181518,693105,0.0037551166,0.005585427,0.008227552,0.0028356244,0.0019617402,0.0004993129,3.15,2.975
