Date,Buoy,Latitude,Longitude,rtoa_B1,rtoa_B2,rtoa_B3,rtoa_B4,rtoa_B5,rtoa_B6,rtoa_B7,rtoa_B8,rtoa_B8A,rtoa_B9,rtoa_B10,rtoa_B11,rtoa_B12,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl
2017-06-30,CTD4,4180266,698264,0.1411,0.1196,0.0994,0.0707,0.0659,0.0602,0.0595,0.0574,0.0562,0.02,0.001,0.0457,0.0368,0.017000033,0.026202045,0.04214056,0.012631095,0.010067157,0.002718594,0.0025802485,0.0010050182,0.016736204,0.026217168,0.042270653,0.012582259,0.009738293,0.0025942666,1.512
2017-06-30,CTD6,4176009,695829,0.1479,0.1263,0.1072,0.0807,0.0736,0.0701,0.0707,0.0678,0.0685,0.0239,0.0008,0.0549,0.0458,0.024919594,0.03375136,0.04908613,0.015537795,0.011373982,0.0029777116,0.002815603,0.0010791881,0.024468705,0.033737052,0.049534455,0.015492811,0.0110948915,0.0028342623,1.854
2017-06-30,CTD7,4176724,690397,0.1512,0.1371,0.1204,0.086,0.0773,0.0726,0.0724,0.069,0.0675,0.0242,0.001,0.0548,0.0451,0.026663989,0.038815834,0.05493893,0.01461361,0.010521165,0.0027119408,0.0025905168,0.0009928945,0.026488122,0.038683675,0.055273674,0.014613894,0.010358801,0.0026135163,1.552
2017-06-30,CTD8,4174178,693048,0.1499,0.1306,0.1127,0.0838,0.0778,0.072,0.0732,0.0688,0.0693,0.0245,0.0011,0.0571,0.0468,0.015544436,0.027863108,0.044584505,0.012044677,0.008495532,0.0022504206,0.0021724585,0.00084656815,0.015392407,0.02784078,0.04460036,0.012032447,0.008553887,0.0021867764,0.9935
2017-06-30,CTD9,4171106,693183,0.1552,0.1413,0.1286,0.1005,0.0891,0.0758,0.0759,0.0721,0.0711,0.0246,0.001,0.0582,0.0478,0.016806394,0.030760411,0.064853124,0.030674035,0.024448609,0.0060382527,0.0057134726,0.0021032235,0.016678605,0.03082318,0.06509313,0.030640695,0.024458071,0.0060393936,0.4625
2017-06-30,CTD10,4170388,695646,0.149,0.128,0.1053,0.0811,0.0774,0.0734,0.073,0.068,0.0692,0.0245,0.0008,0.0576,0.0473,0.016212951,0.02544736,0.034855157,0.009887233,0.006803235,0.0018946587,0.001797146,0.0007075337,0.016053272,0.02566987,0.03494395,0.009821676,0.0069528637,0.0017928464,0.7235
2017-06-30,CTD11,4169609,700351,0.1653,0.1384,0.1198,0.0979,0.0948,0.0926,0.0935,0.082,0.0933,0.0325,0.0012,0.0771,0.0657,0.007408971,0.016878452,0.028843127,0.008751727,0.0063231606,0.0016905457,0.0016473205,0.00065343414,0.007313051,0.017051004,0.0288849,0.008735067,0.006383138,0.0016929886,1.1375
2017-06-30,CTD12,4173438,695414,0.1496,0.1287,0.1108,0.0852,0.0783,0.071,0.0729,0.0678,0.0689,0.0244,0.0009,0.0568,0.0482,0.022062257,0.03215271,0.05188566,0.019719828,0.016537774,0.004512341,0.0043188334,0.0016128935,0.021690758,0.032037597,0.052378267,0.019719565,0.015759086,0.004425364,1.5275
2018-02-20,CTD1,4187246,695025,0.1509,0.1153,0.095,0.0759,0.0762,0.0775,0.0829,0.0712,0.0836,0.0411,0.0133,0.0853,0.0841,0.0017193333,0.0049371338,0.013419033,0.009806451,0.0077387528,0.0023707468,0.002309565,0.00091248,0.00172742,0.0050357766,0.013773837,0.009780809,0.007907338,0.0024190734,3.2845
2018-02-20,CTD2,4181518,693105,0.1416,0.1102,0.0871,0.0592,0.056,0.0547,0.0551,0.0524,0.0527,0.0259,0.0107,0.0499,0.044,0.0019063666,0.0057181865,0.01495783,0.005507873,0.003252217,0.0008900066,0.0008614526,0.00034074858,0.0019114512,0.005919726,0.0152435955,0.005506258,0.0035711995,0.0008605325,4.5120000000000005
2018-02-20,CTD3,4181698,695238,0.1296,0.0994,0.0753,0.0406,0.0349,0.0313,0.0281,0.0249,0.0217,0.0088,0.0035,0.0134,0.0086,0.0029207787,0.008810616,0.017933173,0.003465611,0.002119145,0.0005314553,0.0005128322,0.00020130043,0.0028973143,0.009211993,0.01800324,0.0033703465,0.002163183,0.00052465557,3.695
2018-02-20,CTD4,4180266,698264,0.1226,0.0902,0.0665,0.0314,0.026,0.0209,0.0189,0.0152,0.0151,0.0049,0.0007,0.0039,0.002,0.006542198,0.015227099,0.027167078,0.0063966666,0.0042506442,0.0011142116,0.0010869107,0.00043071518,0.006469594,0.0154852895,0.027107436,0.006384793,0.004423461,0.0011137166,3.478
2018-02-20,CTD6,4176009,695829,0.1225,0.0902,0.0676,0.0324,0.0261,0.0206,0.0188,0.0148,0.0147,0.0054,0.0006,0.0035,0.0025,0.008053668,0.015543465,0.027451232,0.0076435995,0.005692598,0.0015690541,0.0015396822,0.00061929616,0.007993462,0.015498417,0.02743965,0.007618407,0.0056779995,0.0015794153,7.4525
2018-02-20,CTD7,4176724,690397,0.129,0.0958,0.0752,0.0395,0.0348,0.0304,0.0289,0.0233,0.0244,0.01,0.0027,0.015,0.0111,0.0044722124,0.012461329,0.028131861,0.0069820024,0.004445974,0.0011487523,0.0011106386,0.0004395174,0.0044072964,0.012895426,0.028047284,0.006883954,0.0046455543,0.001140962,2.675
2018-02-20,CTD8,4174178,693048,0.1271,0.0951,0.0746,0.0367,0.0309,0.026,0.0233,0.02,0.0187,0.0091,0.0029,0.01,0.0074,0.0025384955,0.008005093,0.017994566,0.0039509227,0.002375032,0.0005948079,0.00057190144,0.0002250975,0.002528377,0.008401446,0.018072233,0.0038099189,0.0024248336,0.00058463507,3.108
2018-02-20,CTD9,4171106,693183,0.1278,0.1017,0.0876,0.0493,0.0401,0.0245,0.0228,0.0176,0.0174,0.0061,0.0006,0.0057,0.0032,0.016377643,0.028100021,0.056029066,0.027438369,0.024678672,0.006858581,0.0066327085,0.0025068768,0.01616584,0.02831568,0.05657485,0.027525341,0.023929456,0.0070132073,0.6809999999999999
2018-02-20,CTD10,4170388,695646,0.1222,0.0894,0.0712,0.0333,0.0274,0.0206,0.0197,0.0154,0.0145,0.0051,0.0005,0.0035,0.0028,0.014439031,0.022006532,0.03546653,0.012811683,0.012565595,0.0036819377,0.0036120121,0.0014043661,0.014132693,0.021653382,0.035611846,0.012860364,0.011375551,0.003717109,6.6595
2018-02-20,CTD11,4169609,700351,0.1196,0.0891,0.0686,0.0324,0.0267,0.0199,0.0177,0.015,0.0131,0.0059,0.0009,0.0039,0.0026,0.0043803966,0.0109055415,0.024259487,0.008248333,0.0057863677,0.0015598504,0.0015259832,0.00061443215,0.004339084,0.011092997,0.024398994,0.008187406,0.0059796097,0.0015645595,6.117
2018-02-20,CTD12,4173438,695414,0.1241,0.0903,0.0691,0.0334,0.0294,0.023,0.0205,0.0149,0.0165,0.0057,0.0006,0.0046,0.0032,0.0030315295,0.0077887904,0.018498447,0.005721469,0.004178303,0.0011316178,0.0011046561,0.0004447969,0.003011571,0.007944746,0.018691756,0.0057266373,0.004222158,0.0011414215,6.898
