Date,Buoy,Latitude,Longitude,rtoa_B1,rtoa_B2,rtoa_B3,rtoa_B4,rtoa_B5,rtoa_B6,rtoa_B7,rtoa_B8,rtoa_B8A,rtoa_B9,rtoa_B10,rtoa_B11,rtoa_B12,Chl,dif_norm_rtoa_B2_B3,dif_inv_rtoa_B2_B3,dif_norm_rtoa_B2_B4,dif_inv_rtoa_B2_B4,dif_norm_rtoa_B2_B5,dif_inv_rtoa_B2_B5,dif_norm_rtoa_B3_B4,dif_inv_rtoa_B3_B4,dif_norm_rtoa_B3_B5,dif_inv_rtoa_B3_B5,dif_norm_rtoa_B4_B5,dif_inv_rtoa_B4_B5,dall_gitelson_rtoa_B2_B3_B4,dall_gitelson_rtoa_B2_B3_B5,dall_gitelson_rtoa_B2_B4_B3,dall_gitelson_rtoa_B2_B4_B5,dall_gitelson_rtoa_B2_B5_B3,dall_gitelson_rtoa_B2_B5_B4,dall_gitelson_rtoa_B3_B4_B2,dall_gitelson_rtoa_B3_B4_B5,dall_gitelson_rtoa_B3_B5_B2,dall_gitelson_rtoa_B3_B5_B4,dall_gitelson_rtoa_B4_B5_B2,dall_gitelson_rtoa_B4_B5_B3,dif_norm_4_bands_rtoa_B2_B3_B4_B5,dif_norm_4_bands_rtoa_B2_B4_B3_B5,dif_norm_4_bands_rtoa_B2_B5_B3_B4,dif_norm_4_bands_rtoa_B3_B4_B2_B5,dif_norm_4_bands_rtoa_B3_B5_B2_B4,dif_norm_4_bands_rtoa_B4_B5_B2_B3,dif_rel_4bands_rtoa_B2_B3_B4_B5,dif_rel_4bands_rtoa_B2_B3_B5_B4,dif_rel_4bands_rtoa_B2_B4_B3_B5,dif_rel_4bands_rtoa_B2_B4_B5_B3,dif_rel_4bands_rtoa_B2_B5_B3_B4,dif_rel_4bands_rtoa_B2_B5_B4_B3,dif_rel_4bands_rtoa_B3_B2_B4_B5,dif_rel_4bands_rtoa_B3_B2_B5_B4,dif_rel_4bands_rtoa_B3_B4_B5_B2,dif_rel_4bands_rtoa_B3_B5_B4_B2,dif_rel_4bands_rtoa_B4_B2_B5_B3,dif_rel_4bands_rtoa_B4_B3_B5_B2,sum_norm_3bands_rtoa_B2_B4_B3,sum_norm_3bands_rtoa_B3_B5_B4
2016-09-08,CTD11,4169609,700351,0.1194,0.09,0.0715,0.0457,0.0402,0.0326,0.0312,0.0259,0.0276,0.0085,0.0006,0.0156,0.0116,13.7,0.115,-2.875,0.326,-10.771,0.382,-13.765,0.22,-7.896,0.28,-10.89,0.064,-2.994,-0.131,-0.116,-0.77,-0.433,-0.984,-0.629,-0.711,-0.317,-0.98,-0.498,-0.269,-0.214,0.215,0.397,0.425,0.198,0.231,0.034,0.122,0.379,0.191,1.407,0.674,1.6,-0.342,-0.085,1.118,1.271,-0.054,0.192,0.84,0.953
2016-09-08,CTD12,4173438,695414,0.1188,0.0895,0.069,0.0434,0.0373,0.0304,0.0291,0.0241,0.0245,0.0078,0.0006,0.0125,0.0101,13.025,0.129,-3.32,0.347,-11.868,0.412,-15.636,0.228,-8.549,0.298,-12.317,0.076,-3.768,-0.144,-0.124,-0.819,-0.443,-1.079,-0.679,-0.765,-0.319,-1.102,-0.535,-0.337,-0.26,0.254,0.434,0.464,0.202,0.239,0.038,0.134,0.438,0.212,1.522,0.81,1.77,-0.393,-0.088,1.173,1.365,-0.056,0.212,0.838,0.946
2017-06-30,CTD1,4187246,695025,0.1269,0.105,0.0837,0.0479,0.0389,0.0319,0.0305,0.0285,0.0252,0.0102,0.0011,0.0168,0.0123,0.9715,0.113,-2.424,0.373,-11.353,0.459,-16.183,0.272,-8.929,0.365,-13.76,0.104,-4.83,-0.116,-0.094,-0.95,-0.442,-1.355,-0.775,-0.938,-0.347,-1.445,-0.659,-0.507,-0.404,0.245,0.466,0.502,0.249,0.293,0.048,0.023,0.442,0.04,1.727,0.952,2.127,-0.434,-0.015,1.377,1.695,-0.009,0.202,0.81,0.932
2017-06-30,CTD2,4181518,693105,0.1399,0.1215,0.1009,0.0726,0.063,0.0601,0.0574,0.0557,0.0536,0.0197,0.0011,0.0438,0.0357,0.9365,0.093,-1.68,0.252,-5.544,0.317,-7.643,0.163,-3.863,0.231,-5.962,0.071,-2.099,-0.122,-0.106,-0.559,-0.349,-0.771,-0.555,-0.469,-0.243,-0.724,-0.433,-0.255,-0.212,0.152,0.298,0.337,0.153,0.195,0.043,0.052,0.336,0.072,1.049,0.539,1.209,-0.322,-0.037,0.871,1.004,-0.027,0.201,0.873,0.945
2017-06-30,CTD3,4181698,695238,0.1405,0.1189,0.0961,0.0712,0.0671,0.0623,0.0638,0.0637,0.0604,0.021,0.001,0.0492,0.0401,1.5154999999999998,0.106,-1.995,0.251,-5.635,0.278,-6.493,0.149,-3.639,0.178,-4.497,0.03,-0.858,-0.142,-0.134,-0.541,-0.378,-0.624,-0.462,-0.433,-0.244,-0.535,-0.32,-0.102,-0.082,0.165,0.292,0.31,0.134,0.153,0.019,0.176,0.295,0.238,0.972,0.422,1.031,-0.253,-0.134,0.785,0.833,-0.099,0.177,0.884,0.975
2017-06-30,CTD4,4180266,698264,0.1411,0.1198,0.1006,0.0718,0.0664,0.0602,0.0595,0.0645,0.0547,0.02,0.001,0.0457,0.0368,1.512,0.087,-1.593,0.251,-5.58,0.287,-6.713,0.167,-3.987,0.205,-5.12,0.039,-1.133,-0.114,-0.106,-0.561,-0.371,-0.675,-0.482,-0.478,-0.265,-0.613,-0.368,-0.136,-0.114,0.139,0.287,0.31,0.155,0.178,0.025,0.11,0.266,0.153,1.008,0.403,1.09,-0.242,-0.085,0.847,0.916,-0.061,0.159,0.869,0.969
2017-06-30,CTD5,4179450,700268,0.1329,0.117,0.0921,0.0578,0.0519,0.0481,0.0497,0.0457,0.0427,0.0149,0.0008,0.0344,0.0272,0.496,0.119,-2.311,0.339,-8.754,0.385,-10.721,0.229,-6.443,0.279,-8.41,0.054,-1.967,-0.134,-0.12,-0.806,-0.454,-0.987,-0.62,-0.754,-0.334,-0.984,-0.486,-0.23,-0.181,0.227,0.411,0.434,0.203,0.23,0.028,0.157,0.372,0.25,1.461,0.661,1.627,-0.327,-0.111,1.15,1.281,-0.07,0.184,0.836,0.961
2017-06-30,CTD6,4176009,695829,0.148,0.126,0.1066,0.0823,0.0736,0.0675,0.0707,0.0705,0.0685,0.0239,0.0008,0.0536,0.0455,1.854,0.083,-1.444,0.21,-4.214,0.263,-5.65,0.129,-2.77,0.183,-4.206,0.056,-1.436,-0.119,-0.106,-0.449,-0.31,-0.602,-0.465,-0.349,-0.204,-0.53,-0.346,-0.181,-0.153,0.124,0.243,0.277,0.122,0.158,0.037,0.064,0.288,0.083,0.841,0.417,0.94,-0.272,-0.048,0.711,0.795,-0.037,0.188,0.896,0.954
2017-06-30,CTD7,4176724,690397,0.1512,0.1377,0.1213,0.0867,0.0766,0.0707,0.0724,0.0715,0.0666,0.0242,0.001,0.0548,0.0451,1.552,0.063,-0.982,0.227,-4.272,0.285,-5.793,0.166,-3.29,0.226,-4.811,0.062,-1.521,-0.085,-0.075,-0.518,-0.327,-0.703,-0.502,-0.453,-0.252,-0.662,-0.417,-0.209,-0.184,0.1,0.258,0.294,0.161,0.199,0.039,0.003,0.252,0.005,0.957,0.399,1.083,-0.251,-0.003,0.843,0.954,-0.002,0.158,0.866,0.951
2017-06-30,CTD8,4174178,693048,0.1499,0.1304,0.1118,0.0846,0.0778,0.072,0.0717,0.0681,0.0693,0.0245,0.0011,0.057,0.0468,0.9935,0.077,-1.276,0.213,-4.152,0.253,-5.185,0.138,-2.876,0.179,-3.909,0.042,-1.033,-0.108,-0.099,-0.464,-0.323,-0.58,-0.439,-0.375,-0.224,-0.51,-0.331,-0.135,-0.116,0.115,0.242,0.268,0.131,0.158,0.028,0.079,0.247,0.104,0.845,0.355,0.919,-0.23,-0.062,0.725,0.788,-0.047,0.16,0.888,0.965
