Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl,dif_norm_rhow_B2_B3,dif_inv_rhow_B2_B3,dif_norm_rhow_B2_B4,dif_inv_rhow_B2_B4,dif_norm_rhow_B2_B5,dif_inv_rhow_B2_B5,dif_norm_rhow_B3_B4,dif_inv_rhow_B3_B4,dif_norm_rhow_B3_B5,dif_inv_rhow_B3_B5,dif_norm_rhow_B4_B5,dif_inv_rhow_B4_B5,dall_gitelson_rhow_B2_B3_B4,dall_gitelson_rhow_B2_B3_B5,dall_gitelson_rhow_B2_B4_B3,dall_gitelson_rhow_B2_B4_B5,dall_gitelson_rhow_B2_B5_B3,dall_gitelson_rhow_B2_B5_B4,dall_gitelson_rhow_B3_B4_B2,dall_gitelson_rhow_B3_B4_B5,dall_gitelson_rhow_B3_B5_B2,dall_gitelson_rhow_B3_B5_B4,dall_gitelson_rhow_B4_B5_B2,dall_gitelson_rhow_B4_B5_B3,dif_norm_4_bands_rhow_B2_B3_B4_B5,dif_norm_4_bands_rhow_B2_B4_B3_B5,dif_norm_4_bands_rhow_B2_B5_B3_B4,dif_norm_4_bands_rhow_B3_B4_B2_B5,dif_norm_4_bands_rhow_B3_B5_B2_B4,dif_norm_4_bands_rhow_B4_B5_B2_B3,dif_rel_4bands_rhow_B2_B3_B4_B5,dif_rel_4bands_rhow_B2_B3_B5_B4,dif_rel_4bands_rhow_B2_B4_B3_B5,dif_rel_4bands_rhow_B2_B4_B5_B3,dif_rel_4bands_rhow_B2_B5_B3_B4,dif_rel_4bands_rhow_B2_B5_B4_B3,dif_rel_4bands_rhow_B3_B2_B4_B5,dif_rel_4bands_rhow_B3_B2_B5_B4,dif_rel_4bands_rhow_B3_B4_B5_B2,dif_rel_4bands_rhow_B3_B5_B4_B2,dif_rel_4bands_rhow_B4_B2_B5_B3,dif_rel_4bands_rhow_B4_B3_B5_B2,sum_norm_3bands_rhow_B2_B4_B3,sum_norm_3bands_rhow_B3_B5_B4
2017-06-30,CTD6,4176009,695829,0.007663832,0.014419543,0.028344989,0.0075496584,0.004948375,0.0013691151,0.0013514741,0.000542985,2.2225,-0.326,34.071,0.313,-63.106,0.489,-132.736,0.579,-97.177,0.703,-166.807,0.208,-69.63,0.257,0.169,-1.789,-0.312,-3.762,-1.002,-1.401,-0.481,-2.405,-1.259,-1.004,-1.974,-1.114,0.206,0.264,1.074,1.065,0.061,-1.017,-0.147,-3.818,1.735,-0.84,2.648,0.44,1.31,3.411,5.205,0.349,-0.077,0.514,0.928
2017-06-30,CTD7,4176724,690397,0.0117560625,0.02312094,0.047303878,0.011477013,0.007473138,0.0019777762,0.0019421858,0.00076362217,1.9215,-0.343,22.111,0.337,-43.88,0.511,-90.562,0.609,-65.991,0.727,-112.673,0.211,-46.682,0.254,0.165,-2.076,-0.328,-4.284,-1.039,-1.526,-0.493,-2.605,-1.293,-1.079,-2.208,-1.276,0.213,0.266,1.171,1.151,0.057,-1.047,-0.162,-4.315,1.857,-1.028,2.851,0.51,1.395,3.798,5.833,0.338,-0.081,0.491,0.932
2017-06-30,CTD8,4174178,693048,0.0092714,0.017710429,0.033659816,0.0077272435,0.004942999,0.0013345921,0.0013147063,0.000524818,1.1835,-0.31,26.755,0.392,-72.948,0.564,-145.842,0.627,-99.703,0.744,-172.597,0.22,-72.894,0.207,0.132,-2.455,-0.361,-4.909,-1.127,-1.766,-0.493,-3.057,-1.334,-1.291,-2.454,-1.259,0.259,0.308,1.145,1.129,0.054,-1.037,-0.114,-4.518,2.145,-0.773,3.353,0.337,1.261,4.077,6.373,0.289,-0.05,0.495,0.933
2017-06-30,CTD9,4171106,693183,0.01625573,0.028221669,0.06095999,0.027318742,0.02130804,0.0064478596,0.0063723796,0.002444455,0.115,-0.367,19.03,0.016,-1.171,0.14,-11.497,0.381,-20.201,0.482,-30.526,0.124,-10.326,0.52,0.405,-0.071,-0.025,-0.701,-0.314,-0.57,-0.43,-0.862,-0.834,-0.291,-0.629,-0.673,0.011,0.078,0.679,0.714,0.067,-0.819,-0.317,-1.828,0.684,-0.907,0.876,0.878,1.38,1.476,1.893,0.618,-0.307,0.623,0.932
2017-06-30,CTD10,4170388,695646,0.0072502317,0.0134643065,0.025112495,0.0064895013,0.0042344606,0.0011677778,0.0011501445,0.0004626631,0.766,-0.302,34.45,0.35,-79.825,0.521,-161.887,0.589,-114.274,0.711,-196.337,0.21,-82.063,0.224,0.146,-2.005,-0.338,-4.065,-1.051,-1.539,-0.484,-2.644,-1.274,-1.105,-2.061,-1.086,0.238,0.292,1.052,1.046,0.058,-0.996,-0.116,-3.856,1.906,-0.69,2.921,0.333,1.213,3.555,5.449,0.313,-0.056,0.517,0.929
2017-06-30,CTD11,4169609,700351,0.005987199,0.010637158,0.021665419,0.008884951,0.006583225,0.001955029,0.001948279,0.000784668,1.3170000000000002,-0.341,47.854,0.09,-18.54,0.235,-57.891,0.418,-66.393,0.534,-105.745,0.149,-39.351,0.425,0.315,-0.402,-0.122,-1.254,-0.514,-0.706,-0.437,-1.125,-0.94,-0.419,-0.853,-0.713,0.062,0.133,0.742,0.773,0.071,-0.859,-0.25,-2.094,0.893,-0.823,1.206,0.687,1.296,1.82,2.456,0.531,-0.209,0.604,0.925
2017-06-30,CTD12,4173438,695414,0.008420661,0.015976187,0.030570345,0.007660862,0.0050096675,0.0013647545,0.0013470993,0.00054276,1.803,-0.314,29.882,0.352,-67.94,0.523,-137.021,0.599,-97.822,0.718,-166.903,0.209,-69.08,0.229,0.15,-2.077,-0.34,-4.189,-1.05,-1.563,-0.49,-2.666,-1.279,-1.104,-2.112,-1.152,0.234,0.287,1.092,1.081,0.057,-1.007,-0.131,-4.017,1.922,-0.801,2.938,0.384,1.26,3.677,5.623,0.316,-0.063,0.508,0.931
2018-02-20,CTD1,4187246,695025,0.0015310647,0.0023653503,0.005279418,0.004048241,0.0032896767,0.001061764,0.00107052,0.00043478725,3.802,-0.381,233.356,-0.262,175.749,-0.163,118.789,0.132,-57.606,0.232,-114.566,0.103,-56.96,0.945,0.768,0.928,0.578,0.627,0.481,-0.136,-0.19,-0.271,-0.464,-0.135,-0.301,-0.397,-0.196,-0.099,0.218,0.31,0.099,-0.783,-0.365,-1.021,-0.039,-0.585,-0.048,1.001,1.419,-0.087,-0.107,1.088,-0.624,0.839,0.919
2018-02-20,CTD2,4181518,693105,0.0037037693,0.0071170363,0.015950043,0.0050640483,0.0033866186,0.0009338801,0.00091961503,0.00036846,4.4815000000000005,-0.383,77.812,0.169,-56.963,0.355,-154.772,0.518,-134.775,0.65,-232.584,0.198,-97.809,0.394,0.264,-0.909,-0.193,-2.469,-0.784,-0.959,-0.456,-1.655,-1.178,-0.696,-1.56,-1.045,0.106,0.178,1.036,1.031,0.073,-1.049,-0.223,-3.304,1.193,-1.048,1.784,0.746,1.572,2.674,3.998,0.499,-0.158,0.528,0.92
2018-02-20,CTD3,4181698,695238,0.0053364085,0.010178062,0.02159499,0.0056715566,0.003681781,0.0010073858,0.0009892387,0.00039527146,4.895,-0.359,51.943,0.284,-78.068,0.469,-173.357,0.584,-130.011,0.709,-225.301,0.213,-95.289,0.295,0.191,-1.686,-0.287,-3.744,-0.983,-1.323,-0.479,-2.293,-1.278,-0.97,-2.058,-1.221,0.178,0.238,1.149,1.13,0.063,-1.069,-0.178,-4.071,1.624,-1.043,2.502,0.581,1.473,3.446,5.308,0.387,-0.099,0.499,0.927
