Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl,Turbidez,dif_norm_rhow_B2_B3,dif_inv_rhow_B2_B3,dif_norm_rhow_B2_B4,dif_inv_rhow_B2_B4,dif_norm_rhow_B2_B5,dif_inv_rhow_B2_B5,dif_norm_rhow_B3_B4,dif_inv_rhow_B3_B4,dif_norm_rhow_B3_B5,dif_inv_rhow_B3_B5,dif_norm_rhow_B4_B5,dif_inv_rhow_B4_B5,dall_gitelson_rhow_B2_B3_B4,dall_gitelson_rhow_B2_B3_B5,dall_gitelson_rhow_B2_B4_B3,dall_gitelson_rhow_B2_B4_B5,dall_gitelson_rhow_B2_B5_B3,dall_gitelson_rhow_B2_B5_B4,dall_gitelson_rhow_B3_B4_B2,dall_gitelson_rhow_B3_B4_B5,dall_gitelson_rhow_B3_B5_B2,dall_gitelson_rhow_B3_B5_B4,dall_gitelson_rhow_B4_B5_B2,dall_gitelson_rhow_B4_B5_B3,dif_norm_4_bands_rhow_B2_B3_B4_B5,dif_norm_4_bands_rhow_B2_B4_B3_B5,dif_norm_4_bands_rhow_B2_B5_B3_B4,dif_norm_4_bands_rhow_B3_B4_B2_B5,dif_norm_4_bands_rhow_B3_B5_B2_B4,dif_norm_4_bands_rhow_B4_B5_B2_B3,dif_rel_4bands_rhow_B2_B3_B4_B5,dif_rel_4bands_rhow_B2_B3_B5_B4,dif_rel_4bands_rhow_B2_B4_B3_B5,dif_rel_4bands_rhow_B2_B4_B5_B3,dif_rel_4bands_rhow_B2_B5_B3_B4,dif_rel_4bands_rhow_B2_B5_B4_B3,dif_rel_4bands_rhow_B3_B2_B4_B5,dif_rel_4bands_rhow_B3_B2_B5_B4,dif_rel_4bands_rhow_B3_B4_B5_B2,dif_rel_4bands_rhow_B3_B5_B4_B2,dif_rel_4bands_rhow_B4_B2_B5_B3,dif_rel_4bands_rhow_B4_B3_B5_B2,sum_norm_3bands_rhow_B2_B4_B3,sum_norm_3bands_rhow_B3_B5_B4
2018-10-03,CTD3,4181698,695238,0.008633186,0.012575625,0.011779782,0.0020059093,0.0011879513,0.000315938,0.00030105753,0.00011916487,0.155,2.5005,0.033,-5.372,0.725,-419.008,0.827,-762.266,0.709,-413.636,0.817,-756.894,0.256,-343.258,-0.011,-0.006,-4.936,-0.498,-8.979,-1.529,-5.202,-0.491,-9.518,-1.518,-4.317,-4.044,0.249,0.815,0.826,0.71,0.726,0.034,-0.621,0.475,-3.647,6.168,4.713,10.416,-0.752,0.344,5.778,9.757,0.059,0.076,0.599,0.941
2018-10-03,CTD4,4180266,698264,0.0075744446,0.0109834485,0.017394984,0.007653235,0.0052541327,0.0014954016,0.0014569715,0.0005798687,0.08,0.305,-0.226,33.558,0.179,-39.618,0.353,-99.28,0.389,-73.176,0.536,-132.839,0.186,-59.663,0.257,0.176,-0.689,-0.208,-1.727,-0.76,-0.804,-0.384,-1.459,-1.017,-0.655,-1.038,-0.497,0.147,0.229,0.6,0.651,0.085,-0.825,-0.055,-1.876,1.133,-0.182,1.65,0.127,0.897,1.795,2.614,0.395,-0.038,0.657,0.904
2018-10-03,CTD5,4179450,700268,0.012245323,0.019846357,0.024483483,0.0036388456,0.0021777502,0.0005795629,0.0005563722,0.00022218554,0.04,0.2,-0.105,9.543,0.69,-224.425,0.802,-408.802,0.741,-233.969,0.837,-418.346,0.251,-184.377,0.035,0.021,-5.495,-0.489,-10.009,-1.488,-4.643,-0.51,-8.303,-1.522,-3.659,-4.514,-0.797,0.608,0.628,0.946,0.95,0.033,-0.86,0.212,-5.789,5.365,2.385,8.965,-0.437,0.635,6.619,11.059,0.094,0.039,0.53,0.948
2018-10-03,CTD6,4176009,695829,0.00808621,0.013154977,0.017874258,0.0035280827,0.0021744957,0.0005859199,0.00056538096,0.00022618922,0.405,2.6185,-0.152,20.07,0.577,-207.423,0.716,-383.86,0.67,-227.494,0.783,-403.93,0.237,-176.437,0.071,0.044,-3.708,-0.451,-6.861,-1.354,-2.993,-0.495,-5.314,-1.425,-2.321,-3.154,-0.828,0.48,0.513,0.936,0.941,0.044,-0.887,0.12,-4.491,3.607,0.983,5.852,-0.264,0.742,4.901,7.952,0.147,0.032,0.538,0.937
2018-10-03,CTD7,4176724,690397,0.0069935624,0.011015999,0.012165625,0.0019924543,0.0011853931,0.00031691467,0.00030296188,0.000120641984,0.19,10.226,-0.05,8.578,0.694,-411.117,0.806,-752.825,0.719,-419.695,0.822,-761.403,0.254,-341.708,0.017,0.01,-5.001,-0.487,-9.159,-1.5,-4.623,-0.498,-8.388,-1.517,-3.764,-4.157,-0.362,0.676,0.694,0.834,0.844,0.035,-0.775,0.311,-4.734,5.431,3.187,9.129,-0.576,0.509,5.998,10.082,0.083,0.056,0.561,0.943
2018-10-03,CTD8,4174178,693048,0.010907383,0.01914698,0.03589046,0.009270257,0.0060137147,0.0016055775,0.0015643466,0.0006172522,0.53,5.193,-0.304,24.365,0.348,-55.644,0.522,-114.059,0.589,-80.009,0.713,-138.424,0.213,-58.415,0.226,0.147,-1.997,-0.335,-4.094,-1.057,-1.532,-0.481,-2.65,-1.283,-1.118,-2.097,-1.095,0.236,0.291,1.058,1.051,0.059,-1.008,-0.115,-3.903,1.898,-0.688,2.926,0.333,1.226,3.557,5.484,0.317,-0.056,0.516,0.928
2018-10-03,CTD9,4171106,693183,0.014408818,0.023500761,0.044768184,0.01698891,0.011845154,0.0032689937,0.0031878722,0.0012340308,0.105,2.6765,-0.312,20.215,0.161,-16.31,0.33,-41.871,0.45,-36.525,0.582,-62.085,0.178,-25.561,0.343,0.239,-0.73,-0.193,-1.874,-0.711,-0.858,-0.433,-1.459,-1.055,-0.601,-1.144,-0.738,0.115,0.189,0.786,0.813,0.075,-0.909,-0.172,-2.396,1.119,-0.651,1.605,0.471,1.208,2.131,3.057,0.458,-0.125,0.593,0.917
2018-10-03,CTD10,4170388,695646,0.0073140585,0.0116162235,0.017614365,0.0047279866,0.0030259266,0.00082546455,0.000799722,0.00031933692,0.39,0.8424999999999999,-0.205,29.315,0.421,-125.42,0.587,-244.391,0.577,-154.735,0.707,-273.705,0.22,-118.971,0.139,0.089,-2.209,-0.38,-4.305,-1.155,-1.797,-0.468,-3.179,-1.294,-1.382,-2.096,-0.774,0.334,0.384,0.88,0.893,0.058,-0.903,0.019,-3.364,2.285,0.113,3.57,-0.046,0.876,3.465,5.414,0.235,0.008,0.559,0.924
2018-10-03,CTD11,4169609,700351,0.0065427655,0.010633996,0.015695557,0.0039046742,0.0024630832,0.00066643674,0.0006449363,0.0002575484,0.235,0.565,-0.192,30.326,0.463,-162.065,0.624,-311.957,0.602,-192.391,0.729,-342.283,0.226,-149.892,0.118,0.075,-2.544,-0.399,-4.896,-1.218,-2.046,-0.474,-3.64,-1.337,-1.594,-2.353,-0.795,0.371,0.417,0.9,0.91,0.055,-0.908,0.047,-3.649,2.566,0.298,4.069,-0.109,0.845,3.788,6.005,0.21,0.017,0.552,0.926
2018-10-03,CTD12,4173438,695414,0.010716073,0.01806079,0.027075516,0.0050605605,0.003125838,0.0008338895,0.00080636586,0.0003217909,0.505,2.3595,-0.2,18.435,0.562,-142.238,0.705,-264.546,0.685,-160.673,0.793,-282.98,0.236,-122.308,0.093,0.058,-3.851,-0.445,-7.163,-1.339,-2.902,-0.502,-5.111,-1.432,-2.209,-3.312,-1.101,0.43,0.465,1.039,1.036,0.043,-0.952,0.049,-5.093,3.453,0.428,5.591,-0.12,0.881,5.177,8.382,0.165,0.014,0.512,0.94
2018-11-07,CTD1,4187246,695025,0.005096606,0.008095247,0.013232977,0.004172324,0.0026976967,0.00073253945,0.00070812117,0.00028165005,0.395,0.919,-0.241,47.96,0.32,-116.145,0.5,-247.157,0.521,-164.106,0.661,-295.118,0.215,-131.012,0.2,0.129,-1.537,-0.313,-3.271,-1.031,-1.328,-0.443,-2.389,-1.231,-1.061,-1.734,-0.748,0.246,0.31,0.839,0.859,0.069,-0.935,-0.035,-2.965,1.736,-0.171,2.686,0.088,0.988,2.838,4.39,0.312,-0.018,0.575,0.915
2018-11-07,CTD2,4181518,693105,0.0067328853,0.010938016,0.015005077,0.0029470155,0.0018013301,0.00048069135,0.00046184578,0.00018405811,0.243,3.4095,-0.157,24.78,0.576,-247.902,0.717,-463.721,0.672,-272.682,0.786,-488.501,0.241,-215.819,0.073,0.045,-3.72,-0.447,-6.958,-1.367,-2.983,-0.491,-5.343,-1.44,-2.361,-3.238,-0.857,0.475,0.509,0.947,0.951,0.044,-0.907,0.118,-4.618,3.592,0.981,5.876,-0.264,0.761,4.927,8.061,0.149,0.032,0.535,0.936
2018-11-07,CTD3,4181698,695238,0.006107738,0.009643279,0.013328913,0.0031452458,0.001951362,0.0005225295,0.0005028766,0.00020006485,0.5255,0.514,-0.16,28.674,0.508,-214.241,0.663,-408.763,0.618,-242.915,0.745,-437.438,0.234,-194.522,0.09,0.056,-2.856,-0.418,-5.448,-1.286,-2.343,-0.474,-4.218,-1.376,-1.876,-2.593,-0.723,0.425,0.467,0.878,0.89,0.052,-0.888,0.103,-3.765,2.92,0.704,4.706,-0.23,0.762,4.035,6.504,0.18,0.034,0.557,0.928
2018-11-07,CTD4,4180266,698264,0.005867106,0.008709253,0.010759495,0.0029633718,0.0018522514,0.00049934356,0.00047914972,0.00019006974,0.5015,1.002,-0.105,21.879,0.492,-222.633,0.649,-425.063,0.568,-244.512,0.706,-446.942,0.231,-202.43,0.065,0.041,-2.395,-0.412,-4.573,-1.26,-2.13,-0.453,-3.893,-1.324,-1.763,-2.178,-0.426,0.456,0.5,0.738,0.763,0.057,-0.79,0.184,-2.87,2.767,1.071,4.427,-0.364,0.61,3.418,5.469,0.168,0.063,0.6,0.919
2018-11-07,CTD5,4179450,700268,0.015923297,0.02448526,0.027997961,0.0040891934,0.0024255598,0.00063685596,0.00060794415,0.00024078946,0.47,0.29,-0.067,5.124,0.714,-203.706,0.82,-371.435,0.745,-208.83,0.841,-376.559,0.255,-167.729,0.021,0.012,-5.703,-0.494,-10.399,-1.519,-5.113,-0.507,-9.22,-1.54,-4.107,-4.696,-0.539,0.67,0.687,0.888,0.895,0.032,-0.811,0.281,-5.555,5.901,3.248,9.949,-0.542,0.55,6.748,11.376,0.08,0.047,0.544,0.948
2018-11-07,CTD6,4176009,695829,0.009331358,0.015561307,0.022334078,0.004210125,0.0025772483,0.00068092026,0.0006559596,0.0002607497,0.5815,1.625,-0.179,19.487,0.574,-173.261,0.716,-323.749,0.683,-192.748,0.793,-343.236,0.241,-150.488,0.082,0.05,-3.87,-0.447,-7.231,-1.363,-2.999,-0.497,-5.341,-1.445,-2.342,-3.361,-0.998,0.456,0.489,0.999,0.999,0.043,-0.937,0.085,-4.97,3.581,0.733,5.849,-0.198,0.823,5.139,8.395,0.155,0.023,0.522,0.938
2018-11-07,CTD7,4176724,690397,0.004139715,0.0066589387,0.009308705,0.0022621194,0.0013958113,0.0003739469,0.0003600436,0.00014342855,0.215,8.008000000000001,-0.166,42.748,0.493,-291.889,0.653,-566.255,0.609,-334.637,0.739,-609.003,0.237,-274.366,0.097,0.06,-2.717,-0.407,-5.271,-1.281,-2.228,-0.467,-4.055,-1.378,-1.827,-2.554,-0.724,0.411,0.455,0.875,0.887,0.054,-0.905,0.098,-3.725,2.794,0.656,4.528,-0.223,0.781,3.905,6.329,0.19,0.033,0.559,0.925
2018-11-07,CTD8,4174178,693048,0.018380232,0.028610159,0.04078751,0.007524583,0.00461984,0.0012054687,0.0011534439,0.00045268232,0.478,3.785,-0.175,10.435,0.584,-97.945,0.722,-181.505,0.689,-108.38,0.797,-191.94,0.239,-83.56,0.079,0.048,-3.995,-0.452,-7.403,-1.366,-3.101,-0.501,-5.491,-1.444,-2.391,-3.408,-1.003,0.464,0.497,1.001,1.001,0.042,-0.927,0.087,-5.027,3.689,0.772,6.008,-0.203,0.812,5.259,8.566,0.15,0.023,0.521,0.94
2018-11-07,CTD9,4171106,693183,0.011931878,0.020920329,0.041639786,0.013753065,0.009368252,0.002541008,0.002482645,0.0009673975,0.204,4.5305,-0.331,23.785,0.207,-24.911,0.381,-58.943,0.503,-48.696,0.633,-82.728,0.19,-34.032,0.327,0.223,-1.037,-0.233,-2.454,-0.811,-1.019,-0.456,-1.731,-1.138,-0.712,-1.417,-0.896,0.141,0.209,0.921,0.931,0.07,-0.966,-0.179,-2.924,1.296,-0.795,1.903,0.522,1.309,2.58,3.787,0.432,-0.118,0.554,0.921
2018-11-07,CTD10,4170388,695646,0.005046494,0.008036104,0.011208673,0.0025384035,0.0015633303,0.00041680006,0.0004007639,0.00015930097,0.473,8.826500000000001,-0.165,35.222,0.52,-269.51,0.674,-515.222,0.631,-304.732,0.755,-550.443,0.238,-245.712,0.089,0.055,-3.021,-0.421,-5.775,-1.308,-2.449,-0.476,-4.423,-1.397,-1.975,-2.754,-0.773,0.43,0.471,0.903,0.912,0.051,-0.907,0.101,-4.004,3.026,0.725,4.914,-0.229,0.779,4.221,6.854,0.176,0.032,0.549,0.929
2018-11-07,CTD11,4169609,700351,0.004400828,0.007607584,0.013400236,0.0036287482,0.0023094823,0.00061830325,0.0005994725,0.00023874814,1.382,12.8805,-0.276,56.822,0.354,-144.129,0.534,-301.55,0.574,-200.952,0.706,-358.372,0.222,-157.42,0.206,0.131,-1.931,-0.333,-4.041,-1.094,-1.529,-0.464,-2.726,-1.3,-1.198,-2.109,-0.975,0.253,0.311,0.985,0.987,0.063,-1.004,-0.069,-3.706,1.924,-0.399,3.023,0.19,1.125,3.389,5.325,0.305,-0.033,0.535,0.923
2018-11-07,CTD12,4173438,695414,0.0077448497,0.012700067,0.01576859,0.0024629342,0.0014686411,0.00038971592,0.0003729964,0.00014854415,0.38,2.25,-0.108,15.323,0.675,-327.28,0.793,-602.162,0.73,-342.603,0.83,-617.484,0.253,-274.882,0.038,0.023,-5.161,-0.481,-9.495,-1.483,-4.351,-0.503,-7.842,-1.521,-3.491,-4.334,-0.78,0.594,0.616,0.939,0.943,0.035,-0.872,0.209,-5.58,5.063,2.245,8.491,-0.435,0.645,6.287,10.543,0.101,0.041,0.533,0.945
2019-03-12,CTD1,4187246,695025,0.004571355,0.007635626,0.014622315,0.004933103,0.00330811,0.00093350146,0.00091393886,0.0003681479,0.063,0.3705,-0.314,62.576,0.215,-71.747,0.395,-171.322,0.495,-134.324,0.631,-233.899,0.197,-99.575,0.309,0.207,-1.049,-0.237,-2.505,-0.845,-1.026,-0.444,-1.786,-1.154,-0.76,-1.456,-0.848,0.151,0.221,0.885,0.9,0.073,-0.969,-0.148,-2.872,1.322,-0.656,1.971,0.424,1.244,2.531,3.774,0.42,-0.096,0.565,0.917
2019-03-12,CTD2,4181518,693105,0.010276292,0.015971776,0.016218208,0.002316729,0.0013641011,0.00036353734,0.00034743964,0.00013832857,0.189,0.36,-0.008,0.951,0.747,-369.033,0.843,-670.473,0.75,-369.984,0.845,-671.424,0.259,-301.44,0.002,0.001,-5.985,-0.503,-10.874,-1.553,-5.909,-0.505,-10.724,-1.556,-4.815,-4.889,-0.067,0.777,0.788,0.802,0.812,0.03,-0.714,0.396,-4.995,6.81,4.708,11.566,-0.683,0.427,6.915,11.744,0.061,0.057,0.568,0.949
2019-03-12,CTD3,4181698,695238,0.01060624,0.016744157,0.023549726,0.0054003685,0.003391663,0.0009114259,0.0008805939,0.00035003116,0.2325,0.142,-0.169,17.259,0.512,-125.45,0.663,-235.118,0.627,-142.709,0.748,-252.377,0.228,-109.668,0.093,0.059,-2.954,-0.425,-5.537,-1.27,-2.39,-0.484,-4.226,-1.363,-1.836,-2.583,-0.774,0.421,0.461,0.901,0.91,0.05,-0.881,0.083,-3.843,2.957,0.576,4.708,-0.186,0.778,4.158,6.621,0.179,0.027,0.55,0.931
2019-03-12,CTD4,4180266,698264,0.0057510682,0.008292796,0.008595217,0.0018820417,0.0011342781,0.0003041259,0.0002910472,0.00011551063,0.173,0.1815,-0.018,4.243,0.63,-410.751,0.759,-761.031,0.641,-414.994,0.767,-765.274,0.248,-350.28,0.008,0.005,-3.53,-0.466,-6.541,-1.432,-3.441,-0.471,-6.346,-1.44,-2.905,-3.011,-0.1,0.659,0.683,0.712,0.733,0.044,-0.694,0.362,-3.171,4.274,2.744,7.092,-0.623,0.434,4.43,7.351,0.095,0.082,0.602,0.929
2019-03-12,CTD5,4179450,700268,0.0174518,0.028195875,0.03381266,0.0041492274,0.0024319254,0.00063996,0.00061349105,0.0002447168,0.18,0.5,-0.091,5.891,0.743,-205.543,0.841,-375.731,0.781,-211.434,0.866,-381.622,0.261,-170.188,0.024,0.014,-6.95,-0.5,-12.704,-1.559,-5.962,-0.514,-10.76,-1.583,-4.799,-5.755,-0.853,0.663,0.679,0.969,0.97,0.028,-0.872,0.248,-7.108,6.724,3.445,11.471,-0.507,0.613,8.063,13.757,0.075,0.036,0.522,0.955
2019-03-12,CTD6,4176009,695829,0.009757416,0.015630595,0.01763051,0.0025620493,0.0015207715,0.0004065324,0.00038927252,0.00015553931,0.2264999999999999,0.067,-0.06,7.257,0.718,-326.335,0.823,-593.584,0.746,-333.593,0.841,-600.841,0.255,-267.248,0.019,0.011,-5.753,-0.496,-10.465,-1.521,-5.214,-0.507,-9.392,-1.539,-4.177,-4.712,-0.49,0.682,0.699,0.879,0.886,0.031,-0.798,0.293,-5.492,6.015,3.397,10.133,-0.557,0.534,6.784,11.429,0.078,0.048,0.547,0.948
2019-03-12,CTD7,4176724,690397,0.0063966024,0.009550867,0.010907246,0.002421124,0.001483803,0.000402216,0.0003861438,0.00015404823,0.0955,0.3585,-0.066,13.02,0.596,-308.329,0.731,-569.241,0.637,-321.349,0.761,-582.262,0.24,-260.913,0.032,0.019,-3.363,-0.457,-6.209,-1.378,-3.069,-0.477,-5.561,-1.41,-2.492,-2.846,-0.347,0.575,0.605,0.769,0.787,0.046,-0.756,0.263,-3.406,3.809,1.932,6.215,-0.49,0.529,4.35,7.097,0.117,0.067,0.585,0.93
2019-03-12,CTD8,4174178,693048,0.009000311,0.013634796,0.018187197,0.0049604,0.0031469055,0.00084927015,0.0008181244,0.00032426335,0.1,0.7464999999999999,-0.143,18.358,0.466,-128.255,0.625,-244.431,0.571,-146.613,0.705,-262.789,0.224,-116.176,0.091,0.058,-2.333,-0.404,-4.446,-1.212,-1.999,-0.461,-3.583,-1.304,-1.584,-2.113,-0.562,0.407,0.453,0.788,0.809,0.057,-0.827,0.115,-3.031,2.576,0.666,4.06,-0.242,0.699,3.436,5.416,0.191,0.042,0.584,0.922
2019-03-12,CTD9,4171106,693183,0.019120088,0.028909972,0.05309714,0.025689935,0.018816242,0.005369848,0.0052309544,0.0020018087,0.155,0.54,-0.295,15.757,0.059,-4.336,0.211,-18.555,0.348,-20.092,0.477,-34.312,0.154,-14.22,0.405,0.296,-0.23,-0.082,-0.985,-0.477,-0.581,-0.378,-0.992,-0.881,-0.411,-0.755,-0.543,0.045,0.128,0.574,0.628,0.084,-0.821,-0.188,-1.697,0.771,-0.53,1.053,0.471,1.104,1.416,1.933,0.534,-0.167,0.666,0.913
2019-03-12,CTD10,4170388,695646,0.0051982948,0.008325729,0.012603094,0.003650239,0.0023303207,0.0006342811,0.0006137444,0.00024513394,0.1485,0.2405,-0.204,40.764,0.39,-153.845,0.563,-309.016,0.551,-194.609,0.688,-349.78,0.221,-155.171,0.149,0.095,-1.939,-0.359,-3.895,-1.128,-1.62,-0.454,-2.912,-1.277,-1.292,-1.956,-0.715,0.313,0.369,0.84,0.858,0.063,-0.906,0.022,-3.127,2.096,0.12,3.283,-0.053,0.875,3.173,4.97,0.254,0.01,0.572,0.919
2019-03-12,CTD11,4169609,700351,0.005726363,0.009183549,0.010436637,0.001594616,0.0009328469,0.00024546584,0.0002328973,9.2035e-05,0.195,0.879,-0.064,13.074,0.704,-518.22,0.816,-963.097,0.735,-531.294,0.836,-976.171,0.262,-444.877,0.021,0.012,-5.408,-0.483,-10.051,-1.536,-4.879,-0.496,-8.965,-1.557,-4.086,-4.643,-0.496,0.667,0.686,0.874,0.882,0.034,-0.829,0.295,-5.429,5.67,3.3,9.692,-0.573,0.551,6.443,11.014,0.084,0.051,0.549,0.945
2019-03-12,CTD12,4173438,695414,0.01279234,0.020797301,0.027421579,0.0044517517,0.002694669,0.0007163598,0.0006893331,0.00027489374,0.1345,0.2804999999999999,-0.137,11.616,0.647,-176.548,0.771,-323.02,0.721,-188.163,0.821,-334.635,0.246,-146.472,0.052,0.031,-4.841,-0.476,-8.858,-1.438,-3.913,-0.507,-6.96,-1.49,-3.046,-4.017,-0.927,0.543,0.568,0.978,0.979,0.036,-0.894,0.153,-5.505,4.573,1.558,7.556,-0.334,0.713,6.03,9.962,0.116,0.033,0.524,0.945
2019-06-25,CTD1,4187246,695025,0.0060666865,0.0113360705,0.021916643,0.006480728,0.004336667,0.0012161685,0.0012050057,0.00048689585,0.8564999999999999,0.926,-0.318,42.587,0.273,-66.09,0.447,-142.378,0.544,-108.676,0.67,-184.964,0.198,-76.288,0.276,0.185,-1.448,-0.287,-3.12,-0.923,-1.232,-0.471,-2.097,-1.199,-0.865,-1.672,-0.978,0.185,0.246,0.985,0.987,0.064,-0.977,-0.152,-3.305,1.551,-0.768,2.318,0.439,1.264,2.999,4.482,0.374,-0.087,0.536,0.924
2019-06-25,CTD2,4181518,693105,0.0058707115,0.010245188,0.021639787,0.009872721,0.0074169394,0.0022805892,0.0022829445,0.0009221986,1.6615,1.6955,-0.357,51.396,0.019,-3.682,0.16,-37.22,0.373,-55.078,0.489,-88.615,0.142,-33.537,0.507,0.381,-0.08,-0.027,-0.805,-0.367,-0.564,-0.409,-0.908,-0.875,-0.344,-0.726,-0.659,0.013,0.09,0.666,0.707,0.077,-0.858,-0.278,-1.88,0.695,-0.811,0.925,0.781,1.361,1.468,1.954,0.621,-0.268,0.631,0.922
2019-06-25,CTD3,4181698,695238,0.005369419,0.009559497,0.01909673,0.0069141216,0.0048033227,0.0013888981,0.0013780007,0.0005575645,1.3835,1.93,-0.333,52.243,0.161,-40.024,0.331,-103.581,0.468,-92.267,0.598,-155.824,0.18,-63.558,0.361,0.251,-0.764,-0.192,-1.978,-0.716,-0.882,-0.443,-1.49,-1.077,-0.608,-1.214,-0.814,0.111,0.183,0.848,0.868,0.074,-0.939,-0.194,-2.593,1.131,-0.772,1.628,0.558,1.303,2.26,3.252,0.472,-0.14,0.575,0.919
2019-06-25,CTD4,4180266,698264,0.0061039953,0.010912128,0.02002674,0.005800941,0.003853274,0.0010821123,0.0010674471,0.00043168885,0.946,1.26,-0.295,41.708,0.306,-80.745,0.478,-167.878,0.551,-122.453,0.677,-209.586,0.202,-87.134,0.242,0.161,-1.617,-0.311,-3.362,-0.974,-1.336,-0.472,-2.287,-1.216,-0.951,-1.745,-0.944,0.214,0.273,0.963,0.968,0.063,-0.961,-0.119,-3.316,1.689,-0.62,2.542,0.33,1.171,3.099,4.666,0.339,-0.063,0.54,0.925
2019-06-25,CTD5,4179450,700268,0.013885308,0.025035035,0.034337766,0.0057319915,0.0034927768,0.00093350146,0.00091771915,0.0003698676,0.14,0.53,-0.157,10.822,0.627,-134.515,0.755,-246.361,0.714,-145.337,0.815,-257.183,0.243,-111.846,0.062,0.038,-4.619,-0.47,-8.459,-1.412,-3.639,-0.508,-6.439,-1.474,-2.8,-3.841,-1.008,0.51,0.538,1.003,1.003,0.038,-0.912,0.12,-5.463,4.266,1.177,7.001,-0.27,0.762,5.851,9.602,0.127,0.027,0.518,0.944
2019-06-25,CTD6,4176009,695829,0.0047823708,0.008531066,0.017749313,0.006256354,0.004407137,0.0013024465,0.0012940418,0.00052656536,1.3035,1.682,-0.351,60.878,0.154,-42.619,0.319,-109.686,0.479,-103.497,0.602,-170.564,0.173,-67.067,0.381,0.268,-0.756,-0.188,-1.947,-0.686,-0.883,-0.456,-1.455,-1.067,-0.572,-1.19,-0.864,0.103,0.172,0.888,0.902,0.07,-0.939,-0.224,-2.664,1.115,-0.901,1.583,0.661,1.376,2.32,3.294,0.485,-0.164,0.563,0.923
2019-06-25,CTD7,4176724,690397,0.005147205,0.009084106,0.017363079,0.0058766673,0.004007054,0.0011463503,0.0011333175,0.00045918502,0.863,2.176,-0.313,52.489,0.214,-60.082,0.388,-139.478,0.494,-112.571,0.625,-191.966,0.189,-79.395,0.308,0.21,-1.043,-0.241,-2.422,-0.82,-1.023,-0.451,-1.744,-1.128,-0.721,-1.379,-0.838,0.15,0.218,0.877,0.893,0.071,-0.943,-0.159,-2.787,1.315,-0.688,1.929,0.445,1.23,2.513,3.686,0.416,-0.103,0.566,0.92
2019-06-25,CTD8,4174178,693048,0.005561379,0.010205476,0.0187136,0.0051025646,0.003357752,0.0009426305,0.00093145494,0.0003784228,1.0165,1.7,-0.294,44.55,0.333,-97.993,0.505,-199.832,0.572,-142.543,0.696,-244.381,0.206,-101.838,0.227,0.15,-1.834,-0.329,-3.74,-1.02,-1.455,-0.479,-2.494,-1.247,-1.039,-1.906,-1.006,0.231,0.288,1.004,1.003,0.06,-0.974,-0.113,-3.573,1.821,-0.628,2.767,0.314,1.176,3.338,5.073,0.321,-0.056,0.529,0.927
2019-06-25,CTD9,4171106,693183,0.010164281,0.01914194,0.042482138,0.015741192,0.011492348,0.0033276523,0.0033016389,0.0012981527,0.486,2.038,-0.379,28.702,0.097,-11.286,0.25,-34.773,0.459,-39.988,0.574,-63.475,0.156,-23.487,0.452,0.33,-0.479,-0.13,-1.477,-0.547,-0.765,-0.46,-1.215,-0.999,-0.45,-0.998,-0.857,0.063,0.131,0.873,0.888,0.069,-0.919,-0.279,-2.481,0.946,-1.033,1.295,0.85,1.489,2.098,2.874,0.552,-0.23,0.566,0.927
2019-06-25,CTD10,4170388,695646,0.0053068665,0.009585428,0.02000273,0.007171531,0.00505517,0.0014847744,0.0014770579,0.0005990333,0.8674999999999999,1.5185,-0.352,54.332,0.144,-35.115,0.309,-93.492,0.472,-89.447,0.597,-147.824,0.173,-58.377,0.39,0.275,-0.702,-0.178,-1.87,-0.67,-0.857,-0.452,-1.417,-1.06,-0.56,-1.168,-0.852,0.096,0.167,0.876,0.892,0.072,-0.939,-0.226,-2.62,1.084,-0.893,1.538,0.668,1.382,2.262,3.209,0.495,-0.169,0.566,0.922
2019-06-25,CTD11,4169609,700351,0.0044076336,0.0075657032,0.015676131,0.007126058,0.0052314764,0.0015792258,0.0015725109,0.0006372718,0.3645,1.2685,-0.349,68.384,0.03,-8.155,0.182,-58.975,0.375,-76.539,0.5,-127.359,0.153,-50.821,0.487,0.358,-0.128,-0.043,-0.925,-0.42,-0.579,-0.4,-0.964,-0.908,-0.384,-0.797,-0.656,0.021,0.102,0.668,0.711,0.082,-0.88,-0.252,-1.935,0.728,-0.754,0.992,0.71,1.338,1.508,2.055,0.608,-0.237,0.632,0.917
2019-06-25,CTD12,4173438,695414,0.0050278264,0.009141996,0.017619746,0.0052179866,0.0034979722,0.000996435,0.0009855785,0.0004009893,0.949,1.5990000000000002,-0.317,52.631,0.273,-82.259,0.447,-176.495,0.543,-134.89,0.669,-229.125,0.197,-94.235,0.275,0.184,-1.449,-0.288,-3.11,-0.921,-1.233,-0.472,-2.095,-1.196,-0.861,-1.66,-0.973,0.186,0.247,0.981,0.983,0.064,-0.973,-0.152,-3.285,1.553,-0.763,2.317,0.436,1.257,2.994,4.466,0.372,-0.086,0.537,0.925
