Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl,dif_norm_rhow_B2_B3,dif_inv_rhow_B2_B3,dif_norm_rhow_B2_B4,dif_inv_rhow_B2_B4,dif_norm_rhow_B2_B5,dif_inv_rhow_B2_B5,dif_norm_rhow_B3_B4,dif_inv_rhow_B3_B4,dif_norm_rhow_B3_B5,dif_inv_rhow_B3_B5,dif_norm_rhow_B4_B5,dif_inv_rhow_B4_B5,dall_gitelson_rhow_B2_B3_B4,dall_gitelson_rhow_B2_B3_B5,dall_gitelson_rhow_B2_B4_B3,dall_gitelson_rhow_B2_B4_B5,dall_gitelson_rhow_B2_B5_B3,dall_gitelson_rhow_B2_B5_B4,dall_gitelson_rhow_B3_B4_B2,dall_gitelson_rhow_B3_B4_B5,dall_gitelson_rhow_B3_B5_B2,dall_gitelson_rhow_B3_B5_B4,dall_gitelson_rhow_B4_B5_B2,dall_gitelson_rhow_B4_B5_B3,dif_norm_4_bands_rhow_B2_B3_B4_B5,dif_norm_4_bands_rhow_B2_B4_B3_B5,dif_norm_4_bands_rhow_B2_B5_B3_B4,dif_norm_4_bands_rhow_B3_B4_B2_B5,dif_norm_4_bands_rhow_B3_B5_B2_B4,dif_norm_4_bands_rhow_B4_B5_B2_B3,dif_rel_4bands_rhow_B2_B3_B4_B5,dif_rel_4bands_rhow_B2_B3_B5_B4,dif_rel_4bands_rhow_B2_B4_B3_B5,dif_rel_4bands_rhow_B2_B4_B5_B3,dif_rel_4bands_rhow_B2_B5_B3_B4,dif_rel_4bands_rhow_B2_B5_B4_B3,dif_rel_4bands_rhow_B3_B2_B4_B5,dif_rel_4bands_rhow_B3_B2_B5_B4,dif_rel_4bands_rhow_B3_B4_B5_B2,dif_rel_4bands_rhow_B3_B5_B4_B2,dif_rel_4bands_rhow_B4_B2_B5_B3,dif_rel_4bands_rhow_B4_B3_B5_B2,sum_norm_3bands_rhow_B2_B4_B3,sum_norm_3bands_rhow_B3_B5_B4
2016-09-08,CTD10,4170388,695646,0.011831488,0.017778385,0.031084968,0.016911058,0.01481735,0.0042965775,0.0042157695,0.0017264591,14.865,-0.272,24.078,0.025,-2.885,0.091,-11.24,0.295,-26.963,0.354,-35.319,0.066,-8.356,0.407,0.357,-0.09,-0.043,-0.349,-0.19,-0.479,-0.4,-0.628,-0.597,-0.149,-0.26,-0.419,0.019,0.062,0.435,0.469,0.043,-0.569,-0.304,-1.047,0.575,-0.638,0.656,0.607,0.872,1.005,1.147,0.475,-0.289,0.71,0.956
2016-09-08,CTD11,4169609,700351,0.008599888,0.0134115,0.023368446,0.011900873,0.009543016,0.0026661218,0.0026292522,0.0010858026,13.7,-0.271,31.77,0.06,-9.465,0.169,-30.226,0.325,-41.235,0.42,-61.996,0.11,-20.761,0.378,0.303,-0.221,-0.09,-0.706,-0.36,-0.553,-0.394,-0.831,-0.738,-0.278,-0.485,-0.464,0.046,0.11,0.5,0.546,0.064,-0.673,-0.228,-1.322,0.719,-0.558,0.896,0.495,0.941,1.252,1.561,0.479,-0.202,0.688,0.933
2016-09-08,CTD12,4173438,695414,0.009031547,0.013267201,0.021773664,0.01160488,0.009435867,0.0026897688,0.0026597893,0.0011159431,13.025,-0.243,29.447,0.067,-10.797,0.169,-30.605,0.305,-40.244,0.395,-60.052,0.103,-19.808,0.342,0.278,-0.235,-0.102,-0.666,-0.355,-0.534,-0.38,-0.797,-0.697,-0.263,-0.431,-0.404,0.053,0.115,0.448,0.496,0.062,-0.621,-0.204,-1.164,0.71,-0.47,0.873,0.411,0.828,1.165,1.433,0.441,-0.178,0.71,0.935
2017-06-30,CTD1,4187246,695025,0.02158139,0.031057151,0.040540386,0.013503382,0.008994658,0.002264856,0.0023093906,0.0009084723,0.9715,-0.132,7.532,0.394,-41.857,0.551,-78.978,0.5,-49.389,0.637,-86.51,0.2,-37.122,0.102,0.068,-1.697,-0.376,-3.202,-1.066,-1.534,-0.444,-2.687,-1.168,-1.153,-1.505,-0.422,0.354,0.408,0.675,0.708,0.063,-0.735,0.1,-2.207,2.078,0.451,3.12,-0.196,0.639,2.713,4.072,0.213,0.043,0.622,0.917
2017-06-30,CTD2,4181518,693105,0.01695089,0.02608586,0.03331257,0.009087546,0.0054554567,0.0013888649,0.0014738508,0.00059299695,0.9365,-0.122,8.316,0.483,-71.706,0.654,-144.968,0.571,-80.022,0.719,-153.284,0.25,-73.262,0.076,0.045,-2.389,-0.391,-4.829,-1.317,-2.087,-0.437,-3.999,-1.393,-1.911,-2.441,-0.497,0.438,0.487,0.768,0.792,0.061,-0.883,0.183,-3.236,2.707,1.116,4.509,-0.389,0.677,3.457,5.758,0.185,0.064,0.592,0.914
2017-06-30,CTD3,4181698,695238,0.015549968,0.022176959,0.02615011,0.008063945,0.0050501637,0.0013646426,0.0014221406,0.0005816775,1.5154999999999998,-0.082,6.851,0.467,-78.917,0.629,-152.922,0.529,-85.768,0.676,-159.773,0.23,-74.005,0.055,0.035,-2.064,-0.399,-3.999,-1.233,-1.902,-0.433,-3.543,-1.288,-1.641,-1.935,-0.303,0.452,0.501,0.664,0.698,0.062,-0.749,0.222,-2.428,2.557,1.148,4.083,-0.418,0.553,3.015,4.814,0.17,0.081,0.626,0.912
2017-06-30,CTD4,4180266,698264,0.01570992,0.023111118,0.029726632,0.009107319,0.005914037,0.0015122499,0.0015600179,0.0006284512,1.512,-0.125,9.629,0.435,-66.533,0.592,-125.82,0.531,-76.162,0.668,-135.449,0.213,-59.287,0.088,0.057,-1.978,-0.393,-3.74,-1.146,-1.76,-0.45,-3.13,-1.234,-1.37,-1.762,-0.44,0.393,0.443,0.71,0.739,0.06,-0.762,0.128,-2.489,2.339,0.644,3.601,-0.254,0.637,3.008,4.632,0.195,0.05,0.61,0.918
2017-06-30,CTD5,4179450,700268,0.02214848,0.031495225,0.037383042,0.0075513837,0.0048644524,0.0011973741,0.001204566,0.00046784297,0.496,-0.085,5.001,0.613,-100.675,0.732,-173.822,0.664,-105.676,0.77,-178.823,0.216,-73.147,0.038,0.024,-3.764,-0.49,-6.498,-1.313,-3.328,-0.514,-5.632,-1.35,-2.304,-2.734,-0.474,0.567,0.593,0.82,0.833,0.039,-0.71,0.198,-3.514,4.041,1.524,6.273,-0.365,0.543,4.796,7.445,0.11,0.048,0.567,0.94
2017-06-30,CTD6,4176009,695829,0.014794361,0.022191862,0.03190806,0.009950739,0.006775112,0.001796152,0.001779958,0.0007124407,1.854,-0.18,13.722,0.381,-55.433,0.532,-102.537,0.525,-69.155,0.65,-116.259,0.19,-47.104,0.137,0.093,-1.769,-0.376,-3.272,-1.02,-1.535,-0.469,-2.58,-1.157,-1.045,-1.503,-0.581,0.316,0.368,0.758,0.782,0.059,-0.773,0.015,-2.479,2.018,0.069,2.964,-0.031,0.757,2.901,4.261,0.236,0.007,0.594,0.924
2017-06-30,CTD7,4176724,690397,0.020480853,0.03314094,0.0471989,0.015509905,0.009543016,0.0023725622,0.0024287016,0.0009818252,1.552,-0.175,8.987,0.362,-34.301,0.553,-74.615,0.505,-43.288,0.664,-83.602,0.238,-40.314,0.139,0.086,-1.619,-0.327,-3.522,-1.157,-1.435,-0.413,-2.771,-1.297,-1.336,-1.903,-0.561,0.311,0.376,0.742,0.774,0.074,-0.923,0.087,-2.809,1.935,0.43,3.144,-0.201,0.809,2.755,4.478,0.266,0.041,0.606,0.905
