Date,Buoy,Latitude,Longitude,rhown_B1,rhown_B2,rhown_B3,rhown_B4,rhown_B5,rhown_B6,Chl,dif_norm_rhown_B2_B3,dif_inv_rhown_B2_B3,dif_norm_rhown_B2_B4,dif_inv_rhown_B2_B4,dif_norm_rhown_B2_B5,dif_inv_rhown_B2_B5,dif_norm_rhown_B3_B4,dif_inv_rhown_B3_B4,dif_norm_rhown_B3_B5,dif_inv_rhown_B3_B5,dif_norm_rhown_B4_B5,dif_inv_rhown_B4_B5,dall_gitelson_rhown_B2_B3_B4,dall_gitelson_rhown_B2_B3_B5,dall_gitelson_rhown_B2_B4_B3,dall_gitelson_rhown_B2_B4_B5,dall_gitelson_rhown_B2_B5_B3,dall_gitelson_rhown_B2_B5_B4,dall_gitelson_rhown_B3_B4_B2,dall_gitelson_rhown_B3_B4_B5,dall_gitelson_rhown_B3_B5_B2,dall_gitelson_rhown_B3_B5_B4,dall_gitelson_rhown_B4_B5_B2,dall_gitelson_rhown_B4_B5_B3,dif_norm_4_bands_rhown_B2_B3_B4_B5,dif_norm_4_bands_rhown_B2_B4_B3_B5,dif_norm_4_bands_rhown_B2_B5_B3_B4,dif_norm_4_bands_rhown_B3_B4_B2_B5,dif_norm_4_bands_rhown_B3_B5_B2_B4,dif_norm_4_bands_rhown_B4_B5_B2_B3,dif_rel_4bands_rhown_B2_B3_B4_B5,dif_rel_4bands_rhown_B2_B3_B5_B4,dif_rel_4bands_rhown_B2_B4_B3_B5,dif_rel_4bands_rhown_B2_B4_B5_B3,dif_rel_4bands_rhown_B2_B5_B3_B4,dif_rel_4bands_rhown_B2_B5_B4_B3,dif_rel_4bands_rhown_B3_B2_B4_B5,dif_rel_4bands_rhown_B3_B2_B5_B4,dif_rel_4bands_rhown_B3_B4_B5_B2,dif_rel_4bands_rhown_B3_B5_B4_B2,dif_rel_4bands_rhown_B4_B2_B5_B3,dif_rel_4bands_rhown_B4_B3_B5_B2,sum_norm_3bands_rhown_B2_B4_B3,sum_norm_3bands_rhown_B3_B5_B4
2016-09-08,CTD10,4170388,695646,0.008088785,0.0131281,0.02769294,0.015998505,0.013278036,0.0038563267,,-0.357,40.062,-0.099,13.667,-0.006,0.86,0.268,-26.396,0.352,-39.202,0.093,-12.807,0.641,0.532,0.378,0.181,0.024,0.014,-0.347,-0.35,-0.515,-0.627,-0.168,-0.355,-0.497,-0.07,-0.003,0.443,0.495,0.067,-0.731,-0.356,-1.265,0.341,-0.742,0.411,0.905,1.279,0.72,0.867,0.739,-0.434,0.714,0.938
2016-09-08,CTD11,4169609,700351,0.006321345,0.010406749,0.02224167,0.012361582,0.010187499,0.0029422787,,-0.362,51.131,-0.086,15.196,0.011,-2.068,0.286,-35.935,0.372,-53.199,0.096,-17.264,0.632,0.521,0.338,0.155,-0.046,-0.026,-0.374,-0.366,-0.554,-0.658,-0.18,-0.384,-0.525,-0.06,0.006,0.48,0.529,0.067,-0.746,-0.356,-1.341,0.384,-0.778,0.466,0.924,1.313,0.82,0.995,0.73,-0.423,0.697,0.937
2016-09-08,CTD12,4173438,695414,0.0065948428,0.010463835,0.021342935,0.011808299,0.009603753,0.0027526363,,-0.342,48.713,-0.06,10.881,0.043,-8.559,0.288,-37.832,0.379,-57.272,0.103,-19.44,0.575,0.468,0.232,0.104,-0.183,-0.101,-0.396,-0.363,-0.599,-0.676,-0.203,-0.415,-0.508,-0.043,0.026,0.475,0.527,0.069,-0.739,-0.323,-1.336,0.436,-0.718,0.536,0.81,1.226,0.89,1.094,0.679,-0.365,0.7,0.934
2017-06-30,CTD1,4187246,695025,0.013053553,0.023210928,0.04158528,0.011576632,0.008144204,0.0020076463,1.1285,-0.284,19.036,0.334,-43.298,0.481,-79.704,0.564,-62.334,0.672,-98.74,0.174,-36.406,0.22,0.155,-1.801,-0.353,-3.314,-0.923,-1.447,-0.508,-2.292,-1.143,-0.845,-1.514,-0.932,0.234,0.283,0.957,0.961,0.053,-0.863,-0.145,-3.101,1.809,-0.742,2.572,0.37,1.088,3.241,4.607,0.303,-0.072,0.537,0.935
2017-06-30,CTD2,4181518,693105,0.008990452,0.017287325,0.030830482,0.0065764124,0.0045491424,0.0011209209,1.184,-0.281,25.41,0.449,-94.213,0.583,-161.976,0.648,-119.623,0.743,-187.386,0.182,-67.763,0.167,0.116,-2.905,-0.429,-4.994,-1.065,-2.068,-0.544,-3.239,-1.232,-1.171,-2.089,-1.217,0.303,0.341,1.111,1.101,0.042,-0.885,-0.131,-4.149,2.481,-0.888,3.587,0.338,1.092,4.425,6.397,0.233,-0.05,0.496,0.946
2017-06-30,CTD3,4181698,695238,0.007408034,0.013481491,0.02288861,0.0053990376,0.0037473778,0.0009474075,1.818,-0.259,30.486,0.428,-111.042,0.565,-192.677,0.618,-141.528,0.719,-223.163,0.181,-81.635,0.165,0.114,-2.542,-0.416,-4.41,-1.04,-1.908,-0.53,-3.009,-1.205,-1.101,-1.869,-1.029,0.303,0.344,1.015,1.014,0.045,-0.852,-0.105,-3.611,2.333,-0.642,3.362,0.257,1.004,3.961,5.707,0.237,-0.042,0.519,0.942
2017-06-30,CTD4,4180266,698264,0.008757567,0.016424853,0.029724257,0.007733509,0.0055804984,0.0014262663,2.04,-0.288,27.241,0.36,-68.424,0.493,-118.312,0.587,-95.665,0.684,-145.553,0.162,-49.888,0.211,0.152,-2.034,-0.382,-3.517,-0.915,-1.571,-0.534,-2.391,-1.126,-0.819,-1.483,-0.999,0.246,0.29,0.999,0.999,0.047,-0.833,-0.169,-3.203,1.936,-0.9,2.683,0.424,1.088,3.504,4.856,0.283,-0.08,0.523,0.943
2017-06-30,CTD5,4179450,700268,0.014636184,0.025331266,0.031657513,0.0048729363,0.003155968,0.000777402,0.64,-0.111,7.889,0.677,-165.738,0.778,-277.383,0.733,-173.627,0.819,-285.272,0.214,-111.645,0.038,0.025,-5.247,-0.523,-8.781,-1.352,-4.398,-0.548,-7.226,-1.39,-2.828,-3.534,-0.788,0.588,0.607,0.94,0.944,0.03,-0.744,0.153,-4.833,5.099,1.53,7.873,-0.294,0.602,6.372,9.839,0.093,0.029,0.53,0.953
2017-06-30,CTD6,4176009,695829,0.0076103,0.014541461,0.028271569,0.007459767,0.005289197,0.0013447099,2.2775,-0.321,33.398,0.322,-65.284,0.467,-120.296,0.582,-98.681,0.685,-153.693,0.17,-55.012,0.249,0.177,-1.846,-0.345,-3.401,-0.897,-1.435,-0.522,-2.235,-1.147,-0.8,-1.555,-1.077,0.211,0.259,1.049,1.045,0.051,-0.896,-0.195,-3.396,1.762,-1.041,2.485,0.534,1.235,3.426,4.832,0.326,-0.1,0.514,0.939
2017-06-30,CTD7,4176724,690397,0.011715883,0.023444118,0.046453163,0.011359147,0.00789918,0.0019281914,2.069,-0.329,21.128,0.347,-45.38,0.496,-83.941,0.607,-66.508,0.709,-105.068,0.18,-38.561,0.24,0.167,-2.108,-0.358,-3.899,-0.953,-1.559,-0.525,-2.463,-1.193,-0.904,-1.791,-1.195,0.222,0.269,1.12,1.108,0.05,-0.933,-0.191,-3.817,1.894,-1.122,2.723,0.543,1.286,3.753,5.396,0.314,-0.092,0.498,0.94
