Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl
2018-05-16,CTD3,4181698,695238,0.007202147,0.012944533,0.022757974,0.005463728,0.0035569305,0.00097093754,0.00095243467,0.00038374437,2.0335
2018-05-16,CTD4,4180266,698264,0.0076339324,0.013510631,0.021897234,0.0049008727,0.0031281721,0.0008572396,0.0008400657,0.00033906067,1.3845
2018-05-16,CTD6,4176009,695829,0.009455017,0.016122269,0.024918163,0.0047312556,0.002964375,0.0008039538,0.0007869223,0.00031622802,0.652
2018-05-16,CTD7,4176724,690397,0.014092262,0.027143318,0.05366855,0.01248971,0.008019374,0.0020894378,0.0020401275,0.00079919095,2.3515
2018-05-16,CTD8,4174178,693048,0.010578924,0.019650605,0.03344486,0.006335358,0.0040026237,0.0010677864,0.0010457425,0.00041914996,0.5915
2018-05-16,CTD9,4171106,693183,0.019840062,0.03280252,0.06676144,0.031594206,0.024465995,0.0073833717,0.0072720265,0.0027784705,0.4575
2018-05-16,CTD10,4170388,695646,0.008166279,0.015363425,0.02836084,0.007068984,0.004554565,0.0012294231,0.0012084537,0.00048405593,1.3805
2018-05-16,CTD11,4169609,700351,0.00764542,0.014128654,0.026725225,0.0067668506,0.004434645,0.0012205717,0.0012010765,0.00048244005,1.0655
2018-05-16,CTD12,4173438,695414,0.010117419,0.018489804,0.028775293,0.005418932,0.003384099,0.00091105624,0.0008926798,0.0003589028,0.462
2018-06-20,CTD1,4187246,695025,0.006819464,0.012535582,0.024739286,0.009018685,0.0063854535,0.0018418696,0.001824528,0.0007309206,0.958
2018-06-20,CTD2,4181518,693105,0.010329703,0.018215952,0.025739402,0.004312074,0.0026358021,0.0007143266,0.0006996759,0.00028309337,0.645
2018-06-20,CTD3,4181698,695238,0.0076224604,0.013537714,0.021781072,0.0048537417,0.0030293195,0.00082479423,0.00080870406,0.00032689335,0.92
2018-06-20,CTD4,4180266,698264,0.008490994,0.014273509,0.021916643,0.0050640483,0.0032774427,0.00090589566,0.0008875327,0.00035783893,0.4905
2018-06-20,CTD6,4176009,695829,0.0097262515,0.017478066,0.027136793,0.005361579,0.0033192176,0.0008952973,0.00087696325,0.000353464,0.5735
2018-06-20,CTD7,4176724,690397,0.0075584995,0.013502901,0.022791363,0.0053874096,0.0034759424,0.00095998327,0.0009422766,0.00038051064,0.378
2018-06-20,CTD8,4174178,693048,0.010030033,0.01866246,0.0347307,0.006635822,0.00415736,0.0011095287,0.0010882424,0.0004362526,0.7205
2018-06-20,CTD9,4171106,693183,0.01685309,0.028597163,0.05887175,0.02323972,0.01699726,0.004905409,0.0048154444,0.0018526978,0.2425
2018-06-20,CTD10,4170388,695646,0.007230526,0.013472018,0.024518885,0.006402247,0.0041895825,0.0011612163,0.001144041,0.00046111425,1.5535
2018-06-20,CTD11,4169609,700351,0.0055425726,0.0098216515,0.017760148,0.0056271,0.003785474,0.0010664931,0.0010513447,0.00042412346,0.5045000000000001
2018-06-20,CTD12,4173438,695414,0.009375168,0.017001597,0.027021986,0.0053985156,0.0033402964,0.0009121658,0.000896004,0.0003616525,1.3135
2018-07-10,CTD1,4187246,695025,0.0061283614,0.0113360705,0.02226843,0.008605621,0.0061949906,0.001840439,0.0018302931,0.00073741964,0.5925
2018-07-10,CTD2,4181518,693105,0.009602422,0.017511122,0.028775293,0.005733951,0.0036074517,0.0009792331,0.00096269906,0.0003884802,0.3349999999999999
2018-07-10,CTD3,4181698,695238,0.0074724625,0.012978166,0.022638097,0.0056232493,0.003627581,0.0010029102,0.0009867972,0.00039862536,0.569
2018-07-10,CTD4,4180266,698264,0.0058545037,0.010211577,0.01987112,0.0062606013,0.0042189355,0.0011924589,0.0011767917,0.00047542976,1.6015
2018-07-10,CTD6,4176009,695829,0.0065228348,0.0117498785,0.021781072,0.0075320983,0.005123195,0.0014469757,0.0014296186,0.00057486916,2.0460000000000003
2018-07-10,CTD7,4176724,690397,0.006316932,0.011130583,0.020597933,0.0067942482,0.0045779,0.0012853602,0.0012643852,0.0005076372,0.538
2018-07-10,CTD8,4174178,693048,0.007845425,0.014468484,0.029748948,0.009024538,0.006071474,0.0016797913,0.0016589488,0.0006627131,1.6825
2018-07-10,CTD9,4171106,693183,0.013295997,0.022739407,0.047192436,0.02055012,0.015625857,0.0045138774,0.004455852,0.0017315024,0.272
2018-07-10,CTD10,4170388,695646,0.0056685293,0.010196331,0.01965733,0.0065978514,0.0045098695,0.0012853602,0.0012721273,0.0005138041,1.2614999999999998
2018-07-10,CTD11,4169609,700351,0.005508535,0.00946495,0.018253678,0.006322485,0.004460679,0.0012463083,0.0012263336,0.00049139006,1.368
2018-07-10,CTD12,4173438,695414,0.0064024683,0.011905709,0.022104997,0.005842678,0.003733979,0.001040101,0.0010269935,0.0004163329,2.067
2018-08-29,CTD1,4187246,695025,0.0044929083,0.007882767,0.01573934,0.005407787,0.0036168322,0.0010118806,0.0009961886,0.0004020065,0.4825
2018-08-29,CTD2,4181518,693105,0.0060778563,0.010389896,0.015358727,0.003394689,0.0021143875,0.00057676056,0.00056051154,0.00022590082,0.477
2018-08-29,CTD3,4181698,695238,0.0062267417,0.010414705,0.014667955,0.0032868688,0.0020490848,0.0005593362,0.00054213207,0.00021797612,0.5665
2018-08-29,CTD4,4180266,698264,0.004430852,0.0070886277,0.011301376,0.0033293415,0.0021785647,0.00059860933,0.00058169017,0.0002341194,0.476
2018-08-29,CTD6,4176009,695829,0.006120854,0.010202426,0.016864724,0.004749274,0.0030737661,0.00084479817,0.0008238967,0.00033052615,0.593
2018-08-29,CTD7,4176724,690397,0.0052660992,0.009191881,0.016068736,0.004028615,0.0025975932,0.00072044367,0.0007031581,0.00028345533,0.5655
2018-08-29,CTD8,4174178,693048,0.006861049,0.01165721,0.020969592,0.0064982856,0.004300244,0.0011848124,0.001161019,0.0004644114,0.816
2018-08-29,CTD9,4171106,693183,0.011644348,0.019369679,0.03847414,0.017007966,0.012284971,0.0035309233,0.0034727762,0.0013545043,0.1415
2018-08-29,CTD10,4170388,695646,0.005397634,0.008888143,0.014695402,0.0044873515,0.0029291275,0.0008085392,0.00078789965,0.00031569038,0.8845
2018-08-29,CTD11,4169609,700351,0.0056476374,0.009250389,0.016766576,0.0062393905,0.0041849655,0.001172958,0.0011525003,0.00046324517,0.8015
2018-08-29,CTD12,4173438,695414,0.0072612003,0.012463046,0.021936066,0.006192956,0.0040174085,0.0011041708,0.0010811201,0.00043259797,0.8174999999999999
2018-10-03,CTD1,4187246,695025,0.0054243198,0.00893677,0.014239567,0.003907387,0.0024853179,0.0006759657,0.0006570452,0.00026342916,0.2715
2018-10-03,CTD2,4181518,693105,0.0068339924,0.010608732,0.012238812,0.0022414292,0.0013606264,0.00036725926,0.00035219695,0.00014047333,0.366
2018-10-03,CTD3,4181698,695238,0.008516235,0.012575625,0.011602277,0.0018915051,0.0011098462,0.00029291894,0.00027845436,0.00010989921,0.28
2018-10-03,CTD4,4180266,698264,0.0066940514,0.009657791,0.010200736,0.0030130078,0.0019217783,0.0005295121,0.00051014853,0.00020383285,0.154
2018-10-03,CTD6,4176009,695829,0.008707625,0.014096624,0.019504141,0.004060907,0.002508693,0.00067432236,0.0006505586,0.0002598626,0.7395
2018-10-03,CTD7,4176724,690397,0.0064970083,0.009958093,0.011130805,0.0019924543,0.0011918003,0.00031949455,0.00030608498,0.000121938334,0.183
2018-10-03,CTD8,4174178,693048,0.012781783,0.02148822,0.03839558,0.009722264,0.006302901,0.0016751864,0.0016262049,0.0006388358,0.937
2018-10-03,CTD9,4171106,693183,0.013680596,0.022305988,0.0432079,0.017065216,0.012093445,0.0034438479,0.0033736224,0.0013139901,0.105
2018-10-03,CTD10,4170388,695646,0.00698508,0.011236239,0.017083481,0.0043165605,0.0027507166,0.0007478717,0.000725921,0.00029029726,0.738
2018-10-03,CTD11,4169609,700351,0.0058204266,0.0096636005,0.014454567,0.003719353,0.0023504691,0.0006353097,0.00061526685,0.00024586567,0.4595
2018-10-03,CTD12,4173438,695414,0.010716073,0.01806079,0.028068682,0.00572416,0.0035728114,0.00095261884,0.00092303724,0.0003681479,0.8975000000000001
2018-11-07,CTD1,4187246,695025,0.0043481076,0.0071631577,0.011828302,0.0035073147,0.0022430525,0.0006148092,0.00059601944,0.00023834198,0.641
2018-11-07,CTD2,4181518,693105,0.008355806,0.013117194,0.013874708,0.0022799075,0.0013556794,0.00035747234,0.00033867406,0.00013287134,0.362
2018-11-07,CTD3,4181698,695238,0.0070596193,0.011068254,0.01328295,0.002658992,0.0016208687,0.0004328155,0.00041530596,0.00016515976,0.879
2018-11-07,CTD4,4180266,698264,0.005867106,0.008709253,0.010759495,0.0028498427,0.0017649215,0.00047362782,0.00045399758,0.00018013534,0.925
2018-11-07,CTD6,4176009,695829,0.009616426,0.016108945,0.023066659,0.0044826926,0.00276103,0.00071927445,0.0006881934,0.00027349207,0.9165
2018-11-07,CTD7,4176724,690397,0.004585507,0.0073257172,0.009837925,0.0022799075,0.0013958113,0.0003739469,0.0003600436,0.00014342855,0.31
2018-11-07,CTD8,4174178,693048,0.014133921,0.023541275,0.037538376,0.0077657686,0.0048859855,0.0012894829,0.0012439551,0.00049016054,0.766
2018-11-07,CTD9,4171106,693183,0.012378646,0.02141191,0.041002102,0.015908873,0.011112272,0.0029945883,0.0029135135,0.0011278922,0.204
2018-11-07,CTD10,4170388,695646,0.0054561743,0.008510324,0.011481731,0.0028439427,0.0017695121,0.00047495565,0.0004580908,0.00018266353,0.7635000000000001
2018-11-07,CTD11,4169609,700351,0.004688702,0.007791607,0.013421281,0.0036287482,0.0023164074,0.0006289085,0.00060945185,0.00024378081,1.3464999999999998
2018-11-07,CTD12,4173438,695414,0.007425293,0.012398063,0.017088719,0.0029459964,0.0017893285,0.0004757162,0.00045622542,0.00018166318,0.6719999999999999
2019-03-12,CTD1,4187246,695025,0.004667014,0.007644995,0.014622315,0.0051184013,0.0033941881,0.0009580399,0.00093801075,0.0003777826,0.136
2019-03-12,CTD2,4181518,693105,0.010276292,0.015971776,0.017347148,0.0026819801,0.0015894758,0.00042430533,0.0004058234,0.00016193016,0.37
2019-03-12,CTD3,4181698,695238,0.010768257,0.016543942,0.020171296,0.0039993525,0.002458476,0.0006632013,0.00063830736,0.0002542783,0.3804999999999999
2019-03-12,CTD4,4180266,698264,0.005963362,0.008706608,0.008957577,0.0019864321,0.0011935154,0.00031974146,0.0003059642,0.00012153784,0.246
2019-03-12,CTD6,4176009,695829,0.010365436,0.01593212,0.016551401,0.0024120281,0.0014168781,0.0003745347,0.0003560254,0.00014094175,0.2575
2019-03-12,CTD7,4176724,690397,0.006344032,0.00964618,0.011304956,0.0025210378,0.0015472943,0.00041978486,0.0004030404,0.00016084602,0.1915
2019-03-12,CTD8,4174178,693048,0.0077588144,0.0116162235,0.0134550175,0.0030698767,0.0018905478,0.00051316316,0.0004920706,0.00019611932,0.1905
2019-03-12,CTD9,4171106,693183,0.019027185,0.02841555,0.05250526,0.024946675,0.018205497,0.005174213,0.0050414153,0.0019297608,0.183
2019-03-12,CTD10,4170388,695646,0.005290523,0.008343512,0.011459943,0.002853783,0.0017873365,0.00048630568,0.00046868692,0.00018727625,0.245
2019-03-12,CTD11,4169609,700351,0.005129757,0.008489628,0.011620646,0.0028547691,0.0017780708,0.00048261954,0.00046677593,0.00018703881,0.2284999999999999
2019-03-12,CTD12,4173438,695414,0.013008435,0.021184072,0.027375244,0.0044548367,0.002694669,0.0007163598,0.0006893331,0.00027489374,0.2205
2019-06-25,CTD1,4187246,695025,0.0053216177,0.009571014,0.019322814,0.007229338,0.0054288046,0.0016712487,0.0016642428,0.0006713938,1.314
2019-06-25,CTD2,4181518,693105,0.005564805,0.009874843,0.019972755,0.0073388363,0.0051343027,0.0015114734,0.0015076642,0.00061397144,2.1195
2019-06-25,CTD3,4181698,695238,0.005071489,0.008874678,0.01731532,0.0057046246,0.0039034288,0.0010988377,0.0010873497,0.0004404915,1.8445
2019-06-25,CTD4,4180266,698264,0.0051107877,0.008741049,0.017368393,0.007009965,0.004957346,0.001449276,0.0014371366,0.00058082544,1.6845
2019-06-25,CTD6,4176009,695829,0.0054076263,0.009445002,0.018459985,0.0074995807,0.0052032783,0.0014812476,0.001467574,0.000591202,2.3405
2019-06-25,CTD7,4176724,690397,0.005561379,0.00989263,0.01886149,0.005951275,0.00415736,0.0012030493,0.0011903335,0.0004808292,1.4385
2019-06-25,CTD8,4174178,693048,0.005561379,0.009919365,0.019241396,0.006586721,0.004490134,0.0012700101,0.0012566873,0.0005074258,1.5575
2019-06-25,CTD9,4171106,693183,0.010799049,0.019202484,0.041022576,0.018428354,0.013982937,0.0042507425,0.0042438097,0.0016586732,0.774
2019-06-25,CTD10,4170388,695646,0.0062210257,0.011500758,0.022281548,0.0076888856,0.005326456,0.0015108754,0.0014961946,0.0006012528,1.388
2019-06-25,CTD11,4169609,700351,0.004434962,0.0075194244,0.015666427,0.007582366,0.0056548654,0.0017564093,0.0017524287,0.0007091437,1.131
2019-06-25,CTD12,4173438,695414,0.0055119297,0.009704358,0.019787747,0.006322485,0.004374976,0.0012910321,0.0012835626,0.0005224242,1.614
2019-07-10,CTD1,4187246,695025,0.006345972,0.0108058965,0.020038752,0.006478536,0.004402299,0.0012438116,0.0012253338,0.0004928281,0.465
2019-07-10,CTD2,4181518,693105,0.0062477416,0.01120313,0.019811537,0.005604034,0.003672241,0.0010246526,0.001011478,0.00041006025,0.953
2019-07-10,CTD3,4181698,695238,0.0061002546,0.010841208,0.019829396,0.0056832074,0.0037395142,0.0010426274,0.0010265711,0.00041458142,1.035
2019-07-10,CTD4,4180266,698264,0.006483141,0.011246189,0.019539401,0.0056021158,0.003651877,0.0010122901,0.0009982416,0.0004045603,0.628
2019-07-10,CTD6,4176009,695829,0.007025455,0.01243413,0.022413066,0.0057476843,0.00380654,0.0010660624,0.0010509128,0.00042501747,0.47
2019-07-10,CTD7,4176724,690397,0.0061452836,0.011009483,0.019924872,0.0049093347,0.0032373806,0.00089820876,0.0008824147,0.00035708092,1.266
2019-07-10,CTD8,4174178,693048,0.008185794,0.0151887005,0.028976155,0.006024702,0.0038347996,0.0010405217,0.0010227776,0.00041196728,1.081
2019-07-10,CTD9,4171106,693183,0.010588023,0.019415453,0.040188413,0.018202925,0.013970522,0.0040804553,0.0040575936,0.0015932191,1.354
2019-07-10,CTD10,4170388,695646,0.00659284,0.012070321,0.022784682,0.0060741133,0.003974673,0.0010935294,0.0010789034,0.00043551932,1.4
2019-07-10,CTD11,4169609,700351,0.006890297,0.011968528,0.020189429,0.0065467916,0.0043669688,0.0012171457,0.0011981375,0.00048143268,0.752
2019-07-10,CTD12,4173438,695414,0.006353737,0.011236239,0.021473784,0.0060927384,0.0039937776,0.0011068466,0.0010904773,0.00043975151,0.627
2019-07-30,CTD1,4187246,695025,0.0021293217,0.002751016,0.004596246,0.0019285989,0.0014876198,0.0004963483,0.00049795286,0.00020785042,0.2465
2019-07-30,CTD2,4181518,693105,0.0084306775,0.0147068845,0.025213726,0.006764572,0.0044006873,0.001208378,0.0011845119,0.00047463467,1.2485
2019-07-30,CTD3,4181698,695238,0.006175476,0.009416572,0.017373709,0.007026446,0.0048629935,0.001384479,0.001353118,0.00053805485,1.501
2019-07-30,CTD4,4180266,698264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.539
2019-07-30,CTD6,4176009,695829,0.0082249455,0.01468208,0.028068682,0.00865636,0.0057915556,0.0015980079,0.0015750309,0.0006289888,1.848
2019-07-30,CTD7,4176724,690397,0.007068184,0.0122725135,0.022380127,0.0063461033,0.004160419,0.0011528317,0.0011323895,0.0004555404,0.966
2019-07-30,CTD8,4174178,693048,0.009678251,0.017877785,0.036427937,0.009660134,0.0064034243,0.0017237732,0.0016949798,0.0006727593,1.0335
2019-07-30,CTD9,4171106,693183,0.012596366,0.020791965,0.042733725,0.018900057,0.014228637,0.004134766,0.004064585,0.0015786972,0.302
2019-07-30,CTD10,4170388,695646,0.007228339,0.012593863,0.022393297,0.0061426605,0.004053099,0.0011225798,0.0011048849,0.00044551727,0.63
2019-07-30,CTD11,4169609,700351,0.0061641377,0.0104116015,0.01734184,0.0057026744,0.0038362178,0.0010613351,0.0010474633,0.00042305302,0.6725
2019-07-30,CTD12,4173438,695414,0.0075653293,0.013495175,0.024264889,0.0063267737,0.0041177846,0.0011348628,0.0011158095,0.00044927493,0.857
2019-08-14,CTD1,4187246,695025,0.0064871004,0.0112594655,0.021890767,0.007809632,0.005292088,0.0015013356,0.0014836107,0.0005958405,1.518
2019-08-14,CTD2,4181518,693105,0.0073783905,0.012952001,0.026611755,0.009481816,0.0065190103,0.0018141542,0.0017902754,0.0007134525,2.6265
2019-08-14,CTD3,4181698,695238,0.0075244326,0.012568337,0.022446044,0.007858911,0.0053302865,0.0014954016,0.0014687564,0.0005861134,3.537
2019-08-14,CTD4,4180266,698264,0.008544076,0.014513461,0.026968537,0.009929634,0.006812239,0.0019087499,0.0018711047,0.00074039056,3.388
2019-08-14,CTD6,4176009,695829,0.00910418,0.015505185,0.030170042,0.011059339,0.007630813,0.0021592155,0.0021283147,0.0008438387,2.3575
2019-08-14,CTD7,4176724,690397,0.010006835,0.0178586,0.033507455,0.008493773,0.0054639587,0.0014573531,0.0014273126,0.0005668582,1.45
2019-08-14,CTD8,4174178,693048,0.012887651,0.024319425,0.050172497,0.013630698,0.0090645505,0.0024068917,0.002361114,0.00092327927,2.2115
2019-08-14,CTD9,4171106,693183,0.012433664,0.020007053,0.040057167,0.018513994,0.01367486,0.00409294,0.0040575936,0.0015915383,1.2815
2019-08-14,CTD10,4170388,695646,0.0071608517,0.0124233,0.024194708,0.008502118,0.0058039366,0.0016233673,0.0015965984,0.0006362311,1.8585
2019-08-14,CTD11,4169609,700351,0.0069575766,0.011626459,0.02260489,0.008810105,0.0060201087,0.0016883733,0.0016549884,0.00066136586,1.932
2019-08-14,CTD12,4173438,695414,0.009554933,0.015989427,0.02976538,0.01020528,0.0068478817,0.0018772264,0.0018404211,0.000727397,1.8185
2019-09-18,CTD1,4187246,695025,0.0084306775,0.0132993655,0.027794413,0.019244729,0.015913129,0.0052538547,0.005266413,0.002095577,13.688
2019-09-18,CTD2,4181518,693105,0.008607645,0.014108628,0.030261438,0.019415978,0.015585735,0.0050288197,0.005029939,0.0019925332,17.255
2019-09-18,CTD3,4181698,695238,0.014683661,0.023634046,0.04236713,0.036309287,0.031713784,0.010862873,0.010881824,0.0042541726,15.5965
2019-09-18,CTD4,4180266,698264,0.007362816,0.010902433,0.021132369,0.015039291,0.011985513,0.003907364,0.003896601,0.0015626195,19.677
2019-09-18,CTD6,4176009,695829,0.0075949896,0.011133872,0.021372152,0.014250711,0.01114739,0.003513617,0.0035063357,0.0014030987,22.509500000000003
2019-09-18,CTD7,4176724,690397,0.007325114,0.011339411,0.023406008,0.016813355,0.014199332,0.004809205,0.0048472686,0.0019472693,15.668
