Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl,Turbidez,dif_norm_rhow_B2_B3,dif_inv_rhow_B2_B3,dif_norm_rhow_B2_B4,dif_inv_rhow_B2_B4,dif_norm_rhow_B2_B5,dif_inv_rhow_B2_B5,dif_norm_rhow_B3_B4,dif_inv_rhow_B3_B4,dif_norm_rhow_B3_B5,dif_inv_rhow_B3_B5,dif_norm_rhow_B4_B5,dif_inv_rhow_B4_B5,dall_gitelson_rhow_B2_B3_B4,dall_gitelson_rhow_B2_B3_B5,dall_gitelson_rhow_B2_B4_B3,dall_gitelson_rhow_B2_B4_B5,dall_gitelson_rhow_B2_B5_B3,dall_gitelson_rhow_B2_B5_B4,dall_gitelson_rhow_B3_B4_B2,dall_gitelson_rhow_B3_B4_B5,dall_gitelson_rhow_B3_B5_B2,dall_gitelson_rhow_B3_B5_B4,dall_gitelson_rhow_B4_B5_B2,dall_gitelson_rhow_B4_B5_B3,dif_norm_4_bands_rhow_B2_B3_B4_B5,dif_norm_4_bands_rhow_B2_B4_B3_B5,dif_norm_4_bands_rhow_B2_B5_B3_B4,dif_norm_4_bands_rhow_B3_B4_B2_B5,dif_norm_4_bands_rhow_B3_B5_B2_B4,dif_norm_4_bands_rhow_B4_B5_B2_B3,dif_rel_4bands_rhow_B2_B3_B4_B5,dif_rel_4bands_rhow_B2_B3_B5_B4,dif_rel_4bands_rhow_B2_B4_B3_B5,dif_rel_4bands_rhow_B2_B4_B5_B3,dif_rel_4bands_rhow_B2_B5_B3_B4,dif_rel_4bands_rhow_B2_B5_B4_B3,dif_rel_4bands_rhow_B3_B2_B4_B5,dif_rel_4bands_rhow_B3_B2_B5_B4,dif_rel_4bands_rhow_B3_B4_B5_B2,dif_rel_4bands_rhow_B3_B5_B4_B2,dif_rel_4bands_rhow_B4_B2_B5_B3,dif_rel_4bands_rhow_B4_B3_B5_B2,sum_norm_3bands_rhow_B2_B4_B3,sum_norm_3bands_rhow_B3_B5_B4
2018-10-03,CTD12,4173438,695414,0.021234779,0.029970655,0.03751322,0.010222261,0.006775112,0.0016705522,0.0016638857,0.0006504344,1.1785,2.927,-0.112,6.709,0.491,-64.46,0.631,-114.233,0.572,-71.168,0.694,-120.942,0.203,-49.773,0.069,0.045,-2.418,-0.437,-4.285,-1.168,-2.133,-0.482,-3.625,-1.236,-1.492,-1.867,-0.444,0.446,0.486,0.743,0.765,0.051,-0.71,0.136,-2.605,2.751,0.754,4.151,-0.257,0.589,3.444,5.196,0.16,0.046,0.596,0.928
2018-11-07,CTD1,4187246,695025,0.005415302,0.0074763354,0.012408339,0.0036791037,0.0035177255,0.00083070656,0.00081078114,0.00031845458,0.685,111.6385,-0.248,53.164,0.34,-138.05,0.36,-150.519,0.543,-191.214,0.558,-203.684,0.022,-12.469,0.196,0.187,-1.713,-0.486,-1.868,-0.554,-1.43,-0.673,-1.523,-0.749,-0.093,-0.155,-0.685,0.238,0.246,0.794,0.797,0.008,-0.443,-0.354,-1.495,1.749,-1.247,1.829,0.614,0.704,2.902,3.035,0.209,-0.174,0.561,0.99
2018-11-07,CTD2,4181518,693105,0.004190942,0.006537391,0.0077838185,0.0010714364,0.0007728175,0.00018876317,0.00018012417,6.869126e-05,0.436,0.995,-0.087,24.495,0.718,-780.36,0.789,-1141.0,0.758,-804.855,0.819,-1165.495,0.162,-360.64,0.026,0.019,-6.074,-0.603,-8.881,-1.223,-5.262,-0.622,-7.619,-1.249,-2.358,-2.807,-0.676,0.639,0.651,0.918,0.921,0.021,-0.547,0.119,-3.97,6.002,1.194,8.322,-0.196,0.469,7.147,9.908,0.065,0.019,0.531,0.966
2018-11-07,CTD3,4181698,695238,0.006447718,0.009597701,0.014053771,0.0029002458,0.002251103,0.00050727755,0.00050139107,0.00019338209,1.105,2.179,-0.188,33.036,0.536,-240.607,0.62,-340.035,0.658,-273.643,0.724,-373.071,0.126,-99.428,0.096,0.074,-3.381,-0.542,-4.779,-0.986,-2.626,-0.616,-3.581,-1.082,-0.954,-1.397,-0.865,0.411,0.433,0.941,0.944,0.027,-0.605,-0.093,-2.934,3.149,-0.582,4.057,0.176,0.688,4.611,5.941,0.142,-0.028,0.528,0.962
2018-11-07,CTD4,4180266,698264,0.014764105,0.017706273,0.019766742,0.006214539,0.004451168,0.0012213001,0.0011822437,0.0004806719,1.39,1.0305,-0.055,5.887,0.48,-104.436,0.598,-168.183,0.522,-110.323,0.632,-174.07,0.165,-63.747,0.037,0.026,-2.064,-0.465,-3.324,-1.045,-1.953,-0.491,-3.082,-1.082,-1.129,-1.26,-0.193,0.475,0.51,0.612,0.64,0.047,-0.5,0.18,-1.592,2.624,0.797,3.663,-0.28,0.4,2.929,4.09,0.126,0.063,0.638,0.932
2018-11-07,CTD5,4179450,700268,0.013165614,0.020277381,0.022107374,0.0027775785,0.0018918448,0.0004970052,0.00046306886,0.00018019389,0.595,0.4675,-0.043,4.082,0.759,-310.71,0.829,-479.269,0.777,-314.792,0.842,-483.351,0.19,-168.559,0.011,0.008,-6.869,-0.588,-10.595,-1.331,-6.383,-0.596,-9.801,-1.343,-3.418,-3.726,-0.392,0.729,0.739,0.872,0.877,0.021,-0.551,0.236,-4.385,7.215,2.759,10.593,-0.378,0.409,7.866,11.549,0.051,0.032,0.544,0.964
2018-11-07,CTD6,4176009,695829,0.005781598,0.009346942,0.013966027,0.0025597794,0.0019114892,0.00043757688,0.00041971027,0.00016331878,1.4695,1.1585,-0.198,35.385,0.57,-283.672,0.66,-416.165,0.69,-319.056,0.759,-451.55,0.145,-132.494,0.091,0.068,-3.962,-0.542,-5.812,-1.065,-2.982,-0.61,-4.221,-1.156,-1.238,-1.85,-1.033,0.427,0.45,1.013,1.012,0.028,-0.67,-0.077,-3.655,3.515,-0.566,4.707,0.155,0.747,5.251,7.032,0.137,-0.021,0.511,0.961
2018-11-07,CTD7,4176724,690397,0.00399126,0.0058079762,0.009535564,0.0019104943,0.001721154,0.00036810106,0.0003686103,0.0001390568,0.364,0.4955,-0.243,67.306,0.505,-351.248,0.543,-408.829,0.666,-418.554,0.694,-476.135,0.052,-57.581,0.129,0.116,-3.349,-0.605,-3.898,-0.781,-2.431,-0.72,-2.765,-0.91,-0.334,-0.549,-1.026,0.346,0.357,1.013,1.012,0.012,-0.501,-0.292,-2.5,2.86,-1.617,3.174,0.532,0.741,4.695,5.211,0.148,-0.096,0.503,0.983
2018-11-07,CTD8,4174178,693048,0.020008152,0.028324751,0.033763956,0.00915695,0.0056765424,0.0014521562,0.0014119216,0.0005615041,1.0655,2.341,-0.088,5.687,0.511,-73.902,0.666,-140.859,0.573,-79.589,0.712,-146.546,0.235,-66.957,0.052,0.032,-2.495,-0.42,-4.756,-1.29,-2.254,-0.452,-4.151,-1.342,-1.897,-2.261,-0.367,0.486,0.528,0.724,0.749,0.056,-0.774,0.219,-2.855,2.925,1.303,4.719,-0.421,0.572,3.487,5.625,0.155,0.071,0.604,0.919
2018-11-07,CTD9,4171106,693183,0.020964088,0.03035548,0.041293405,0.017913762,0.011111336,0.0028805975,0.0028598108,0.0011567749,,,-0.153,8.726,0.258,-22.88,0.464,-57.055,0.395,-31.606,0.576,-65.781,0.234,-34.175,0.156,0.097,-0.945,-0.254,-2.356,-1.022,-0.959,-0.351,-1.997,-1.178,-1.037,-1.411,-0.377,0.237,0.325,0.564,0.625,0.095,-0.877,0.115,-2.022,1.425,0.427,2.298,-0.252,0.74,1.939,3.126,0.321,0.068,0.674,0.885
2018-11-07,CTD10,4170388,695646,0.0059614796,0.008957596,0.012179166,0.0022053062,0.0016282179,0.00037899124,0.00037582326,0.0001442987,0.9925,1.488,-0.152,29.53,0.605,-341.815,0.692,-502.531,0.693,-371.344,0.764,-532.061,0.151,-160.717,0.065,0.048,-4.163,-0.557,-6.12,-1.108,-3.326,-0.605,-4.766,-1.173,-1.44,-1.957,-0.84,0.489,0.51,0.942,0.945,0.027,-0.619,-0.003,-3.418,3.928,-0.021,5.32,0.005,0.621,5.341,7.234,0.113,-0.001,0.528,0.96
2018-11-07,CTD11,4169609,700351,0.012886053,0.017796459,0.024787502,0.007835425,0.00603789,0.0015348394,0.0014992018,0.000599152,0.933,1.194,-0.164,15.848,0.389,-71.435,0.493,-109.43,0.52,-87.283,0.608,-125.278,0.13,-37.995,0.124,0.096,-1.771,-0.431,-2.712,-0.857,-1.553,-0.527,-2.23,-0.982,-0.676,-0.942,-0.504,0.323,0.36,0.711,0.731,0.042,-0.58,-0.053,-1.834,2.028,-0.216,2.631,0.095,0.622,2.824,3.665,0.197,-0.023,0.602,0.945
2018-11-07,CTD12,4173438,695414,0.0098239565,0.01541948,0.018726682,0.0026830398,0.0018863656,0.0004634717,0.00044152894,0.0001702212,0.8400000000000001,1.092,-0.097,11.453,0.704,-307.859,0.782,-465.267,0.749,-319.312,0.817,-476.72,0.174,-157.408,0.031,0.022,-5.765,-0.581,-8.713,-1.248,-4.924,-0.602,-7.351,-1.279,-2.427,-2.948,-0.724,0.618,0.632,0.927,0.93,0.023,-0.599,0.12,-4.18,5.646,1.195,8.031,-0.208,0.511,6.857,9.753,0.073,0.021,0.53,0.963
2019-03-12,CTD1,4187246,695025,0.014415671,0.019637423,0.026712772,0.008905154,0.0068145003,0.0017556895,0.0017761044,0.0006982621,0.2465,0.8174999999999999,-0.153,13.488,0.376,-61.371,0.485,-95.823,0.5,-74.859,0.593,-109.311,0.133,-34.451,0.12,0.092,-1.639,-0.418,-2.56,-0.853,-1.47,-0.51,-2.147,-0.973,-0.677,-0.92,-0.45,0.32,0.36,0.673,0.697,0.045,-0.572,-0.03,-1.715,1.95,-0.118,2.548,0.054,0.595,2.653,3.467,0.198,-0.014,0.616,0.941
2019-03-12,CTD2,4181518,693105,0.017496366,0.025007116,0.023616333,0.0032228625,0.002021565,0.0005280862,0.0005006848,0.0001948745,0.5105,1.29,0.029,-2.355,0.772,-270.295,0.85,-454.678,0.76,-267.94,0.842,-452.323,0.229,-184.383,-0.008,-0.005,-6.383,-0.546,-10.738,-1.465,-6.7,-0.542,-11.311,-1.458,-4.611,-4.354,0.265,0.85,0.856,0.755,0.765,0.025,-0.535,0.432,-3.923,7.674,5.042,12.234,-0.65,0.317,7.247,11.553,0.043,0.056,0.581,0.955
2019-03-12,CTD3,4181698,695238,0.01816359,0.02499046,0.03111511,0.0083837975,0.005702663,0.0014147563,0.0013982252,0.0005518344,0.518,1.083,-0.109,7.877,0.498,-79.262,0.628,-135.341,0.575,-87.139,0.69,-143.218,0.19,-56.079,0.066,0.045,-2.466,-0.452,-4.211,-1.135,-2.178,-0.497,-3.579,-1.201,-1.401,-1.745,-0.435,0.451,0.488,0.741,0.761,0.048,-0.667,0.123,-2.475,2.798,0.671,4.113,-0.225,0.565,3.483,5.121,0.152,0.041,0.595,0.932
2019-03-12,CTD4,4180266,698264,0.007334281,0.010155237,0.013102399,0.0025575105,0.00193892,0.00045172457,0.00045407645,0.00017387573,0.3329999999999999,0.7204999999999999,-0.127,22.149,0.598,-292.534,0.679,-417.28,0.673,-314.683,0.742,-439.429,0.138,-124.746,0.057,0.043,-3.833,-0.567,-5.467,-1.067,-3.196,-0.61,-4.463,-1.124,-1.267,-1.634,-0.655,0.505,0.525,0.872,0.878,0.027,-0.544,0.017,-2.787,3.823,0.114,5.042,-0.029,0.532,4.932,6.506,0.104,0.004,0.547,0.96
2019-03-12,CTD5,4179450,700268,0.035592765,0.050495792,0.048388764,0.0060255826,0.0035654623,0.0010158718,0.0009035511,0.00035993868,0.21,0.56,0.021,-0.862,0.787,-146.155,0.868,-260.665,0.779,-145.293,0.863,-259.803,0.257,-114.509,-0.005,-0.003,-7.072,-0.521,-12.613,-1.571,-7.337,-0.518,-13.119,-1.565,-5.782,-5.541,0.22,0.856,0.862,0.784,0.793,0.025,-0.646,0.452,-5.191,8.307,6.132,14.038,-0.732,0.367,7.96,13.452,0.046,0.054,0.572,0.955
2019-03-12,CTD6,4176009,695829,0.012480198,0.018978415,0.021594347,0.0028746447,0.001970692,0.00048432642,0.00046773136,0.00017980658,0.3305,1.045,-0.064,6.383,0.737,-295.178,0.812,-454.745,0.765,-301.561,0.833,-461.128,0.187,-159.567,0.018,0.013,-6.374,-0.582,-9.82,-1.307,-5.723,-0.594,-8.751,-1.326,-3.028,-3.446,-0.54,0.683,0.695,0.894,0.898,0.022,-0.58,0.193,-4.356,6.511,2.118,9.497,-0.321,0.452,7.408,10.806,0.06,0.029,0.539,0.963
2019-03-12,CTD7,4176724,690397,0.011743419,0.01600534,0.020520989,0.004671264,0.003513887,0.0008326455,0.0008343574,0.00032239183,0.2754999999999999,1.1364999999999998,-0.124,13.749,0.548,-151.596,0.64,-222.106,0.629,-165.344,0.708,-235.855,0.141,-70.51,0.064,0.048,-3.111,-0.533,-4.558,-1.038,-2.646,-0.581,-3.775,-1.102,-1.129,-1.447,-0.552,0.472,0.496,0.812,0.823,0.032,-0.549,0.028,-2.414,3.255,0.162,4.327,-0.047,0.53,4.173,5.548,0.121,0.008,0.566,0.954
2019-03-12,CTD8,4174178,693048,0.01230732,0.016607821,0.01991802,0.0055845445,0.0037350056,0.00097636005,0.00094272924,0.00038353048,0.2754999999999999,0.8345,-0.091,10.007,0.497,-118.853,0.633,-207.525,0.562,-128.86,0.684,-217.531,0.198,-88.672,0.056,0.037,-2.367,-0.444,-4.133,-1.159,-2.14,-0.481,-3.613,-1.215,-1.473,-1.766,-0.355,0.466,0.505,0.705,0.729,0.051,-0.661,0.165,-2.359,2.786,0.88,4.166,-0.296,0.531,3.342,4.997,0.149,0.055,0.608,0.927
2019-03-12,CTD9,4171106,693183,0.03875723,0.050480645,0.06304502,0.03859489,0.02512416,0.006934695,0.006937211,0.002712274,0.252,0.341,-0.111,3.948,0.133,-6.101,0.335,-19.993,0.241,-10.048,0.43,-23.941,0.211,-13.892,0.152,0.099,-0.385,-0.153,-1.26,-0.772,-0.507,-0.252,-1.209,-0.924,-0.701,-0.876,-0.197,0.135,0.249,0.323,0.426,0.119,-0.735,0.15,-1.201,0.909,0.376,1.397,-0.287,0.598,1.136,1.745,0.366,0.114,0.785,0.867
2019-03-12,CTD10,4170388,695646,0.0074893767,0.01072639,0.015971415,0.0041573634,0.003338763,0.000779129,0.00076713774,0.0003014293,0.321,0.7755000000000001,-0.196,30.616,0.441,-147.309,0.525,-206.284,0.587,-177.925,0.654,-236.9,0.109,-58.975,0.127,0.102,-2.353,-0.492,-3.295,-0.858,-1.908,-0.594,-2.541,-0.985,-0.633,-0.942,-0.7,0.34,0.367,0.84,0.849,0.031,-0.574,-0.131,-2.204,2.371,-0.629,2.952,0.244,0.686,3.53,4.396,0.179,-0.051,0.557,0.959
2019-03-12,CTD11,4169609,700351,0.009064786,0.013672549,0.017489858,0.0028562841,0.0020584208,0.00047920668,0.00047990293,0.0001826718,0.21,0.8445,-0.122,15.963,0.654,-276.966,0.738,-412.67,0.719,-292.929,0.789,-428.633,0.162,-135.704,0.046,0.033,-4.844,-0.57,-7.218,-1.179,-4.005,-0.603,-5.861,-1.224,-1.855,-2.373,-0.777,0.553,0.571,0.93,0.934,0.026,-0.606,0.061,-3.71,4.669,0.519,6.479,-0.108,0.559,5.973,8.288,0.091,0.013,0.53,0.961
2019-03-12,CTD12,4173438,695414,0.022905659,0.032852698,0.036691446,0.0067616757,0.0043135267,0.0010978811,0.0010668891,0.000419933,0.299,0.9095,-0.055,3.185,0.659,-117.453,0.768,-201.39,0.689,-120.638,0.79,-204.575,0.221,-83.937,0.022,0.014,-4.31,-0.507,-7.389,-1.362,-3.963,-0.52,-6.721,-1.383,-2.758,-3.08,-0.347,0.636,0.657,0.805,0.817,0.035,-0.672,0.257,-3.647,4.741,2.19,7.432,-0.451,0.479,5.295,8.3,0.088,0.053,0.57,0.944
2019-06-25,CTD1,4187246,695025,0.01595835,0.022439102,0.03017332,0.011136152,0.007868263,0.0021698847,0.0021287536,0.00086070545,1.549,1.136,-0.147,11.423,0.337,-45.233,0.481,-82.528,0.461,-56.656,0.586,-93.951,0.172,-37.295,0.127,0.09,-1.365,-0.356,-2.49,-0.919,-1.271,-0.446,-2.108,-1.046,-0.837,-1.125,-0.407,0.297,0.353,0.628,0.664,0.062,-0.672,0.037,-1.82,1.754,0.142,2.483,-0.071,0.638,2.359,3.339,0.236,0.018,0.638,0.921
2019-06-25,CTD2,4181518,693105,0.01725381,0.023313245,0.027618423,0.013434552,0.007923474,0.002471516,0.0024137069,0.0010155786,2.669,1.4415,-0.085,6.686,0.269,-31.541,0.493,-83.313,0.346,-38.227,0.554,-90.0,0.258,-51.772,0.09,0.053,-0.871,-0.25,-2.301,-1.119,-0.891,-0.303,-2.098,-1.209,-1.207,-1.43,-0.202,0.278,0.375,0.454,0.536,0.108,-0.851,0.254,-1.75,1.448,0.887,2.456,-0.511,0.595,1.716,2.909,0.289,0.147,0.722,0.866
2019-06-25,CTD3,4181698,695238,0.013677982,0.018844109,0.02401658,0.008648126,0.0059049707,0.0016719813,0.0016432297,0.0006751091,2.8965,1.365,-0.121,11.429,0.371,-62.565,0.523,-116.282,0.47,-73.994,0.605,-127.711,0.188,-53.717,0.099,0.067,-1.503,-0.369,-2.793,-1.006,-1.394,-0.437,-2.407,-1.104,-1.012,-1.29,-0.355,0.341,0.396,0.621,0.659,0.064,-0.68,0.102,-1.888,1.933,0.414,2.831,-0.19,0.592,2.464,3.608,0.213,0.047,0.641,0.916
2019-06-25,CTD4,4180266,698264,0.030526582,0.038700573,0.034660816,0.015487341,0.007317539,0.002456346,0.0024470412,0.0010540336,3.2305,1.209,0.055,-3.012,0.428,-38.729,0.682,-110.819,0.382,-35.718,0.651,-107.807,0.358,-72.089,-0.047,-0.022,-1.342,-0.283,-3.841,-1.716,-1.382,-0.261,-4.172,-1.67,-2.79,-2.499,0.177,0.553,0.626,0.417,0.505,0.111,-1.0,0.644,-2.238,2.288,3.051,4.842,-1.221,0.423,2.049,4.336,0.189,0.258,0.739,0.837
2019-06-25,CTD5,4179450,700268,0.015592463,0.023383597,0.030398939,0.005883955,0.0044146553,0.0009885378,0.0010126217,0.00039591495,0.235,0.5075000000000001,-0.13,9.869,0.598,-127.189,0.682,-183.753,0.676,-137.058,0.746,-193.622,0.143,-56.565,0.058,0.044,-3.866,-0.561,-5.586,-1.081,-3.205,-0.605,-4.528,-1.139,-1.323,-1.72,-0.681,0.503,0.523,0.882,0.888,0.027,-0.564,0.019,-2.912,3.829,0.13,5.103,-0.033,0.55,4.978,6.634,0.106,0.005,0.544,0.96
2019-06-25,CTD6,4176009,695829,0.012677141,0.01747981,0.022342425,0.007812957,0.0053280694,0.0015199532,0.0015309132,0.00062224193,3.596,1.7045,-0.122,12.451,0.382,-70.784,0.533,-130.476,0.482,-83.235,0.615,-142.927,0.189,-59.693,0.097,0.066,-1.581,-0.377,-2.915,-1.019,-1.455,-0.443,-2.498,-1.117,-1.043,-1.334,-0.37,0.349,0.403,0.637,0.673,0.062,-0.684,0.1,-1.956,1.999,0.421,2.931,-0.188,0.596,2.555,3.746,0.208,0.045,0.635,0.918
2019-06-25,CTD7,4176724,690397,0.009490057,0.01300095,0.017065883,0.005224293,0.0038281155,0.0010386205,0.0010117993,0.00041156873,1.8165,1.8265,-0.135,18.321,0.427,-114.496,0.545,-184.308,0.531,-132.817,0.634,-202.629,0.154,-69.812,0.096,0.07,-1.954,-0.438,-3.145,-0.963,-1.727,-0.508,-2.634,-1.059,-0.908,-1.191,-0.449,0.372,0.412,0.704,0.726,0.046,-0.603,0.029,-1.969,2.264,0.13,3.09,-0.052,0.58,2.972,4.056,0.178,0.012,0.606,0.937
2019-06-25,CTD8,4174178,693048,0.013120828,0.018459203,0.02100228,0.005545935,0.0034707163,0.0009655104,0.0009591819,0.00039340137,2.002,1.4135,-0.064,6.56,0.538,-126.139,0.683,-233.951,0.582,-132.698,0.716,-240.511,0.23,-107.813,0.036,0.023,-2.649,-0.438,-4.914,-1.297,-2.45,-0.461,-4.44,-1.334,-1.99,-2.264,-0.282,0.528,0.565,0.705,0.73,0.053,-0.719,0.253,-2.723,3.163,1.532,5.054,-0.46,0.512,3.599,5.751,0.135,0.076,0.608,0.922
2019-06-25,CTD9,4171106,693183,0.022859558,0.034448635,0.047342725,0.022112038,0.013440989,0.0035682237,0.0036124045,0.0014443668,1.062,1.222,-0.158,7.906,0.218,-16.196,0.439,-45.371,0.363,-24.102,0.558,-53.277,0.244,-29.175,0.175,0.106,-0.767,-0.218,-2.148,-1.003,-0.83,-0.324,-1.835,-1.178,-1.005,-1.381,-0.363,0.203,0.302,0.527,0.599,0.106,-0.917,0.12,-1.964,1.274,0.422,2.096,-0.271,0.766,1.751,2.88,0.358,0.077,0.692,0.875
2019-06-25,CTD10,4170388,695646,0.012855368,0.01821714,0.023414735,0.007812957,0.0051979544,0.0014552199,0.0014632202,0.0005967351,1.9975,1.347,-0.125,12.185,0.4,-73.099,0.556,-137.49,0.5,-85.284,0.637,-149.675,0.201,-64.391,0.095,0.063,-1.712,-0.38,-3.219,-1.074,-1.554,-0.443,-2.727,-1.169,-1.173,-1.508,-0.399,0.364,0.417,0.666,0.7,0.063,-0.725,0.113,-2.173,2.11,0.508,3.171,-0.218,0.62,2.712,4.076,0.207,0.048,0.625,0.916
2019-06-25,CTD11,4169609,700351,0.009563544,0.012887298,0.01938384,0.0068315933,0.006181115,0.0016262133,0.001575473,0.0006242102,2.0495,1.5895,-0.201,26.006,0.307,-68.783,0.352,-84.187,0.479,-94.789,0.516,-110.194,0.05,-15.404,0.178,0.161,-1.333,-0.425,-1.632,-0.575,-1.222,-0.586,-1.42,-0.753,-0.199,-0.299,-0.499,0.237,0.256,0.658,0.67,0.02,-0.44,-0.24,-1.25,1.568,-0.752,1.733,0.399,0.599,2.358,2.606,0.211,-0.127,0.611,0.975
2019-06-25,CTD12,4173438,695414,0.009464639,0.013168927,0.019662173,0.0056982376,0.0049106367,0.0012370398,0.0012469956,0.00048595766,2.4105,1.454,-0.198,25.077,0.396,-99.557,0.457,-127.703,0.551,-124.634,0.6,-152.781,0.074,-28.147,0.143,0.123,-1.957,-0.489,-2.511,-0.728,-1.641,-0.612,-2.012,-0.871,-0.371,-0.553,-0.612,0.304,0.326,0.772,0.782,0.024,-0.491,-0.192,-1.693,2.061,-0.769,2.392,0.333,0.631,3.078,3.571,0.183,-0.083,0.575,0.969
2019-07-10,CTD1,4187246,695025,0.02244852,0.029512648,0.038751207,0.014356996,0.011215475,0.002996462,0.002930761,0.001161713,0.925,0.993,-0.135,8.078,0.345,-35.769,0.449,-55.279,0.459,-43.847,0.551,-63.357,0.123,-19.51,0.116,0.091,-1.386,-0.401,-2.142,-0.794,-1.294,-0.492,-1.87,-0.91,-0.576,-0.756,-0.361,0.303,0.345,0.599,0.628,0.046,-0.519,-0.02,-1.4,1.766,-0.068,2.261,0.033,0.532,2.319,2.969,0.197,-0.01,0.643,0.941
2019-07-10,CTD2,4181518,693105,0.02099952,0.027423631,0.032394562,0.012155564,0.008110392,0.0022948033,0.0022273997,0.00091314723,1.065,0.993,-0.083,5.596,0.386,-45.802,0.544,-86.834,0.454,-51.397,0.6,-92.429,0.2,-41.032,0.068,0.045,-1.484,-0.371,-2.813,-1.056,-1.41,-0.417,-2.535,-1.124,-1.125,-1.329,-0.245,0.377,0.434,0.57,0.614,0.068,-0.652,0.179,-1.738,2.006,0.716,3.006,-0.317,0.514,2.369,3.551,0.193,0.079,0.662,0.909
2019-07-10,CTD3,4181698,695238,0.018481221,0.025132358,0.02665164,0.0119269695,0.0062073227,0.0019778123,0.0019519493,0.0008401753,1.316,1.072,-0.029,2.268,0.356,-44.054,0.604,-121.311,0.382,-46.322,0.622,-123.579,0.315,-77.256,0.027,0.014,-1.174,-0.273,-3.233,-1.447,-1.164,-0.288,-3.106,-1.474,-1.942,-2.059,-0.084,0.402,0.491,0.47,0.552,0.11,-0.978,0.423,-2.186,1.874,1.814,3.601,-0.861,0.54,1.988,3.819,0.242,0.201,0.716,0.852
2019-07-10,CTD4,4180266,698264,0.023308791,0.02962899,0.030974673,0.010895146,0.0065135118,0.001916251,0.0018990426,0.0007896668,1.098,1.212,-0.022,1.466,0.462,-58.033,0.64,-119.776,0.48,-59.5,0.653,-121.243,0.252,-61.743,0.016,0.01,-1.798,-0.378,-3.71,-1.305,-1.763,-0.388,-3.592,-1.321,-1.829,-1.912,-0.077,0.5,0.552,0.556,0.604,0.072,-0.716,0.359,-2.036,2.509,1.706,4.197,-0.627,0.448,2.623,4.388,0.157,0.132,0.669,0.895
2019-07-10,CTD6,4176009,695829,0.017183442,0.024626616,0.028145969,0.0071778605,0.0045234994,0.0011817187,0.001235072,0.0004941187,0.684,1.024,-0.067,5.077,0.549,-98.711,0.69,-180.461,0.594,-103.788,0.723,-185.539,0.227,-81.751,0.036,0.023,-2.778,-0.447,-5.079,-1.295,-2.556,-0.469,-4.569,-1.332,-2.013,-2.301,-0.301,0.534,0.569,0.719,0.743,0.05,-0.712,0.245,-2.791,3.27,1.523,5.189,-0.444,0.513,3.738,5.931,0.131,0.071,0.603,0.925
2019-07-10,CTD7,4176724,690397,0.012642662,0.018100338,0.023214782,0.005375887,0.0039007452,0.0009479887,0.0009755736,0.00038255932,1.375,1.054,-0.124,12.172,0.542,-130.768,0.645,-201.114,0.624,-142.94,0.712,-213.285,0.159,-70.345,0.065,0.047,-3.036,-0.51,-4.669,-1.081,-2.587,-0.558,-3.861,-1.147,-1.273,-1.633,-0.551,0.469,0.497,0.811,0.823,0.036,-0.598,0.054,-2.584,3.199,0.322,4.409,-0.096,0.557,4.103,5.654,0.129,0.016,0.568,0.948
2019-07-10,CTD8,4174178,693048,0.019692112,0.028804151,0.036263414,0.010555122,0.0069019985,0.001753429,0.0018197856,0.00072927034,1.106,1.203,-0.115,7.141,0.464,-60.024,0.613,-110.168,0.549,-67.165,0.68,-117.31,0.209,-50.145,0.075,0.049,-2.177,-0.414,-3.995,-1.163,-1.935,-0.464,-3.379,-1.238,-1.444,-1.818,-0.427,0.423,0.468,0.72,0.746,0.056,-0.735,0.14,-2.525,2.539,0.738,3.882,-0.27,0.605,3.196,4.888,0.176,0.051,0.605,0.922
2019-07-10,CTD9,4171106,693183,0.026607102,0.039714172,0.050871305,0.026257304,0.014116002,0.0037994434,0.0038650408,0.0015576201,1.48,1.529,-0.123,5.522,0.204,-12.905,0.476,-45.662,0.319,-18.427,0.566,-51.184,0.301,-32.757,0.145,0.078,-0.656,-0.182,-2.323,-1.199,-0.732,-0.26,-2.033,-1.344,-1.301,-1.666,-0.276,0.207,0.332,0.457,0.557,0.134,-1.079,0.243,-2.091,1.235,0.876,2.297,-0.579,0.743,1.582,2.943,0.384,0.161,0.728,0.843
2019-07-10,CTD10,4170388,695646,0.012789867,0.019016959,0.023100168,0.0076493807,0.0045201066,0.0012931526,0.001324091,0.0005488968,1.606,1.512,-0.097,9.295,0.426,-78.145,0.616,-168.649,0.502,-87.44,0.673,-177.944,0.257,-90.504,0.071,0.042,-1.805,-0.353,-3.896,-1.29,-1.663,-0.395,-3.384,-1.361,-1.721,-2.091,-0.336,0.412,0.471,0.656,0.697,0.074,-0.869,0.232,-2.624,2.29,1.187,3.876,-0.478,0.624,2.782,4.708,0.207,0.093,0.633,0.898
