Date,Buoy,Latitude,Longitude,rtoa_B1,rtoa_B2,rtoa_B3,rtoa_B4,rtoa_B5,rtoa_B6,rtoa_B7,rtoa_B8,rtoa_B8A,rtoa_B9,rtoa_B10,rtoa_B11,rtoa_B12,Chl,Turbidez
2018-11-07,CTD10,4170388,695646,0.1238,0.0876,0.0576,0.0282,0.0227,0.0189,0.0162,0.0127,0.0117,0.0054,0.0004,0.0024,0.0015,0.9485,2.3665000000000003
2018-11-07,CTD11,4169609,700351,0.1223,0.0881,0.058,0.0279,0.0226,0.0179,0.0156,0.0125,0.0112,0.0054,0.0007,0.0028,0.0016,1.1535,2.8200000000000003
2018-11-07,CTD12,4173438,695414,0.1246,0.0908,0.0624,0.0282,0.0225,0.0192,0.0168,0.0134,0.012,0.0052,0.0005,0.002,0.0014,0.944,1.0945
2019-03-12,CTD1,4187246,695025,0.1294,0.0949,0.0689,0.0387,0.0319,0.0271,0.0264,0.0205,0.0201,0.0075,0.0008,0.0072,0.005,0.1644999999999999,0.671
2019-03-12,CTD2,4181518,693105,0.1296,0.0984,0.0703,0.0345,0.0281,0.0251,0.0232,0.0183,0.0174,0.0067,0.0006,0.0055,0.0032,0.508,1.3584999999999998
2019-03-12,CTD3,4181698,695238,0.1287,0.0972,0.0693,0.0337,0.0277,0.0234,0.0217,0.0178,0.0173,0.0065,0.0007,0.0053,0.0033,0.49,0.9635
2019-03-12,CTD4,4180266,698264,0.1256,0.0905,0.0606,0.0318,0.0269,0.0231,0.0209,0.0168,0.0158,0.0064,0.0006,0.0055,0.0033,0.3195,0.6275
2019-03-12,CTD5,4179450,700268,0.1307,0.1051,0.0788,0.0322,0.0254,0.0224,0.0209,0.0168,0.016,0.0067,0.0006,0.0056,0.0041,0.209,0.609
2019-03-12,CTD6,4176009,695829,0.1259,0.0942,0.0668,0.0311,0.0256,0.0226,0.0205,0.0161,0.0151,0.0062,0.0006,0.0049,0.0031,0.3355,0.7795000000000001
2019-03-12,CTD7,4176724,690397,0.1249,0.0904,0.0621,0.0318,0.0265,0.0227,0.0211,0.0165,0.016,0.0063,0.0008,0.0047,0.0027,0.258,1.153
2019-03-12,CTD8,4174178,693048,0.1231,0.0888,0.0611,0.0299,0.0246,0.0209,0.0192,0.0152,0.0143,0.006,0.0005,0.0042,0.0026,0.2665,0.8455
2019-03-12,CTD9,4171106,693183,0.1282,0.1036,0.0842,0.05,0.0376,0.0222,0.0215,0.0171,0.0158,0.0065,0.0006,0.0061,0.0041,0.155,0.54
2019-03-12,CTD10,4170388,695646,0.1233,0.0889,0.0611,0.0319,0.0266,0.0231,0.0213,0.0174,0.0173,0.0069,0.0006,0.0066,0.0058,0.323,0.6855
2019-03-12,CTD11,4169609,700351,0.1242,0.0903,0.0627,0.033,0.0273,0.0238,0.0223,0.0175,0.0175,0.0069,0.0006,0.0071,0.0054,0.224,0.753
2019-03-12,CTD12,4173438,695414,0.1272,0.0989,0.073,0.033,0.0264,0.0224,0.0209,0.0164,0.0157,0.0062,0.0006,0.0052,0.0033,0.3185,0.984
2019-06-25,CTD1,4187246,695025,0.1613,0.139,0.1203,0.1016,0.0963,0.093,0.0954,0.0876,0.0925,0.0215,0.001,0.0769,0.0618,1.3405,1.061
2019-06-25,CTD2,4181518,693105,0.1598,0.1367,0.1178,0.0985,0.0918,0.0898,0.0901,0.0847,0.0897,0.0208,0.001,0.0741,0.0572,2.6585,1.5405
