Date,Buoy,Chl
2017-10-17,CTD7,3.676
2017-10-17,CTD8,3.739
2017-10-17,CTD9,
2017-10-25,CTD1,61.309
2017-10-25,CTD10,3.809
2017-10-25,CTD11,4.591
2017-10-25,CTD12,4.36
2017-10-25,CTD2,2.703
2017-10-25,CTD3,2.62
2017-10-25,CTD4,2.857
2017-10-25,CTD5,0.03
2017-10-25,CTD6,3.559
2017-10-25,CTD7,5.396
2017-10-25,CTD8,5.683
2017-10-25,CTD9,
2017-11-03,CTD1,2.663
2017-11-03,CTD10,4.019
2017-11-03,CTD11,4.978
2017-11-03,CTD12,4.378
2017-11-03,CTD2,3.277
2017-11-03,CTD3,3.142
2017-11-03,CTD4,3.001
2017-11-03,CTD5,0.87
2017-11-03,CTD6,3.591
2017-11-03,CTD7,3.188
2017-11-03,CTD8,4.003
2017-11-03,CTD9,
2017-11-08,CTD1,2.873
2017-11-08,CTD10,5.696
2017-11-08,CTD11,6.882
2017-11-08,CTD12,5.896
2017-11-08,CTD2,3.869
2017-11-08,CTD3,3.501
2017-11-08,CTD4,3.215
2017-11-08,CTD5,0.38
2017-11-08,CTD6,4.413
2017-11-08,CTD7,4.086
2017-11-08,CTD8,6.205
2017-11-08,CTD9,
2017-11-15,CTD1,4.218
2017-11-15,CTD10,5.134
2017-11-15,CTD11,4.853
2017-11-15,CTD12,4.818
2017-11-15,CTD2,3.782
2017-11-15,CTD3,3.852
2017-11-15,CTD4,4.168
2017-11-15,CTD5,1.64
2017-11-15,CTD6,4.768
2017-11-15,CTD7,4.63
2017-11-15,CTD8,5.938
2017-11-15,CTD9,
2017-11-22,CTD1,3.21
2017-11-22,CTD10,4.558
2017-11-22,CTD11,4.339
2017-11-22,CTD12,4.541
2017-11-22,CTD2,3.938
2017-11-22,CTD3,4.343
2017-11-22,CTD4,4.123
2017-11-22,CTD5,0.67
2017-11-22,CTD6,4.528
2017-11-22,CTD7,4.734
2017-11-22,CTD8,5.085
2017-11-22,CTD9,
2017-11-28,CTD1,10.478
2017-11-28,CTD10,4.819
2017-11-28,CTD11,4.628
2017-11-28,CTD12,4.524
2017-11-28,CTD2,3.763
2017-11-28,CTD3,3.744
2017-11-28,CTD4,3.563
2017-11-28,CTD5,0.63
2017-11-28,CTD6,4.299
2017-11-28,CTD7,4.778
2017-11-28,CTD8,5.531
2017-11-28,CTD9,
2017-12-05,CTD1,3.007
2017-12-05,CTD10,12.973
2017-12-05,CTD11,6.571
2017-12-05,CTD12,5.99
2017-12-05,CTD2,3.741
2017-12-05,CTD3,3.832
2017-12-05,CTD4,3.866
2017-12-05,CTD5,0.38
2017-12-05,CTD6,4.464
2017-12-05,CTD7,3.933
2017-12-05,CTD8,4.99
2017-12-05,CTD9,
2017-12-13,CTD1,23.306
2017-12-13,CTD10,6.853
2017-12-13,CTD11,6.315
2017-12-13,CTD12,4.947
2017-12-13,CTD2,6.009
2017-12-13,CTD3,5.841
2017-12-13,CTD4,5.13
2017-12-13,CTD5,1.0
2017-12-13,CTD6,4.577
2017-12-13,CTD7,4.399
2017-12-13,CTD8,4.016
2017-12-13,CTD9,
2017-12-18,CTD1,50.188
2017-12-18,CTD10,6.058
2017-12-18,CTD11,4.502
2017-12-18,CTD12,4.195
2017-12-18,CTD2,3.62
2017-12-18,CTD3,3.445
2017-12-18,CTD4,3.308
2017-12-18,CTD5,0.63
2017-12-18,CTD6,3.792
2017-12-18,CTD7,3.473
2017-12-18,CTD8,3.522
2017-12-18,CTD9,
2017-12-26,CTD1,9.663
2017-12-26,CTD10,3.512
2017-12-26,CTD11,3.657
2017-12-26,CTD12,3.848
2017-12-26,CTD2,3.257
2017-12-26,CTD3,3.277
2017-12-26,CTD4,2.748
2017-12-26,CTD5,0.31
2017-12-26,CTD6,3.748
