Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl,dif_norm_rhow_B2_B3,dif_inv_rhow_B2_B3,dif_norm_rhow_B2_B4,dif_inv_rhow_B2_B4,dif_norm_rhow_B2_B5,dif_inv_rhow_B2_B5,dif_norm_rhow_B3_B4,dif_inv_rhow_B3_B4,dif_norm_rhow_B3_B5,dif_inv_rhow_B3_B5,dif_norm_rhow_B4_B5,dif_inv_rhow_B4_B5,dall_gitelson_rhow_B2_B3_B4,dall_gitelson_rhow_B2_B3_B5,dall_gitelson_rhow_B2_B4_B3,dall_gitelson_rhow_B2_B4_B5,dall_gitelson_rhow_B2_B5_B3,dall_gitelson_rhow_B2_B5_B4,dall_gitelson_rhow_B3_B4_B2,dall_gitelson_rhow_B3_B4_B5,dall_gitelson_rhow_B3_B5_B2,dall_gitelson_rhow_B3_B5_B4,dall_gitelson_rhow_B4_B5_B2,dall_gitelson_rhow_B4_B5_B3,dif_norm_4_bands_rhow_B2_B3_B4_B5,dif_norm_4_bands_rhow_B2_B4_B3_B5,dif_norm_4_bands_rhow_B2_B5_B3_B4,dif_norm_4_bands_rhow_B3_B4_B2_B5,dif_norm_4_bands_rhow_B3_B5_B2_B4,dif_norm_4_bands_rhow_B4_B5_B2_B3,dif_rel_4bands_rhow_B2_B3_B4_B5,dif_rel_4bands_rhow_B2_B3_B5_B4,dif_rel_4bands_rhow_B2_B4_B3_B5,dif_rel_4bands_rhow_B2_B4_B5_B3,dif_rel_4bands_rhow_B2_B5_B3_B4,dif_rel_4bands_rhow_B2_B5_B4_B3,dif_rel_4bands_rhow_B3_B2_B4_B5,dif_rel_4bands_rhow_B3_B2_B5_B4,dif_rel_4bands_rhow_B3_B4_B5_B2,dif_rel_4bands_rhow_B3_B5_B4_B2,dif_rel_4bands_rhow_B4_B2_B5_B3,dif_rel_4bands_rhow_B4_B3_B5_B2,sum_norm_3bands_rhow_B2_B4_B3,sum_norm_3bands_rhow_B3_B5_B4
2016-09-08,CTD10,4170388,695646,0.0075017973,0.012268942,0.026611755,0.01553895,0.012224649,0.003842111,0.003846725,0.0015324722,5.38,-0.369,43.929,-0.118,17.152,0.002,-0.295,0.263,-26.777,0.37,-44.225,0.119,-17.448,0.683,0.537,0.456,0.21,-0.008,-0.005,-0.329,-0.327,-0.543,-0.687,-0.214,-0.464,-0.517,-0.084,0.001,0.452,0.517,0.085,-0.81,-0.326,-1.387,0.33,-0.709,0.42,0.898,1.382,0.716,0.91,0.807,-0.412,0.715,0.921
2016-09-08,CTD11,4169609,700351,0.0063770846,0.010480074,0.02196847,0.012278063,0.009328323,0.0028834904,0.0029017113,0.0011628463,6.33,-0.354,49.899,-0.079,13.973,0.058,-11.781,0.283,-35.926,0.404,-61.681,0.137,-25.754,0.613,0.465,0.307,0.13,-0.259,-0.145,-0.377,-0.335,-0.646,-0.757,-0.27,-0.566,-0.532,-0.057,0.034,0.489,0.555,0.091,-0.839,-0.283,-1.501,0.429,-0.666,0.565,0.78,1.336,0.899,1.183,0.747,-0.331,0.701,0.914
2016-09-08,CTD12,4173438,695414,0.00643777,0.0102973245,0.020820264,0.011395327,0.008635242,0.0028065266,0.0027930995,0.0011168569,4.19,-0.338,49.082,-0.051,9.357,0.088,-18.692,0.293,-39.725,0.414,-67.774,0.138,-28.049,0.559,0.424,0.195,0.081,-0.389,-0.213,-0.409,-0.343,-0.698,-0.772,-0.289,-0.584,-0.525,-0.037,0.052,0.498,0.562,0.089,-0.825,-0.263,-1.507,0.489,-0.635,0.645,0.702,1.264,0.988,1.304,0.692,-0.291,0.697,0.914
2017-06-30,CTD1,4187246,695025,0.0133649865,0.022966696,0.041454017,0.010677399,0.0069292574,0.0018483187,0.0018094713,0.0007143171,4.073,-0.287,19.418,0.365,-50.114,0.536,-100.774,0.59,-69.533,0.714,-120.192,0.213,-50.66,0.207,0.135,-2.077,-0.347,-4.177,-1.076,-1.597,-0.482,-2.76,-1.283,-1.163,-2.1,-1.05,0.254,0.308,1.029,1.026,0.058,-0.987,-0.095,-3.831,1.984,-0.568,3.057,0.264,1.156,3.581,5.518,0.298,-0.044,0.522,0.928
2017-06-30,CTD2,4181518,693105,0.008633186,0.016471583,0.032805778,0.0084245,0.0055071986,0.0014859518,0.001462853,0.0005837044,2.0455,-0.331,30.228,0.323,-57.991,0.499,-120.87,0.591,-88.219,0.713,-151.098,0.209,-62.879,0.255,0.166,-1.902,-0.319,-3.965,-1.018,-1.453,-0.486,-2.489,-1.273,-1.036,-2.063,-1.172,0.21,0.266,1.109,1.097,0.059,-1.028,-0.152,-4.002,1.787,-0.903,2.734,0.462,1.338,3.56,5.445,0.344,-0.078,0.505,0.929
2017-06-30,CTD3,4181698,695238,0.0076041366,0.013584243,0.022945467,0.0055638803,0.00353586,0.0009634911,0.00094656134,0.000381801,1.254,-0.256,30.033,0.419,-106.116,0.587,-209.202,0.61,-136.149,0.733,-239.235,0.223,-103.086,0.167,0.106,-2.435,-0.375,-4.8,-1.164,-1.849,-0.481,-3.25,-1.331,-1.4,-2.365,-1.029,0.303,0.352,1.015,1.014,0.056,-0.982,-0.043,-4.048,2.287,-0.282,3.599,0.116,1.054,3.864,6.08,0.255,-0.018,0.524,0.929
2017-06-30,CTD4,4180266,698264,0.009862853,0.016973874,0.030679425,0.006778254,0.004175745,0.0011006127,0.0010793465,0.00043205227,1.89,-0.288,26.319,0.429,-88.617,0.605,-180.564,0.638,-114.935,0.76,-206.883,0.238,-91.948,0.178,0.11,-2.719,-0.37,-5.54,-1.224,-1.951,-0.48,-3.512,-1.402,-1.561,-2.821,-1.251,0.293,0.342,1.13,1.116,0.055,-1.07,-0.063,-4.843,2.368,-0.461,3.844,0.184,1.191,4.28,6.948,0.263,-0.025,0.498,0.931
2017-06-30,CTD5,4179450,700268,0.014707059,0.026187712,0.03216669,0.004545199,0.0026825913,0.00071056624,0.0006950599,0.0002798562,0.656,-0.102,7.098,0.704,-181.827,0.814,-334.588,0.752,-188.924,0.846,-341.686,0.258,-152.762,0.032,0.019,-5.849,-0.488,-10.763,-1.521,-4.947,-0.507,-8.948,-1.553,-4.0,-4.914,-0.827,0.621,0.64,0.957,0.959,0.032,-0.88,0.224,-6.229,5.678,2.685,9.621,-0.466,0.638,6.975,11.817,0.09,0.039,0.527,0.949
2017-06-30,CTD6,4176009,695829,0.00843569,0.015879365,0.031254612,0.007822574,0.0051621664,0.0014185072,0.0013959523,0.00055848755,2.4525,-0.326,30.98,0.34,-64.86,0.509,-130.742,0.6,-95.84,0.716,-161.722,0.205,-65.882,0.242,0.16,-2.027,-0.335,-4.086,-1.023,-1.522,-0.495,-2.568,-1.265,-1.046,-2.059,-1.184,0.221,0.274,1.114,1.101,0.056,-1.007,-0.152,-4.025,1.865,-0.919,2.826,0.453,1.308,3.67,5.562,0.327,-0.075,0.503,0.932
2017-06-30,CTD7,4176724,690397,0.012082757,0.023293097,0.04389844,0.010066684,0.0065327254,0.0017298505,0.0016997018,0.0006722128,3.7225,-0.307,20.151,0.396,-56.406,0.562,-110.144,0.627,-76.558,0.741,-130.296,0.213,-53.738,0.203,0.132,-2.476,-0.368,-4.835,-1.109,-1.783,-0.5,-3.035,-1.312,-1.252,-2.359,-1.241,0.262,0.311,1.134,1.12,0.053,-1.01,-0.118,-4.406,2.165,-0.795,3.336,0.344,1.236,4.08,6.288,0.283,-0.051,0.496,0.935
