Date,Buoy,Chl
2017-09-11,CTD5,1.1
2017-09-11,CTD6,4.248
2017-09-11,CTD7,3.466
2017-09-11,CTD8,4.44
2017-09-11,CTD9,
2017-09-20,CTD5,0.0
2017-09-27,CTD1,3.962
2017-09-27,CTD10,5.883
2017-09-27,CTD11,5.66
2017-09-27,CTD12,4.453
2017-09-27,CTD2,5.693
2017-09-27,CTD3,4.137
2017-09-27,CTD4,3.53
2017-09-27,CTD5,1.87
2017-09-27,CTD6,4.109
2017-09-27,CTD7,21.375
2017-09-27,CTD8,7.597
2017-09-27,CTD9,
2017-10-04,CTD1,4.095
2017-10-04,CTD10,3.522
2017-10-04,CTD11,7.601
2017-10-04,CTD12,5.07
2017-10-04,CTD2,4.345
2017-10-04,CTD3,4.371
2017-10-04,CTD4,5.427
2017-10-04,CTD5,0.35
2017-10-04,CTD6,6.222
2017-10-04,CTD7,4.529
2017-10-04,CTD8,3.856
2017-10-04,CTD9,
2017-10-11,CTD1,3.209
2017-10-11,CTD10,4.306
2017-10-11,CTD11,4.615
2017-10-11,CTD12,3.793
2017-10-11,CTD2,3.742
2017-10-11,CTD3,3.873
2017-10-11,CTD4,2.696
2017-10-11,CTD5,0.39
2017-10-11,CTD6,3.823
2017-10-11,CTD7,3.813
2017-10-11,CTD8,3.43
2017-10-11,CTD9,
2017-10-17,CTD1,2.982
2017-10-17,CTD10,3.838
2017-10-17,CTD11,4.554
2017-10-17,CTD12,5.701
2017-10-17,CTD2,3.682
2017-10-17,CTD3,3.702
2017-10-17,CTD4,4.73
2017-10-17,CTD5,0.39
2017-10-17,CTD6,5.621
2017-10-17,CTD7,3.525
2017-10-17,CTD8,3.701
2017-10-17,CTD9,
2017-10-25,CTD1,61.309
2017-10-25,CTD10,3.938
2017-10-25,CTD11,4.606
2017-10-25,CTD12,4.324
2017-10-25,CTD2,3.045
2017-10-25,CTD3,3.641
2017-10-25,CTD4,2.624
2017-10-25,CTD5,0.03
2017-10-25,CTD6,2.36
2017-10-25,CTD7,5.598
2017-10-25,CTD8,5.791
2017-10-25,CTD9,
2017-11-03,CTD1,2.663
2017-11-03,CTD10,3.868
2017-11-03,CTD11,4.973
2017-11-03,CTD12,4.476
2017-11-03,CTD2,3.191
2017-11-03,CTD3,3.107
2017-11-03,CTD4,3.037
2017-11-03,CTD5,0.87
2017-11-03,CTD6,3.377
2017-11-03,CTD7,3.121
2017-11-03,CTD8,4.392
2017-11-03,CTD9,
2017-11-08,CTD1,2.873
2017-11-08,CTD10,5.531
2017-11-08,CTD11,7.026
2017-11-08,CTD12,5.651
2017-11-08,CTD2,4.186
2017-11-08,CTD3,3.433
2017-11-08,CTD4,3.497
2017-11-08,CTD5,0.38
2017-11-08,CTD6,4.308
2017-11-08,CTD7,4.135
2017-11-08,CTD8,5.984
2017-11-08,CTD9,
2017-11-15,CTD1,4.218
2017-11-15,CTD10,5.125
2017-11-15,CTD11,4.858
2017-11-15,CTD12,4.487
2017-11-15,CTD2,3.886
2017-11-15,CTD3,4.125
2017-11-15,CTD4,4.244
2017-11-15,CTD5,1.64
2017-11-15,CTD6,4.455
2017-11-15,CTD7,4.651
2017-11-15,CTD8,6.008
2017-11-15,CTD9,
2017-11-22,CTD1,3.21
2017-11-22,CTD10,4.549
2017-11-22,CTD11,4.179
2017-11-22,CTD12,4.5
2017-11-22,CTD2,3.976
2017-11-22,CTD3,4.389
2017-11-22,CTD4,3.956
2017-11-22,CTD5,0.67
2017-11-22,CTD6,4.558
2017-11-22,CTD7,4.763
2017-11-22,CTD8,4.946
2017-11-22,CTD9,
2017-11-28,CTD1,10.478
2017-11-28,CTD10,4.683
2017-11-28,CTD11,4.629
2017-11-28,CTD12,4.545
2017-11-28,CTD2,3.817
2017-11-28,CTD3,3.666
2017-11-28,CTD4,3.603
2017-11-28,CTD5,0.63
2017-11-28,CTD6,4.271
2017-11-28,CTD7,4.213
2017-11-28,CTD8,4.829
2017-11-28,CTD9,
2017-12-05,CTD1,3.007
2017-12-05,CTD10,14.813
2017-12-05,CTD11,6.011
2017-12-05,CTD12,6.053
2017-12-05,CTD2,3.659
2017-12-05,CTD3,3.886
2017-12-05,CTD4,3.784
2017-12-05,CTD5,0.38
2017-12-05,CTD6,4.529
2017-12-05,CTD7,4.029
2017-12-05,CTD8,4.795
2017-12-05,CTD9,
2017-12-13,CTD1,23.306
2017-12-13,CTD10,6.555
2017-12-13,CTD11,6.161
2017-12-13,CTD12,5.033
2017-12-13,CTD2,6.235
2017-12-13,CTD3,6.173
2017-12-13,CTD4,5.029
2017-12-13,CTD5,1.0
2017-12-13,CTD6,4.586
2017-12-13,CTD7,4.409
2017-12-13,CTD8,3.973
2017-12-13,CTD9,
2017-12-18,CTD1,50.188
2017-12-18,CTD10,6.371
2017-12-18,CTD11,4.182
2017-12-18,CTD12,4.263
2017-12-18,CTD2,3.698
2017-12-18,CTD3,3.645
2017-12-18,CTD4,3.499
2017-12-18,CTD5,0.63
2017-12-18,CTD6,4.049
2017-12-18,CTD7,3.565
2017-12-18,CTD8,3.55
2017-12-18,CTD9,
2017-12-26,CTD1,9.663
2017-12-26,CTD10,3.626
2017-12-26,CTD11,3.532
2017-12-26,CTD12,3.867
2017-12-26,CTD2,3.228
2017-12-26,CTD3,2.966
2017-12-26,CTD4,1.838
2017-12-26,CTD5,0.31
2017-12-26,CTD6,3.533
