Date,Buoy,Chl
2017-09-11,CTD3,2.426
2017-09-11,CTD4,1.197
2017-09-11,CTD5,1.1
2017-09-11,CTD6,7.082
2017-09-11,CTD7,2.544
2017-09-11,CTD8,4.293
2017-09-11,CTD9,0.364
2017-09-20,CTD5,0.0
2017-09-27,CTD1,3.952
2017-09-27,CTD10,5.67
2017-09-27,CTD11,1.772
2017-09-27,CTD12,6.694
2017-09-27,CTD2,9.395
2017-09-27,CTD3,9.629
2017-09-27,CTD4,6.573
2017-09-27,CTD5,1.87
2017-09-27,CTD6,6.542
2017-09-27,CTD7,20.003
2017-09-27,CTD8,9.487
2017-09-27,CTD9,9.739
2017-10-04,CTD1,4.929
2017-10-04,CTD10,2.021
2017-10-04,CTD11,7.131
2017-10-04,CTD12,3.618
2017-10-04,CTD2,12.657
2017-10-04,CTD3,4.166
2017-10-04,CTD4,4.98
2017-10-04,CTD5,0.35
2017-10-04,CTD6,7.869
2017-10-04,CTD7,78.573
2017-10-04,CTD8,26.776
2017-10-04,CTD9,9.812
2017-10-11,CTD1,3.287
2017-10-11,CTD10,18.393
2017-10-11,CTD11,3.95
2017-10-11,CTD12,15.702
2017-10-11,CTD2,1.846
2017-10-11,CTD3,3.149
2017-10-11,CTD4,3.092
2017-10-11,CTD5,0.39
2017-10-11,CTD6,8.368
2017-10-11,CTD7,4.032
2017-10-11,CTD8,15.16
2017-10-11,CTD9,58.242
2017-10-17,CTD1,2.799
2017-10-17,CTD10,4.257
2017-10-17,CTD11,7.773
2017-10-17,CTD12,4.089
2017-10-17,CTD2,3.712
2017-10-17,CTD3,3.7
2017-10-17,CTD4,4.546
2017-10-17,CTD5,0.39
2017-10-17,CTD6,5.674
2017-10-17,CTD7,3.066
2017-10-17,CTD8,2.699
2017-10-17,CTD9,0.123
2017-10-25,CTD1,1.477
2017-10-25,CTD10,6.462
2017-10-25,CTD11,7.39
2017-10-25,CTD12,6.184
2017-10-25,CTD2,3.386
2017-10-25,CTD3,0.967
2017-10-25,CTD4,0.003
2017-10-25,CTD5,0.03
2017-10-25,CTD6,3.141
2017-10-25,CTD7,9.417
2017-10-25,CTD8,8.87
2017-10-25,CTD9,15.796
2017-11-03,CTD1,5.847
2017-11-03,CTD10,2.382
2017-11-03,CTD11,6.822
2017-11-03,CTD12,3.852
2017-11-03,CTD2,2.265
2017-11-03,CTD3,7.51
2017-11-03,CTD4,18.321
2017-11-03,CTD5,0.87
2017-11-03,CTD6,6.277
2017-11-03,CTD7,2.465
2017-11-03,CTD8,3.287
2017-11-03,CTD9,1.509
2017-11-08,CTD1,3.304
2017-11-08,CTD10,2.866
2017-11-08,CTD11,4.415
2017-11-08,CTD12,3.673
2017-11-08,CTD2,8.693
2017-11-08,CTD3,15.033
2017-11-08,CTD4,5.662
2017-11-08,CTD5,0.38
2017-11-08,CTD6,4.501
2017-11-08,CTD7,4.173
2017-11-08,CTD8,3.3
2017-11-08,CTD9,0.098
2017-11-15,CTD1,2.081
2017-11-15,CTD10,11.181
2017-11-15,CTD11,6.238
2017-11-15,CTD12,12.295
2017-11-15,CTD2,2.161
2017-11-15,CTD3,2.763
