Date,Buoy,Latitude,Longitude,rhow_B1,rhow_B2,rhow_B3,rhow_B4,rhow_B5,rhow_B6,rhow_B7,rhow_B8A,Chl,dif_norm_rhow_B2_B3,dif_inv_rhow_B2_B3,dif_norm_rhow_B2_B4,dif_inv_rhow_B2_B4,dif_norm_rhow_B2_B5,dif_inv_rhow_B2_B5,dif_norm_rhow_B3_B4,dif_inv_rhow_B3_B4,dif_norm_rhow_B3_B5,dif_inv_rhow_B3_B5,dif_norm_rhow_B4_B5,dif_inv_rhow_B4_B5,dall_gitelson_rhow_B2_B3_B4,dall_gitelson_rhow_B2_B3_B5,dall_gitelson_rhow_B2_B4_B3,dall_gitelson_rhow_B2_B4_B5,dall_gitelson_rhow_B2_B5_B3,dall_gitelson_rhow_B2_B5_B4,dall_gitelson_rhow_B3_B4_B2,dall_gitelson_rhow_B3_B4_B5,dall_gitelson_rhow_B3_B5_B2,dall_gitelson_rhow_B3_B5_B4,dall_gitelson_rhow_B4_B5_B2,dall_gitelson_rhow_B4_B5_B3,dif_norm_4_bands_rhow_B2_B3_B4_B5,dif_norm_4_bands_rhow_B2_B4_B3_B5,dif_norm_4_bands_rhow_B2_B5_B3_B4,dif_norm_4_bands_rhow_B3_B4_B2_B5,dif_norm_4_bands_rhow_B3_B5_B2_B4,dif_norm_4_bands_rhow_B4_B5_B2_B3,dif_rel_4bands_rhow_B2_B3_B4_B5,dif_rel_4bands_rhow_B2_B3_B5_B4,dif_rel_4bands_rhow_B2_B4_B3_B5,dif_rel_4bands_rhow_B2_B4_B5_B3,dif_rel_4bands_rhow_B2_B5_B3_B4,dif_rel_4bands_rhow_B2_B5_B4_B3,dif_rel_4bands_rhow_B3_B2_B4_B5,dif_rel_4bands_rhow_B3_B2_B5_B4,dif_rel_4bands_rhow_B3_B4_B5_B2,dif_rel_4bands_rhow_B3_B5_B4_B2,dif_rel_4bands_rhow_B4_B2_B5_B3,dif_rel_4bands_rhow_B4_B3_B5_B2,sum_norm_3bands_rhow_B2_B4_B3,sum_norm_3bands_rhow_B3_B5_B4
2017-06-30,CTD7,4176724,690397,0.022622747,0.035254367,0.04981234,0.01561752,0.009587707,0.0023590664,0.00247318,0.000995742,3.7515,-0.171,8.29,0.386,-35.665,0.572,-75.935,0.523,-43.955,0.677,-84.225,0.239,-40.27,0.129,0.079,-1.777,-0.342,-3.782,-1.186,-1.55,-0.421,-2.969,-1.315,-1.42,-2.006,-0.578,0.331,0.392,0.763,0.791,0.071,-0.921,0.094,-2.938,2.065,0.488,3.364,-0.216,0.799,2.918,4.752,0.251,0.042,0.598,0.908
2017-06-30,CTD8,4174178,693048,0.016710026,0.025562508,0.035782803,0.012111263,0.008392714,0.0021221465,0.0021036698,0.000849979,2.0175,-0.167,11.173,0.357,-43.448,0.506,-80.031,0.494,-54.621,0.62,-91.205,0.181,-36.583,0.135,0.094,-1.555,-0.365,-2.864,-0.969,-1.396,-0.458,-2.331,-1.105,-0.935,-1.309,-0.498,0.304,0.358,0.697,0.727,0.061,-0.729,0.021,-2.153,1.876,0.091,2.707,-0.043,0.707,2.626,3.79,0.239,0.01,0.614,0.922
2017-06-30,CTD9,4171106,693183,0.024647992,0.038250335,0.057955574,0.030800229,0.020051936,0.0053030155,0.00536876,0.00213086,,-0.205,8.889,0.108,-6.324,0.312,-23.727,0.306,-15.213,0.486,-32.616,0.211,-17.403,0.274,0.178,-0.366,-0.127,-1.375,-0.731,-0.582,-0.305,-1.248,-1.005,-0.666,-1.009,-0.388,0.096,0.205,0.466,0.549,0.112,-0.876,0.009,-1.648,0.896,0.026,1.376,-0.021,0.864,1.357,2.085,0.459,0.007,0.718,0.879
2017-06-30,CTD10,4170388,695646,0.0138280615,0.019544773,0.025962187,0.0073515465,0.0050139325,0.0012776662,0.0012900282,0.0005109108,1.686,-0.141,12.647,0.453,-84.861,0.592,-148.28,0.559,-97.508,0.676,-160.927,0.189,-63.418,0.093,0.063,-2.203,-0.425,-3.85,-1.09,-1.906,-0.489,-3.145,-1.183,-1.239,-1.646,-0.519,0.394,0.436,0.758,0.779,0.051,-0.713,0.071,-2.519,2.465,0.367,3.615,-0.138,0.646,3.275,4.802,0.183,0.027,0.591,0.93
2017-06-30,CTD11,4169609,700351,0.00977784,0.0143263675,0.023414735,0.0072215046,0.007124523,0.0017876715,0.0017298113,0.00064165686,1.5045000000000002,-0.241,27.093,0.33,-68.674,0.336,-70.559,0.529,-95.767,0.533,-97.652,0.007,-1.885,0.196,0.193,-1.608,-0.489,-1.652,-0.51,-1.372,-0.682,-1.399,-0.705,-0.027,-0.044,-0.634,0.233,0.235,0.755,0.756,0.003,-0.402,-0.375,-1.303,1.68,-1.232,1.702,0.621,0.648,2.745,2.782,0.2,-0.189,0.571,0.997
2017-06-30,CTD12,4173438,695414,0.021588668,0.030925771,0.042175855,0.017452898,0.012229726,0.003175814,0.0031702095,0.0012568567,2.427,-0.154,8.625,0.278,-24.962,0.433,-49.432,0.415,-33.587,0.55,-58.058,0.176,-24.471,0.151,0.105,-1.053,-0.305,-2.085,-0.863,-1.039,-0.411,-1.795,-1.013,-0.757,-1.032,-0.379,0.248,0.314,0.573,0.619,0.071,-0.694,0.033,-1.677,1.482,0.112,2.115,-0.063,0.663,2.021,2.884,0.274,0.018,0.662,0.912
2018-02-20,CTD1,4187246,695025,0.0019524309,0.002540789,0.0050286516,0.0024352258,0.005107951,0.00093750475,0.0008502996,0.0003318053,1.794,-0.329,194.718,0.021,-17.061,-0.336,197.805,0.347,-211.779,-0.008,3.087,-0.354,214.866,0.474,0.995,-0.086,-0.087,0.995,0.482,-0.538,-1.082,0.008,0.008,0.546,1.08,-0.33,0.01,-0.344,0.339,-0.016,-0.353,0.029,-1.592,0.059,0.028,-1.568,0.013,1.502,-0.118,0.055,0.026,-0.057,-1.526,0.657,1.358
2018-02-20,CTD2,4181518,693105,0.0032002442,0.004684798,0.009105635,0.0025910507,0.0030665374,0.00059212674,0.0006068726,0.00023285083,2.401,-0.321,103.634,0.288,-172.487,0.209,-112.644,0.557,-276.122,0.496,-216.279,-0.084,59.843,0.269,0.318,-1.571,-0.529,-1.026,-0.292,-1.294,-0.847,-1.013,-0.56,0.28,0.545,-0.781,0.172,0.138,0.84,0.83,-0.034,-0.33,-0.669,-1.161,1.471,-1.987,1.243,1.099,0.76,2.86,2.416,0.216,-0.37,0.528,1.041
2018-02-20,CTD3,4181698,695238,0.0065038307,0.011550999,0.019217439,0.004348435,0.0029437798,0.0006801203,0.00067582505,0.0002660802,2.132,-0.249,34.537,0.453,-143.395,0.594,-253.127,0.631,-177.932,0.734,-287.663,0.193,-109.732,0.15,0.102,-2.756,-0.422,-4.864,-1.101,-2.055,-0.524,-3.323,-1.251,-1.268,-2.109,-1.051,0.325,0.365,1.026,1.024,0.046,-0.876,-0.076,-3.872,2.503,-0.496,3.698,0.187,0.987,4.165,6.152,0.223,-0.029,0.517,0.94
2018-02-20,CTD4,4180266,698264,0.009388827,0.014814983,0.024111688,0.0068219025,0.005186118,0.0012142662,0.0011985672,0.00047152693,1.9045,-0.239,26.026,0.369,-79.087,0.481,-125.323,0.559,-105.113,0.646,-151.349,0.136,-46.236,0.178,0.135,-1.907,-0.41,-3.022,-0.855,-1.557,-0.545,-2.242,-1.032,-0.685,-1.115,-0.774,0.273,0.311,0.864,0.875,0.042,-0.701,-0.146,-2.478,1.957,-0.678,2.574,0.312,0.867,3.184,4.189,0.245,-0.067,0.556,0.947
