Date,Buoy,Chl,Turbidez
2017-06-06,CTD11,2.646,0.9704999999999999
2017-06-06,CTD12,1.2545000000000002,0.9365
2017-06-06,CTD2,3.3325,1.35
2017-06-06,CTD3,1.0165,1.517
2017-06-06,CTD4,1.0855000000000001,0.87
2017-06-06,CTD5,0.595,0.735
2017-06-06,CTD6,0.859,0.716
2017-06-06,CTD7,2.021,3.7725
2017-06-06,CTD8,2.4764999999999997,1.694
2017-06-06,CTD9,,
2017-06-13,CTD1,1.208,1.7625
2017-06-13,CTD10,2.0885000000000002,1.655
2017-06-13,CTD11,0.9724999999999999,1.2445
2017-06-13,CTD12,2.2,1.3464999999999998
2017-06-13,CTD2,1.6484999999999999,0.8480000000000001
2017-06-13,CTD3,1.835,1.3225
2017-06-13,CTD4,1.6864999999999999,0.794
2017-06-13,CTD5,0.485,0.2525
2017-06-13,CTD6,0.8365,0.8185
2017-06-13,CTD7,2.3815,4.4715
2017-06-13,CTD8,2.1390000000000002,3.0700000000000003
2017-06-13,CTD9,,
2017-06-21,CTD1,1.442,10.929
2017-06-21,CTD10,1.0525,0.8240000000000001
2017-06-21,CTD11,1.3555,0.8835
2017-06-21,CTD12,1.7469999999999999,0.7845
2017-06-21,CTD2,1.5739999999999998,0.8915
2017-06-21,CTD3,1.5175,0.6845
2017-06-21,CTD4,2.3955,1.0905
2017-06-21,CTD5,0.56,0.48
2017-06-21,CTD6,0.8135,0.6719999999999999
2017-06-21,CTD7,1.5635,4.1875
2017-06-21,CTD8,1.2694999999999999,1.7149999999999999
2017-06-21,CTD9,,
2017-06-30,CTD1,1.1285,3.878
2017-06-30,CTD10,0.774,1.682
2017-06-30,CTD11,1.3170000000000002,1.419
2017-06-30,CTD12,1.7675,2.3955
2017-06-30,CTD2,1.1325,2.043
2017-06-30,CTD3,1.77,1.1400000000000001
2017-06-30,CTD4,1.857,1.9594999999999998
2017-06-30,CTD5,0.645,0.5675
2017-06-30,CTD6,2.1715,2.519
2017-06-30,CTD7,1.8815,3.6885
2017-06-30,CTD8,1.17,2.416
2017-06-30,CTD9,,
2017-07-05,CTD1,1.222,17.456000000000003
2017-07-05,CTD10,1.155,1.1065
2017-07-05,CTD11,1.9620000000000002,1.423
2017-07-05,CTD12,1.666,1.359
2017-07-05,CTD2,2.9204999999999997,1.9705
2017-07-05,CTD3,1.6909999999999998,1.2165
2017-07-05,CTD4,1.2525,1.0135
2017-07-05,CTD5,0.5225,1.875
2017-07-05,CTD6,1.5939999999999999,1.3105
2017-07-05,CTD7,2.9924999999999997,5.746
2017-07-05,CTD8,1.2335,1.548
2017-07-05,CTD9,,
2017-07-12,CTD1,0.8815,1.5645
2017-07-12,CTD10,1.94,1.207
2017-07-12,CTD11,5.2405,2.283
2017-07-12,CTD12,2.239,1.244
2017-07-12,CTD2,1.889,1.548
2017-07-12,CTD3,1.942,1.1600000000000001
2017-07-12,CTD4,2.689,1.2695
2017-07-12,CTD5,1.0550000000000002,0.995
2017-07-12,CTD6,2.5404999999999998,1.38
2017-07-12,CTD7,3.2249999999999996,2.0620000000000003
2017-07-12,CTD8,2.1975,1.3744999999999998
2017-07-12,CTD9,,
2017-07-19,CTD1,1.2494999999999998,33.514
2017-07-19,CTD10,1.5779999999999998,0.9359999999999999
