Date,Buoy,Chl,Turbidez
2017-03-22,CTD8,7.992,3.445
2017-03-22,CTD9,3.35,4.228
2017-03-30,CTD1,3.365,4.875500000000001
2017-03-30,CTD10,4.422,2.9915000000000003
2017-03-30,CTD11,3.17,1.4725000000000001
2017-03-30,CTD12,6.446,2.6265
2017-03-30,CTD2,8.336,2.142
2017-03-30,CTD3,5.45,1.4889999999999999
2017-03-30,CTD4,4.332,1.3864999999999998
2017-03-30,CTD5,3.3475,0.659
2017-03-30,CTD6,7.986,2.17
2017-03-30,CTD7,8.755,3.9515000000000002
2017-03-30,CTD8,6.412,2.808
2017-03-30,CTD9,2.94,3.0655
2017-04-05,CTD1,3.23,2.6115
2017-04-05,CTD10,5.182,3.216
2017-04-05,CTD11,5.427,1.0090000000000001
2017-04-05,CTD12,3.896,1.9875
2017-04-05,CTD2,5.74,1.729
2017-04-05,CTD3,5.042,1.565
2017-04-05,CTD4,3.185,1.3079999999999998
2017-04-05,CTD5,2.63,0.4875
2017-04-05,CTD6,7.296,2.27
2017-04-05,CTD7,10.805,5.067
2017-04-05,CTD8,9.79,2.4005
2017-04-05,CTD9,2.74,1.592
2017-04-12,CTD1,3.665,7.880000000000001
2017-04-12,CTD10,5.542,2.774
2017-04-12,CTD11,3.237,1.1025
2017-04-12,CTD12,4.372,2.7904999999999998
2017-04-12,CTD2,8.884,1.846
2017-04-12,CTD3,10.452,1.6945000000000001
2017-04-12,CTD4,5.345,1.9700000000000002
2017-04-12,CTD5,3.3440000000000003,1.1115
2017-04-12,CTD6,5.0,2.4805
2017-04-12,CTD7,11.598,2.7744999999999997
2017-04-12,CTD8,9.842,2.219
2017-04-12,CTD9,2.93,2.3834999999999997
2017-04-18,CTD1,4.535,2.285
2017-04-18,CTD10,5.56,1.92
2017-04-18,CTD11,7.547,1.857
2017-04-18,CTD12,6.424,2.024
2017-04-18,CTD2,4.738,1.21
2017-04-18,CTD3,4.798,1.378
2017-04-18,CTD4,6.305,1.39
2017-04-18,CTD5,3.315,1.895
2017-04-18,CTD6,7.634,1.174
2017-04-18,CTD7,4.783,12.733
2017-04-18,CTD8,9.525,2.265
2017-04-18,CTD9,,
2017-04-25,CTD1,3.42,1.6324999999999998
2017-04-25,CTD10,3.515,1.442
2017-04-25,CTD11,3.45,1.3385
2017-04-25,CTD12,5.026,2.0125
2017-04-25,CTD2,8.242,1.8599999999999999
2017-04-25,CTD3,9.166,1.5605
2017-04-25,CTD4,4.762,1.599
2017-04-25,CTD5,3.0075000000000003,1.246
2017-04-25,CTD6,5.044,1.836
2017-04-25,CTD7,5.42,2.5534999999999997
2017-04-25,CTD8,6.435,3.0395000000000003
2017-04-25,CTD9,2.93,3.282
2017-05-04,CTD1,3.39,2.6365
2017-05-04,CTD10,3.438,1.3425
2017-05-04,CTD11,3.18,1.561
2017-05-04,CTD12,3.762,2.0825
2017-05-04,CTD2,5.233,1.359
2017-05-04,CTD3,5.178,1.04
2017-05-04,CTD4,4.97,1.2005
2017-05-04,CTD5,2.8625,1.1960000000000002
2017-05-04,CTD6,4.364,1.3815
2017-05-04,CTD7,3.915,1.7445
2017-05-04,CTD8,4.352,2.379
2017-05-04,CTD9,2.76,2.419
2017-05-10,CTD1,4.79,2.365
2017-05-10,CTD10,4.828,1.468
2017-05-10,CTD11,4.683,1.627
2017-05-10,CTD12,4.5,1.18
2017-05-10,CTD2,5.108,1.416
2017-05-10,CTD3,4.54,1.162
2017-05-10,CTD4,4.843,1.693
2017-05-10,CTD5,3.2560000000000002,0.517
2017-05-10,CTD6,4.004,0.942
2017-05-10,CTD7,3.885,2.14
2017-05-10,CTD8,3.858,1.795
2017-05-10,CTD9,3.03,0.79
2017-05-19,CTD1,0.9670000000000001,4.6585
2017-05-19,CTD10,0.7895,2.161
2017-05-19,CTD11,0.9039999999999999,0.9229999999999999
2017-05-19,CTD12,0.932,1.5125000000000002
2017-05-19,CTD2,1.3845,1.608
2017-05-19,CTD3,1.468,1.196
2017-05-19,CTD4,1.2615,2.1550000000000002
2017-05-19,CTD5,0.376,0.6375
2017-05-19,CTD6,0.853,1.019
2017-05-19,CTD7,1.146,2.496
2017-05-19,CTD8,1.6235,3.1305
2017-05-19,CTD9,0.47650000000000003,9.0565
2017-05-24,CTD1,0.7164999999999999,2.6660000000000004
2017-05-24,CTD10,0.5255000000000001,1.072
2017-05-24,CTD11,0.5940000000000001,1.08
2017-05-24,CTD12,0.9279999999999999,2.0540000000000003
2017-05-24,CTD2,1.4985,5.044
2017-05-24,CTD3,1.3610000000000002,3.534
2017-05-24,CTD4,0.6014999999999999,1.2605
2017-05-24,CTD5,0.37,0.72
2017-05-24,CTD6,0.8454999999999999,1.724
2017-05-24,CTD7,1.5535,12.18
2017-05-24,CTD8,1.6775,5.048
2017-05-24,CTD9,0.1645,16.1535
2017-06-02,CTD1,1.349,1.8985
2017-06-02,CTD10,2.065,3.3295
2017-06-02,CTD11,0.8674999999999999,1.189
2017-06-02,CTD12,1.5175,1.8599999999999999
2017-06-02,CTD2,2.6855,1.6105
2017-06-02,CTD3,2.0340000000000003,0.9889999999999999
2017-06-02,CTD4,0.8140000000000001,1.029
2017-06-02,CTD5,0.45799999999999996,0.734
2017-06-02,CTD6,1.3704999999999998,1.845
2017-06-02,CTD7,1.932,2.942
2017-06-02,CTD8,1.7745,3.0875000000000004
2017-06-02,CTD9,0.574,8.8575
2017-06-06,CTD1,0.9380000000000001,5.330500000000001
2017-06-06,CTD10,1.7269999999999999,1.0285
2017-06-06,CTD11,2.1905,1.1280000000000001
2017-06-06,CTD12,1.162,0.9259999999999999
2017-06-06,CTD2,2.912,1.213
2017-06-06,CTD3,0.9890000000000001,1.0845
2017-06-06,CTD4,0.9850000000000001,0.7425
2017-06-06,CTD5,0.54,0.764
2017-06-06,CTD6,0.8325,0.696
2017-06-06,CTD7,1.537,2.891
2017-06-06,CTD8,2.223,1.65
2017-06-06,CTD9,0.29200000000000004,1.274
2017-06-13,CTD1,0.971,1.764
2017-06-13,CTD10,1.821,1.69
2017-06-13,CTD11,0.8315,1.0765
2017-06-13,CTD12,1.968,2.428
2017-06-13,CTD2,1.4895,1.8795
2017-06-13,CTD3,1.736,1.3845
2017-06-13,CTD4,1.3624999999999998,0.7995
2017-06-13,CTD5,0.42,0.27
2017-06-13,CTD6,0.7625,1.018
2017-06-13,CTD7,2.029,5.567
2017-06-13,CTD8,1.585,5.7895
2017-06-13,CTD9,0.601,14.221
2017-06-21,CTD1,1.2109999999999999,7.1555
2017-06-21,CTD10,0.7575000000000001,0.7525
2017-06-21,CTD11,1.0325,0.841
2017-06-21,CTD12,1.326,0.7949999999999999
2017-06-21,CTD2,1.477,1.1185
2017-06-21,CTD3,1.3685,0.9744999999999999
2017-06-21,CTD4,2.1445,1.4335
2017-06-21,CTD5,0.7050000000000001,0.72
2017-06-21,CTD6,0.7825,0.6505
2017-06-21,CTD7,1.282,3.4505
2017-06-21,CTD8,1.0855000000000001,1.5285
2017-06-21,CTD9,0.21850000000000003,1.4985
2017-06-30,CTD1,0.9715,3.2245
2017-06-30,CTD10,0.7235,1.833
2017-06-30,CTD11,1.1375,1.193
2017-06-30,CTD12,1.5274999999999999,2.4005
2017-06-30,CTD2,0.9365,1.9865
2017-06-30,CTD3,1.5154999999999998,1.1755
2017-06-30,CTD4,1.512,1.803
2017-06-30,CTD5,0.496,0.587
2017-06-30,CTD6,1.854,2.3865
2017-06-30,CTD7,1.552,3.572
2017-06-30,CTD8,0.9935,2.3335
2017-06-30,CTD9,0.4625,6.8325000000000005
2017-07-05,CTD1,0.8425,12.5805
2017-07-05,CTD10,1.0305,1.423
2017-07-05,CTD11,1.4295,1.371
2017-07-05,CTD12,1.5455,1.242
2017-07-05,CTD2,2.6115,3.5155000000000003
2017-07-05,CTD3,1.4905,1.8565
2017-07-05,CTD4,1.1515,1.0605
2017-07-05,CTD5,0.5489999999999999,2.057
2017-07-05,CTD6,1.479,1.2195
2017-07-05,CTD7,2.5605,7.7015
2017-07-05,CTD8,1.087,1.5585
2017-07-05,CTD9,0.1225,7.23
2017-07-12,CTD1,0.705,1.3900000000000001
2017-07-12,CTD10,2.019,1.6885
2017-07-12,CTD11,4.695,2.472
2017-07-12,CTD12,2.048,1.283
2017-07-12,CTD2,1.7515,1.7425000000000002
2017-07-12,CTD3,1.689,1.069
2017-07-12,CTD4,2.064,1.2029999999999998
2017-07-12,CTD5,0.905,0.904
2017-07-12,CTD6,2.2045,1.3435000000000001
2017-07-12,CTD7,2.678,2.666
2017-07-12,CTD8,2.02,1.7455
2017-07-12,CTD9,0.39149999999999996,5.2805
2017-07-19,CTD1,1.172,18.759
2017-07-19,CTD10,1.452,1.4340000000000002
2017-07-19,CTD11,2.41,1.5474999999999999
2017-07-19,CTD12,1.3765,0.9324999999999999
2017-07-19,CTD2,2.431,2.503
2017-07-19,CTD3,1.8685,1.8399999999999999
2017-07-19,CTD4,1.303,1.327
2017-07-19,CTD5,0.314,0.885
