Date,Buoy,Chl,Turbidez
2017-04-18,CTD10,5.56,1.92
2017-04-18,CTD11,7.617,1.85
2017-04-18,CTD12,5.777,1.74
2017-04-18,CTD2,4.22,1.18
2017-04-18,CTD3,4.62,0.947
2017-04-18,CTD4,6.073,1.32
2017-04-18,CTD5,3.28,1.467
2017-04-18,CTD6,7.123,1.22
2017-04-18,CTD7,4.787,8.32
2017-04-18,CTD8,9.583,2.227
2017-04-18,CTD9,,
2017-04-25,CTD1,3.39,1.7080000000000002
2017-04-25,CTD10,3.907,1.3255
2017-04-25,CTD11,3.717,1.376
2017-04-25,CTD12,5.03,1.794
2017-04-25,CTD2,8.127,1.7475
2017-04-25,CTD3,10.617,1.665
2017-04-25,CTD4,5.237,1.6604999999999999
2017-04-25,CTD5,2.9415,1.2035
2017-04-25,CTD6,5.253,1.5515
2017-04-25,CTD7,5.753,2.7910000000000004
2017-04-25,CTD8,6.84,2.678
2017-04-25,CTD9,2.93,3.282
2017-05-04,CTD1,3.52,2.8685
2017-05-04,CTD10,3.233,1.244
2017-05-04,CTD11,3.267,1.2930000000000001
2017-05-04,CTD12,3.327,1.4845
2017-05-04,CTD2,5.14,1.4289999999999998
2017-05-04,CTD3,5.11,1.1315
2017-05-04,CTD4,4.97,1.117
2017-05-04,CTD5,2.6965,1.1335000000000002
2017-05-04,CTD6,3.993,1.3325
2017-05-04,CTD7,3.62,1.4325
2017-05-04,CTD8,3.787,1.9425
2017-05-04,CTD9,2.76,2.419
2017-05-10,CTD1,4.747,2.417
2017-05-10,CTD10,4.807,1.22
2017-05-10,CTD11,4.793,1.497
2017-05-10,CTD12,4.287,1.06
2017-05-10,CTD2,4.527,1.3
2017-05-10,CTD3,5.31,0.983
2017-05-10,CTD4,5.54,1.135
2017-05-10,CTD5,2.9415,0.31
2017-05-10,CTD6,3.65,0.77
2017-05-10,CTD7,3.873,1.82
2017-05-10,CTD8,3.567,1.373
2017-05-10,CTD9,3.03,0.79
2017-05-19,CTD1,0.8985000000000001,2.8465
2017-05-19,CTD10,0.583,2.483
2017-05-19,CTD11,0.7070000000000001,0.8514999999999999
2017-05-19,CTD12,0.6985,1.4855
2017-05-19,CTD2,1.1215,1.2335
2017-05-19,CTD3,1.1145,0.994
2017-05-19,CTD4,0.9495,1.267
2017-05-19,CTD5,0.3115,0.5415
2017-05-19,CTD6,0.6185,1.017
2017-05-19,CTD7,0.6525,2.5025
2017-05-19,CTD8,0.9259999999999999,3.1905
2017-05-19,CTD9,0.47650000000000003,9.0565
2017-05-24,CTD1,0.6479999999999999,3.0045
2017-05-24,CTD10,0.4605,0.9125
2017-05-24,CTD11,0.5175,0.964
2017-05-24,CTD12,0.5665,2.0789999999999997
2017-05-24,CTD2,0.978,9.4465
2017-05-24,CTD3,1.0475,6.5275
2017-05-24,CTD4,0.451,1.2845
2017-05-24,CTD5,0.27349999999999997,0.6365000000000001
2017-05-24,CTD6,0.617,2.3785
2017-05-24,CTD7,1.2245,18.017500000000002
2017-05-24,CTD8,0.7935000000000001,7.709
2017-05-24,CTD9,0.1645,16.1535
2017-06-02,CTD1,1.2275,1.5785
2017-06-02,CTD10,1.581,1.6715
2017-06-02,CTD11,0.8125,1.1835
2017-06-02,CTD12,1.157,2.451
2017-06-02,CTD2,2.3440000000000003,1.6480000000000001
2017-06-02,CTD3,1.18,1.309
2017-06-02,CTD4,0.538,1.512
2017-06-02,CTD5,0.34650000000000003,0.6485
2017-06-02,CTD6,1.001,2.261
2017-06-02,CTD7,1.4195,3.0915
2017-06-02,CTD8,1.263,3.4915000000000003
2017-06-02,CTD9,0.574,8.8575
2017-06-06,CTD1,0.7589999999999999,4.6865000000000006
2017-06-06,CTD10,1.516,0.9604999999999999
2017-06-06,CTD11,1.7405,1.3325
2017-06-06,CTD12,0.865,0.8494999999999999
2017-06-06,CTD2,2.1085,0.9615
2017-06-06,CTD3,0.6875,0.5740000000000001
2017-06-06,CTD4,0.7765,0.5345
2017-06-06,CTD5,0.4585,0.6385000000000001
2017-06-06,CTD6,0.669,0.6415
2017-06-06,CTD7,0.9155,1.662
2017-06-06,CTD8,1.5225,1.5865
2017-06-06,CTD9,0.29200000000000004,1.274
2017-06-13,CTD1,0.857,1.984
2017-06-13,CTD10,1.5274999999999999,1.7774999999999999
2017-06-13,CTD11,0.7005,0.945
2017-06-13,CTD12,1.3679999999999999,1.4115000000000002
2017-06-13,CTD2,1.103,1.8495
2017-06-13,CTD3,1.494,1.3639999999999999
2017-06-13,CTD4,0.859,0.6910000000000001
2017-06-13,CTD5,0.23349999999999999,0.14500000000000002
2017-06-13,CTD6,0.585,1.0325
2017-06-13,CTD7,1.5245,6.6835
2017-06-13,CTD8,0.8799999999999999,4.669
2017-06-13,CTD9,0.601,14.221
2017-06-21,CTD1,1.149,2.6195
2017-06-21,CTD10,0.4155,0.5655
2017-06-21,CTD11,0.7455,0.5435
2017-06-21,CTD12,0.9265000000000001,0.8360000000000001
2017-06-21,CTD2,1.2395,1.1835
2017-06-21,CTD3,1.062,1.2595
2017-06-21,CTD4,1.646,0.9725
2017-06-21,CTD5,0.7050000000000001,0.72
2017-06-21,CTD6,0.646,0.5275000000000001
2017-06-21,CTD7,0.8180000000000001,2.354
2017-06-21,CTD8,0.8125,1.393
2017-06-21,CTD9,0.21850000000000003,1.4985
2017-06-30,CTD1,1.0030000000000001,3.3114999999999997
2017-06-30,CTD10,0.663,1.9585000000000001
2017-06-30,CTD11,1.0195,1.171
2017-06-30,CTD12,1.1075,2.473
2017-06-30,CTD2,0.647,1.6125
2017-06-30,CTD3,1.103,1.0805
2017-06-30,CTD4,1.0585,1.602
2017-06-30,CTD5,0.28500000000000003,0.305
2017-06-30,CTD6,1.2235,2.2190000000000003
2017-06-30,CTD7,1.085,3.431
2017-06-30,CTD8,0.7295,2.05
2017-06-30,CTD9,0.4625,6.8325000000000005
2017-07-05,CTD1,0.555,4.6975
2017-07-05,CTD10,0.867,1.676
2017-07-05,CTD11,1.3675,1.3415
2017-07-05,CTD12,1.3860000000000001,1.013
2017-07-05,CTD2,2.1814999999999998,5.351
2017-07-05,CTD3,1.423,2.596
2017-07-05,CTD4,0.9915,1.041
2017-07-05,CTD5,0.41000000000000003,2.2
2017-07-05,CTD6,1.266,1.2065000000000001
2017-07-05,CTD7,2.1639999999999997,9.881
2017-07-05,CTD8,0.9019999999999999,1.5895000000000001
2017-07-05,CTD9,0.1225,7.23
2017-07-12,CTD1,0.6799999999999999,1.4715
2017-07-12,CTD10,2.2664999999999997,2.1950000000000003
2017-07-12,CTD11,4.3055,2.5995
2017-07-12,CTD12,1.7875,1.341
2017-07-12,CTD2,1.5314999999999999,1.7650000000000001
2017-07-12,CTD3,1.6035,0.9650000000000001
2017-07-12,CTD4,1.149,1.0750000000000002
2017-07-12,CTD5,0.6285000000000001,0.595
2017-07-12,CTD6,1.92,1.3519999999999999
2017-07-12,CTD7,1.916,3.23
2017-07-12,CTD8,1.687,2.0075000000000003
2017-07-12,CTD9,0.39149999999999996,5.2805
2017-07-19,CTD1,1.123,2.8840000000000003
2017-07-19,CTD10,1.514,1.896
2017-07-19,CTD11,2.3275,1.429
2017-07-19,CTD12,0.8445,0.952
2017-07-19,CTD2,2.2145,3.672
2017-07-19,CTD3,1.6164999999999998,2.5564999999999998
2017-07-19,CTD4,1.1715,1.6465
2017-07-19,CTD5,0.21000000000000002,0.815
2017-07-19,CTD6,1.6605,1.1585
2017-07-19,CTD7,1.96,4.651
2017-07-19,CTD8,1.1745,1.919
2017-07-19,CTD9,0.5695,6.234
2017-07-26,CTD1,0.546,1.046
2017-07-26,CTD10,0.8600000000000001,0.8325
2017-07-26,CTD11,2.1319999999999997,1.3155000000000001
2017-07-26,CTD12,1.8315,1.454
2017-07-26,CTD2,1.5175,1.447
2017-07-26,CTD3,1.145,0.8265
2017-07-26,CTD4,1.2555,0.9834999999999999
2017-07-26,CTD5,0.3835,0.21999999999999997
2017-07-26,CTD6,2.1335,1.4215
2017-07-26,CTD7,3.7195,3.6585
2017-07-26,CTD8,1.35,1.5995000000000001
2017-07-26,CTD9,0.423,1.314
2017-08-08,CTD1,1.007,1.533
2017-08-08,CTD10,4.947,2.993
2017-08-08,CTD11,7.17,3.813
2017-08-08,CTD12,4.403,2.5
2017-08-08,CTD2,2.743,2.017
2017-08-08,CTD3,2.4,1.513
2017-08-08,CTD4,4.23,2.087
