Date,Buoy,Chl,Turbidez
2018-01-09,CTD11,3.38,2.949
2018-01-09,CTD12,4.247,2.89
2018-01-09,CTD2,4.692,2.794
2018-01-09,CTD3,3.456,2.815
2018-01-09,CTD4,2.198,2.38
2018-01-09,CTD5,0.38,0.72
2018-01-09,CTD6,4.134,2.637
2018-01-09,CTD7,2.235,2.635
2018-01-09,CTD8,2.661,2.82
2018-01-09,CTD9,,
2018-01-17,CTD1,1.285,1.987
2018-01-17,CTD10,3.436,2.722
2018-01-17,CTD11,3.303,4.12
2018-01-17,CTD12,3.99,2.335
2018-01-17,CTD2,3.223,2.131
2018-01-17,CTD3,2.248,2.205
2018-01-17,CTD4,2.357,3.273
2018-01-17,CTD5,0.29,0.16
2018-01-17,CTD6,4.255,2.344
2018-01-17,CTD7,2.023,2.425
2018-01-17,CTD8,2.749,2.922
2018-01-17,CTD9,,
2018-01-24,CTD1,2.827,1.623
2018-01-24,CTD10,3.188,2.41
2018-01-24,CTD11,3.742,3.845
2018-01-24,CTD12,3.993,2.404
2018-01-24,CTD2,5.344,2.296
2018-01-24,CTD3,1.997,2.255
2018-01-24,CTD4,1.665,1.868
2018-01-24,CTD5,0.13,0.51
2018-01-24,CTD6,4.563,2.329
2018-01-24,CTD7,1.645,1.951
2018-01-24,CTD8,1.801,2.612
2018-01-24,CTD9,,
2018-01-31,CTD1,2.814,11.596
2018-01-31,CTD10,6.583,15.156
2018-01-31,CTD11,6.426,3.492
2018-01-31,CTD12,5.67,5.682
2018-01-31,CTD2,4.6,2.203
2018-01-31,CTD3,2.074,2.277
2018-01-31,CTD4,1.985,2.379
2018-01-31,CTD5,0.31,1.2
2018-01-31,CTD6,6.397,3.292
2018-01-31,CTD7,2.664,3.765
2018-01-31,CTD8,5.032,6.627
2018-01-31,CTD9,,
2018-02-12,CTD1,4.43,1.725
2018-02-12,CTD10,3.519,3.027
2018-02-12,CTD11,6.465,6.678
2018-02-12,CTD12,6.203,3.209
2018-02-12,CTD2,7.0,2.464
2018-02-12,CTD3,5.324,2.259
2018-02-12,CTD4,4.053,2.012
2018-02-12,CTD5,0.72,0.61
2018-02-12,CTD6,7.889,3.228
2018-02-12,CTD7,7.57,4.828
2018-02-12,CTD8,7.346,4.26
2018-02-12,CTD9,,
2018-02-20,CTD1,3.104,3.302
2018-02-20,CTD10,6.277,3.169
2018-02-20,CTD11,6.174,2.943
2018-02-20,CTD12,6.6,2.807
2018-02-20,CTD2,5.648,2.448
2018-02-20,CTD3,2.905,2.21
2018-02-20,CTD4,2.217,1.884
2018-02-20,CTD5,0.18,0.63
2018-02-20,CTD6,6.859,2.569
2018-02-20,CTD7,1.959,2.389
2018-02-20,CTD8,2.522,2.669
2018-02-20,CTD9,,
2018-02-27,CTD1,3.678,4.361
2018-02-27,CTD10,7.049,3.36
2018-02-27,CTD11,7.612,3.337
2018-02-27,CTD12,5.49,2.43
2018-02-27,CTD2,5.745,2.061
2018-02-27,CTD3,6.079,2.023
2018-02-27,CTD4,5.947,2.319
2018-02-27,CTD5,0.9,0.78
2018-02-27,CTD6,5.68,2.143
2018-02-27,CTD7,3.383,2.07
2018-02-27,CTD8,4.435,2.536
2018-02-27,CTD9,,
2018-03-07,CTD1,3.048,5.418
2018-03-07,CTD10,3.332,2.946
2018-03-07,CTD11,2.893,3.183
2018-03-07,CTD12,3.873,2.729
2018-03-07,CTD2,4.8,3.159
2018-03-07,CTD3,3.611,3.922
2018-03-07,CTD4,2.087,3.16
2018-03-07,CTD5,0.61,0.63
2018-03-07,CTD6,5.309,3.067
2018-03-07,CTD7,2.499,3.109
2018-03-07,CTD8,3.215,3.145
2018-03-07,CTD9,,
2018-03-08,CTD5,1.04,0.4
2018-03-13,CTD1,2.691,4.972
2018-03-13,CTD10,3.782,2.967
2018-03-13,CTD11,3.462,2.899
2018-03-13,CTD12,3.658,2.577
2018-03-13,CTD2,3.589,2.436
2018-03-13,CTD3,4.106,2.886
2018-03-13,CTD4,2.453,2.554
2018-03-13,CTD5,0.48,0.51
2018-03-13,CTD6,3.582,2.465
2018-03-13,CTD7,1.958,2.383
2018-03-13,CTD8,3.505,3.092
2018-03-13,CTD9,,
2018-03-26,CTD1,2.528,50.48
2018-03-26,CTD10,1.864,4.977
2018-03-26,CTD11,3.807,11.525
2018-03-26,CTD12,3.314,5.502
2018-03-26,CTD2,3.218,2.851
2018-03-26,CTD3,1.406,4.014
2018-03-26,CTD4,0.928,2.991
2018-03-26,CTD5,0.21,0.11
2018-03-26,CTD6,2.22,4.264
2018-03-26,CTD7,2.349,1.505
2018-03-26,CTD8,1.785,2.077
2018-03-26,CTD9,,
2018-04-05,CTD1,1.071,16.804
2018-04-05,CTD10,1.489,2.287
2018-04-05,CTD11,1.608,2.44
2018-04-05,CTD12,1.349,1.877
2018-04-05,CTD2,0.825,1.707
2018-04-05,CTD3,2.208,1.563
2018-04-05,CTD4,2.133,1.25
2018-04-05,CTD5,0.97,1.03
2018-04-05,CTD6,1.383,1.242
2018-04-05,CTD7,0.742,1.788
2018-04-05,CTD8,1.209,1.423
2018-04-05,CTD9,,
2018-04-17,CTD1,1.05,2.592
2018-04-17,CTD10,1.019,1.575
2018-04-17,CTD11,1.999,2.263
2018-04-17,CTD12,1.553,1.89
2018-04-17,CTD2,1.141,1.996
2018-04-17,CTD3,1.423,1.758
2018-04-17,CTD4,1.073,2.097
2018-04-17,CTD5,0.31,0.42
2018-04-17,CTD6,1.214,1.732
2018-04-17,CTD7,0.365,1.294
2018-04-17,CTD8,0.684,1.196
2018-04-17,CTD9,,
2018-04-27,CTD1,1.611,0.719
2018-04-27,CTD10,2.56,6.72
2018-04-27,CTD11,2.281,3.388
2018-04-27,CTD12,1.32,2.658
2018-04-27,CTD2,1.772,1.2
