Date,Buoy,Latitude,Longitude,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_10,Band_11,Band_12,Band_13,Band_14,Band_15,Band_16,Chl
2018-03-07,CTD2,4181518.346026066,693105.1561410306,0.014815877,0.025121555,0.041581035,0.013690576,0.010904596,0.0030216903,0.0029438965,0.0011508388,0.014579647,0.025044033,0.0417835,0.013649069,0.010600995,0.0029711442,0.29837325,-0.0,5.773905
2018-03-07,CTD3,4181698.0921413857,695238.4758410116,0.017636294,0.027838226,0.04390819,0.014891982,0.01266763,0.0035885072,0.0034831031,0.001353777,0.017285366,0.027659805,0.04430189,0.014824771,0.012001996,0.0035359391,0.3692327,-0.0,4.887773699999999
2018-03-07,CTD4,4180265.85759629,698264.0657476727,0.012776515,0.023686288,0.04189517,0.014438445,0.010575815,0.002866251,0.002772683,0.0010854641,0.012599302,0.023773046,0.04197128,0.014388255,0.0106596295,0.0027962655,0.21268323,-0.0,2.9695149
2018-03-07,CTD6,4176008.900458722,695829.0091863506,0.008791228,0.016657496,0.02914043,0.009209384,0.0072165946,0.002013761,0.0019744325,0.0007887515,0.008701404,0.016617794,0.029191105,0.009205288,0.0071230726,0.002016134,0.23486635,-0.0,5.639642574999999
2018-03-07,CTD7,4176723.693900513,690396.7024300082,0.0070124003,0.016579721,0.029348992,0.0062384377,0.003968782,0.0010228938,0.0009957388,0.00038940707,0.006924797,0.016877662,0.029250931,0.0062279063,0.0041523552,0.0010153427,0.055832464,-0.0,3.0781605285714284
2018-03-07,CTD8,4174178.030118922,693047.7091175154,0.008547335,0.01854495,0.031381212,0.0072067315,0.0046361396,0.0012159084,0.0011833801,0.0004644086,0.008457326,0.018760504,0.03130493,0.0072138817,0.0048671397,0.0011992893,0.08086077,-0.0,3.6452480625
2018-03-07,CTD10,4170388.237872792,695645.9552495586,0.0056431284,0.012737876,0.023730034,0.007013668,0.0048839045,0.0013416561,0.0013158416,0.0005288475,0.0055976957,0.012872721,0.023760693,0.0069916304,0.00503363,0.0013356245,0.08091809,-0.0,4.026286057142857
2018-03-07,CTD11,4169608.9781368254,700350.5509754587,0.0055563105,0.013402661,0.027485829,0.008471911,0.0059917434,0.0016326467,0.001598125,0.0006388139,0.005491574,0.01361547,0.027553815,0.008431101,0.006133442,0.001628586,0.0803467,-0.0,3.0737193
2018-03-07,CTD12,4173437.93021035,695413.5305598581,0.01417374,0.021354776,0.031582292,0.011460712,0.010181114,0.0029733481,0.0029077018,0.0011472083,0.013920077,0.021124272,0.031766593,0.011380396,0.00953387,0.0029593564,0.38465935,-0.0,4.5158408625
2018-05-11,CTD1,4187246.4763657423,695024.7116773892,0.017182238,0.025626004,0.039168045,0.014868102,0.012066577,0.003411701,0.0032914497,0.0012859085,0.016889026,0.025546433,0.03940348,0.014755674,0.011672656,0.0033240018,0.36335906,-0.0,2.1870085
2018-05-11,CTD2,4181518.346026066,693105.1561410306,0.0064228536,0.0160602,0.029806228,0.00610923,0.0037289907,0.00094896846,0.0009215216,0.00035938632,0.0063368045,0.016475223,0.029672341,0.006076596,0.003947907,0.00093671295,0.012153465,-1.1e-44,2.2458482
2018-05-11,CTD3,4181698.0921413857,695238.4758410116,0.022722714,0.030132,0.034865458,0.009466347,0.006619888,0.0018216039,0.0017382208,0.0006826281,0.022456363,0.030076118,0.035100292,0.009364625,0.0066181673,0.0017494216,0.15888153,-0.0,2.0123725875
2018-05-11,CTD4,4180265.85759629,698264.0657476727,0.0076212897,0.016598,0.02411062,0.0047391355,0.0028478284,0.00076959556,0.0007553395,0.00029914375,0.007560422,0.016859,0.024081795,0.0046916953,0.0030683463,0.0007522216,0.0060969195,-0.0,1.0231668412500001
2018-05-11,CTD6,4176008.900458722,695829.0091863506,0.0097503355,0.021306366,0.035644066,0.008683607,0.0055290754,0.0014522008,0.0014200791,0.00055320543,0.009636315,0.021542436,0.03557231,0.008692304,0.0058228946,0.001416671,0.05848856,-0.0,1.5384380000000002
2018-05-11,CTD7,4176723.693900513,690396.7024300082,0.022037972,0.034885198,0.04942142,0.011335167,0.0075408686,0.0019379936,0.0018488598,0.00070865353,0.022083951,0.034728248,0.049620382,0.011376852,0.007649716,0.0018659151,0.20288076,-0.0,2.2560995714285714
2018-05-11,CTD8,4174178.030118922,693047.7091175154,0.0080117555,0.0176437,0.02605295,0.0050206967,0.0029970594,0.0008068906,0.0007913372,0.00031263457,0.0079390835,0.01793733,0.02602021,0.0049720635,0.0032363022,0.0007879005,0.00691302,-0.0,1.7778881625
2018-05-11,CTD10,4170388.237872792,695645.9552495586,0.02502729,0.035097092,0.048394103,0.014305468,0.010417153,0.0027791944,0.0026346047,0.0010199756,0.024737144,0.03504693,0.04876507,0.014211256,0.010230953,0.0026513967,0.2779548,-0.0,3.1918908
2018-05-11,CTD11,4169608.9781368254,700350.5509754587,0.013546673,0.0259312,0.0430245,0.010535528,0.0074585015,0.0019389467,0.0018841648,0.00073297584,0.013401846,0.02592402,0.042918444,0.010561306,0.0074689155,0.001909687,0.19773647,-0.0,2.9669850000000006
2018-05-11,CTD12,4173437.93021035,695413.5305598581,0.014385713,0.026268471,0.03941402,0.009254901,0.006098469,0.0015954337,0.0015458108,0.00060007395,0.014306618,0.026279788,0.039467152,0.00929821,0.006299688,0.0015535012,0.13614236,-0.0,1.4437591625
2018-05-16,CTD1,4187246.4763657423,695024.7116773892,0.023607032,0.03389321,0.05270011,0.018985584,0.015480957,0.0042069172,0.004016646,0.0015389442,0.023220092,0.033858463,0.0531802,0.018932022,0.014828627,0.004091207,0.4383018,-0.0,2.5342984000000004
2018-05-16,CTD2,4181518.346026066,693105.1561410306,0.019129591,0.029835962,0.042339884,0.011229257,0.0080785435,0.0021372056,0.0020587526,0.0007996505,0.018966503,0.02969942,0.04258258,0.011221791,0.007989309,0.00207802,0.2312845,-0.0,2.7156462
2018-05-16,CTD3,4181698.0921413857,695238.4758410116,0.006496705,0.0152744735,0.0262278,0.005274503,0.003194676,0.0008235239,0.00080014125,0.00031358885,0.0064244024,0.01559935,0.026184592,0.0052481955,0.0034029623,0.00081096933,0.01941642,-0.0,2.72794495
2018-05-16,CTD4,4180265.85759629,698264.0657476727,0.017190741,0.028394368,0.04193017,0.01094398,0.0077966936,0.0020578036,0.0019872526,0.0007726831,0.017051049,0.028289543,0.042081997,0.010951017,0.007769591,0.0020053368,0.21570837,-0.0,1.8666676999999998
2018-05-16,CTD6,4176008.900458722,695829.0091863506,0.02090633,0.031263173,0.039593555,0.009396632,0.006163404,0.001660932,0.0015886244,0.00061962183,0.020849636,0.031200191,0.03988272,0.009364625,0.0063491915,0.0015950263,0.14309354,-0.0,1.08121731
2018-05-16,CTD7,4176723.693900513,690396.7024300082,0.014094786,0.027515732,0.04739228,0.01232708,0.008551415,0.0022305977,0.0021520115,0.0008354674,0.01394562,0.027563125,0.047188383,0.012327607,0.008667694,0.002174362,0.18042497,-0.0,2.926159928571429
2018-05-16,CTD8,4174178.030118922,693047.7091175154,0.012432318,0.02619601,0.043692186,0.009960489,0.0060262247,0.0015303179,0.0014738827,0.00056492706,0.0123530645,0.026443006,0.043470703,0.01003772,0.006451502,0.0014745643,0.069459155,-0.0,1.2304433499999998
2018-05-16,CTD10,4170388.237872792,695645.9552495586,0.0018818039,0.0058294265,0.012002554,0.0026015497,0.0015667691,0.00039384371,0.0003794812,0.00014874619,0.0018990894,0.0060970727,0.012136802,0.0025253247,0.0015847834,0.0003850104,2.6609154e-05,-1.435e-42,2.1774001514285715
2018-05-16,CTD11,4169608.9781368254,700350.5509754587,0.013627225,0.025316771,0.040991865,0.011233842,0.0079835225,0.0021121344,0.0020515907,0.0008000727,0.013469435,0.025312873,0.041005235,0.0112393275,0.008025047,0.002065354,0.18477227,-0.0,1.3788271566666666
2018-05-16,CTD12,4173437.93021035,695413.5305598581,0.02386313,0.033569302,0.04251626,0.011279791,0.0076981033,0.0020740565,0.0019695237,0.00076578266,0.02368111,0.033501934,0.04286235,0.011207777,0.007761551,0.0019740073,0.18165722,-0.0,1.10284812
2018-06-20,CTD1,4187246.4763657423,695024.7116773892,0.019138629,0.028936677,0.046452913,0.016699994,0.013155684,0.0034939416,0.0033305942,0.0012758165,0.018895546,0.028913824,0.04670139,0.01670306,0.012720731,0.003404661,0.39938933,-0.0,1.2129813666666667
2018-06-20,CTD2,4181518.346026066,693105.1561410306,0.011471735,0.022686625,0.034659863,0.008492849,0.005061696,0.0013338214,0.001284992,0.0004990425,0.011406644,0.022915745,0.03463276,0.008548228,0.005506361,0.0012776948,0.02677586,-0.0,0.88071802125
2018-06-20,CTD3,4181698.0921413857,695238.4758410116,0.024079973,0.032199107,0.038491413,0.011160695,0.0076711182,0.0021256781,0.0020141457,0.00079041853,0.023760844,0.03217705,0.038728636,0.011026859,0.007750842,0.0020084167,0.15425654,-0.0,1.22353660625
2018-06-20,CTD4,4180265.85759629,698264.0657476727,0.02002153,0.026093533,0.030501967,0.009524829,0.0069363536,0.001956182,0.0018766762,0.00074505934,0.019720668,0.026054762,0.03052897,0.009391908,0.0068896324,0.0018818605,0.17485642,-0.0,0.63218678875
2018-06-20,CTD6,4176008.900458722,695829.0091863506,0.0042551174,0.010809133,0.014636046,0.0021718305,0.0012286908,0.00030602218,0.0002935382,0.0001144421,0.0041978895,0.011227346,0.014746424,0.0021106044,0.0012728928,0.000295817,5.1087463e-05,-2.87e-42,0.9026360900000001
2018-06-20,CTD7,4176723.693900513,690396.7024300082,0.026506469,0.036377244,0.047518395,0.013696104,0.009581464,0.0025607226,0.0024164722,0.0009339249,0.026217215,0.036326624,0.04791866,0.013604328,0.009546546,0.0024190734,0.22760062,-0.0,0.520464372857143
2018-06-20,CTD8,4174178.030118922,693047.7091175154,0.028896302,0.039409034,0.053616483,0.0155253755,0.011330109,0.0029516227,0.0027864582,0.0010650568,0.028546982,0.039258804,0.054066382,0.015474961,0.011027331,0.0028075178,0.30627534,-0.0,0.99961378125
2018-06-20,CTD10,4170388.237872792,695645.9552495586,0.005590532,0.012299102,0.016285298,0.0027284222,0.0016266254,0.00042082017,0.00040749542,0.0001606914,0.0055443984,0.01254345,0.016289027,0.0026818346,0.001704683,0.00041198416,0.011417371,-0.0,2.2157062
2018-06-20,CTD11,4169608.9781368254,700350.5509754587,0.0017766464,0.0056954203,0.013731481,0.002867893,0.0017327104,0.00042661736,0.00040859112,0.00016023559,0.0017950659,0.0059915725,0.013886974,0.002770137,0.001746983,0.0004172548,2.6714164e-05,-1.446e-42,0.525397805
2018-06-20,CTD12,4173437.93021035,695413.5305598581,0.0140910335,0.024587417,0.031105073,0.0059339195,0.0035365487,0.0009631937,0.00093506236,0.00036835237,0.014092199,0.02469833,0.03122398,0.0059144306,0.0038406814,0.00093405775,0.07035466,-0.0,1.6731360499999997
2018-07-10,CTD1,4187246.4763657423,695024.7116773892,0.01158919,0.019684948,0.030934572,0.0112522,0.008333614,0.0023383575,0.0022674445,0.0009019423,0.011466727,0.01966725,0.030964209,0.01121128,0.008404042,0.0022805568,0.196403,-0.0,0.4136301466666667
2018-07-10,CTD2,4181518.346026066,693105.1561410306,0.027504226,0.036682174,0.046254,0.013422248,0.009359169,0.0025232995,0.00237597,0.0009202208,0.027154198,0.036651347,0.046642214,0.013302177,0.009329758,0.0023750926,0.21154116,-0.0,0.37181550999999996
2018-07-10,CTD3,4181698.0921413857,695238.4758410116,0.0054020053,0.01394738,0.02570596,0.0063521615,0.0037585364,0.0009851953,0.0009599709,0.0003761994,0.0053375605,0.014387914,0.025748065,0.006302686,0.0040564425,0.0009601646,3.6939047e-05,-0.0,0.7225374649999999
2018-07-10,CTD4,4180265.85759629,698264.0657476727,0.021096075,0.029477315,0.03944764,0.01257994,0.009209675,0.0025035609,0.0023889998,0.000932447,0.020816911,0.02945189,0.03966924,0.012502014,0.009092496,0.002397446,0.2502082,-0.0,1.8832843125
2018-07-10,CTD6,4176008.900458722,695829.0091863506,0.0087435935,0.01972592,0.03557089,0.009642851,0.0062015974,0.0016318458,0.0015838958,0.00061832025,0.008630355,0.020028822,0.035503194,0.009624927,0.0065274346,0.0015925192,0.051752944,-0.0,2.7959851374999998
2018-07-10,CTD7,4176723.693900513,690396.7024300082,0.02375251,0.03178249,0.04116458,0.012895043,0.009535782,0.0025707937,0.0024454705,0.0009508391,0.0233832,0.031745695,0.04146445,0.012805927,0.009301772,0.0024582362,0.2678767,-0.0,0.6080472614285714
2018-07-10,CTD8,4174178.030118922,693047.7091175154,0.019520283,0.030286962,0.050710388,0.018881638,0.0152119715,0.0040148417,0.0038326145,0.0014567788,0.019269763,0.03025862,0.05100721,0.018916687,0.014631467,0.0039374665,0.43254405,-0.0,2.02616845
2018-07-10,CTD10,4170388.237872792,695645.9552495586,0.015496502,0.024348788,0.034404065,0.010691869,0.0075973794,0.00208428,0.0020071387,0.00079041853,0.015341722,0.024325611,0.034477912,0.010658518,0.007681531,0.002013044,0.18302177,-0.0,1.7062142428571427
2018-07-10,CTD11,4169608.9781368254,700350.5509754587,0.0054937634,0.013402661,0.024071565,0.005144911,0.0031738936,0.0008286251,0.00080555177,0.00031792207,0.0054392195,0.01372262,0.024052458,0.005096001,0.0033586482,0.0008159283,0.0050825356,-0.0,1.89906415
2018-07-10,CTD12,4173437.93021035,695413.5305598581,0.010411282,0.022248426,0.036201537,0.008651523,0.0049055084,0.0012684942,0.0012146911,0.00046878,0.010342289,0.022622963,0.03612866,0.008720793,0.0054409807,0.0012089573,0.00043982101,-0.0,2.501200075
2018-08-09,CTD1,4187246.4763657423,695024.7116773892,0.018837146,0.027361337,0.03943643,0.013896493,0.010489407,0.002867654,0.0027412514,0.0010723821,0.01857375,0.027357507,0.039637286,0.0138373505,0.010318294,0.0027597,0.28856692,-0.0,0.5854753333333333
2018-08-09,CTD2,4181518.346026066,693105.1561410306,0.024955472,0.028765904,0.032055117,0.01230206,0.008901892,0.0025834374,0.00242369,0.00096296147,0.024337485,0.028999824,0.031930733,0.01204726,0.008893009,0.002407338,0.15319924,-0.0,0.65330499125
2018-08-09,CTD3,4181698.0921413857,695238.4758410116,0.0187879,0.026839597,0.03410902,0.009579729,0.006896761,0.0019058686,0.0018341943,0.000724521,0.018578136,0.02675853,0.03427543,0.009492509,0.0068726926,0.0018479408,0.18742728,-0.0,0.8468037125000001
2018-08-09,CTD4,4180265.85759629,698264.0657476727,0.018516107,0.022061372,0.025167963,0.010170917,0.007772785,0.002320046,0.0022150348,0.0008891755,0.018172776,0.02212345,0.024930125,0.009932396,0.0076974793,0.0022126269,0.18730006,-0.0,0.7594264737499998
2018-08-09,CTD6,4176008.900458722,695829.0091863506,0.015163584,0.021657474,0.026211109,0.007618472,0.005538851,0.0015736768,0.0015305356,0.00061314175,0.015028399,0.02157568,0.02619244,0.007529915,0.005564394,0.0015425144,0.14811626,-1.1e-44,0.8298935000000001
2018-08-09,CTD7,4176723.693900513,690396.7024300082,0.0049104835,0.011226201,0.01746638,0.0036332007,0.0021919373,0.00057464355,0.00056002877,0.00022103234,0.0048798327,0.011448597,0.01747074,0.003590951,0.0023213844,0.0005628253,0.00092019193,-0.0,0.8701237428571428
2018-08-09,CTD8,4174178.030118922,693047.7091175154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1452998675000001
2018-08-09,CTD10,4170388.237872792,695645.9552495586,0.0055923383,0.012550509,0.01637015,0.0026115293,0.0015402796,0.00039591323,0.00038302908,0.00015071195,0.005537556,0.01282741,0.016389113,0.002562417,0.0016131426,0.0003871453,0.006998435,-1.1e-44,1.5871915
2018-08-09,CTD11,4169608.9781368254,700350.5509754587,0.024434732,0.032139458,0.040796693,0.012868939,0.009359169,0.0025607226,0.0024248948,0.000947332,0.024025833,0.03216309,0.041048825,0.012728461,0.009224389,0.0024344926,0.24608405,-1.1e-44,0.9670664800000001
2018-08-09,CTD12,4173437.93021035,695413.5305598581,0.008382679,0.019081865,0.031209607,0.005929057,0.003446501,0.00087860745,0.0008515112,0.00033029998,0.00829699,0.019464888,0.031143188,0.005938806,0.0037362154,0.00085808925,0.014871504,-0.0,0.9826620737499999
2018-08-14,CTD1,4187246.4763657423,695024.7116773892,0.016008522,0.023726324,0.035445683,0.013818243,0.011257335,0.003238512,0.003134596,0.0012336168,0.015734436,0.023637604,0.035611846,0.013689837,0.010914256,0.0031559654,0.34047526,-0.0,0.6146987866666667
2018-08-14,CTD2,4181518.346026066,693105.1561410306,0.019351672,0.022994624,0.02712422,0.009646809,0.00772518,0.002210948,0.002092853,0.0008363501,0.018988708,0.02297921,0.027083252,0.009458877,0.007396578,0.002155445,0.2893253,-1.1e-44,0.89466458625
2018-08-14,CTD3,4181698.0921413857,695238.4758410116,0.030062512,0.036709934,0.04514492,0.014755152,0.010815695,0.0028958546,0.0027061375,0.0010433756,0.029403454,0.036836367,0.04553834,0.014643885,0.0105254855,0.0027265302,0.27485937,-0.0,0.6263670487499999
2018-08-14,CTD4,4180265.85759629,698264.0657476727,0.030778954,0.036280382,0.043812104,0.015895583,0.011755786,0.003208655,0.0029864288,0.0011563057,0.029946078,0.036533132,0.044084586,0.015739715,0.011481259,0.0029980768,0.26734635,-0.0,0.7438253787499999
2018-08-14,CTD6,4176008.900458722,695829.0091863506,0.010369001,0.018275352,0.021732472,0.004045518,0.0025020326,0.0006887934,0.0006743118,0.00026883575,0.010345215,0.018370427,0.021710843,0.00399987,0.0026739293,0.00067845243,0.06281827,-0.0,0.9628211387499999
2018-08-14,CTD7,4176723.693900513,690396.7024300082,0.02784489,0.033562567,0.04044237,0.014484964,0.0106490925,0.0029516227,0.0027671917,0.0010803265,0.027180547,0.033744186,0.0406468,0.014303771,0.010460608,0.0027657666,0.2365974,-0.0,0.59070775
2018-08-14,CTD8,4174178.030118922,693047.7091175154,0.011783567,0.021782534,0.03194853,0.007269278,0.004862397,0.0012934605,0.0012635939,0.0004959266,0.011703008,0.021803755,0.03198559,0.007284446,0.005020783,0.0012776948,0.1249136,-0.0,1.1434267249999999
2018-08-14,CTD10,4170388.237872792,695645.9552495586,0.016340498,0.021875247,0.028762441,0.012739158,0.011122643,0.003500738,0.003405195,0.0013658983,0.015969178,0.021731269,0.028732726,0.012452534,0.0106596295,0.003395092,0.347133,-0.0,1.4953742714285714
2018-08-14,CTD11,4169608.9781368254,700350.5509754587,0.004495817,0.010388585,0.015105185,0.0032727893,0.0019347812,0.0005141345,0.00050185353,0.00019876925,0.004480747,0.010614163,0.015105618,0.0032271408,0.0020587577,0.0004985106,3.28194e-05,-1.1e-44,0.6610352883333334
2018-08-14,CTD12,4173437.93021035,695413.5305598581,0.0038467958,0.009665897,0.016904801,0.0032229708,0.0019632753,0.0005021831,0.0004862098,0.00019166464,0.0038129983,0.009923205,0.016941288,0.0031589726,0.002039574,0.00049392396,0.0013361295,-0.0,1.311126075
2018-08-29,CTD1,4187246.4763657423,695024.7116773892,0.005007676,0.011277513,0.022788243,0.0067866514,0.0047458075,0.0012513163,0.0012170889,0.00048416897,0.0049732253,0.011397216,0.022867503,0.0067984154,0.004849348,0.0012563952,0.12870416,-0.0,0.50530142
2018-08-29,CTD2,4181518.346026066,693105.1561410306,0.017301504,0.024238635,0.029806228,0.008563013,0.006300885,0.001766079,0.001709069,0.00068047375,0.017109443,0.024158422,0.029897813,0.008469991,0.0062505202,0.0017263794,0.17822656,-0.0,0.589946295
2018-08-29,CTD3,4181698.0921413857,695238.4758410116,0.0060470076,0.012595283,0.017792642,0.0037106767,0.0022454755,0.00059948687,0.00058432674,0.00023163704,0.0060210866,0.012767198,0.017746568,0.0036775116,0.0023985407,0.0005865311,0.008528945,-0.0,0.6664346325
2018-08-29,CTD4,4180265.85759629,698264.0657476727,0.013781903,0.018071229,0.02170372,0.008409402,0.0065185325,0.0019475452,0.0018954538,0.00077186804,0.013655643,0.018030213,0.021509513,0.0082606925,0.006479025,0.0018957286,0.18252447,-0.0,0.57188567625
2018-08-29,CTD6,4176008.900458722,695829.0091863506,0.0037986427,0.009102693,0.015005056,0.0029446308,0.0018125095,0.00046837743,0.00045405803,0.00017958146,0.0037762753,0.009291908,0.015022402,0.0028895724,0.0018792669,0.00046082097,0.0037792895,-0.0,0.99434498375
2018-08-29,CTD7,4176723.693900513,690396.7024300082,0.007422816,0.015469375,0.022616895,0.004569368,0.0027217006,0.0007167776,0.00069811166,0.00027442657,0.00737478,0.015691943,0.02260151,0.0045564272,0.002935289,0.0007008634,0.021412823,-0.0,0.8099967428571428
2018-08-29,CTD8,4174178.030118922,693047.7091175154,0.0083292145,0.01712942,0.027720224,0.006357381,0.0041819816,0.0011061496,0.001079473,0.0004260525,0.008262792,0.017263584,0.02768474,0.0063609267,0.004357,0.0010972258,0.10028388,-0.0,1.2770826875
2018-08-29,CTD10,4170388.237872792,695645.9552495586,0.0038137855,0.009857914,0.018975563,0.0039891107,0.0024086793,0.0006203346,0.0005998574,0.00023767838,0.0037774544,0.0101438975,0.019008376,0.0039126496,0.0025339024,0.00060904387,0.0002610661,-0.0,1.3173321857142857
2018-08-29,CTD11,4169608.9781368254,700350.5509754587,0.005710876,0.013007603,0.024094991,0.0061950595,0.004228249,0.0011294265,0.0011046561,0.0004406595,0.005667169,0.013166565,0.024103815,0.006174985,0.0043521733,0.001126807,0.08442974,-0.0,0.8669731500000001
2018-08-29,CTD12,4173437.93021035,695413.5305598581,0.0068813837,0.015469375,0.027356263,0.0061192643,0.004014387,0.0010493789,0.0010228626,0.00040352382,0.006810469,0.01566986,0.02729341,0.0061057536,0.004170863,0.0010449133,0.086423405,-0.0,1.2403527875
2018-10-03,CTD1,4187246.4763657423,695024.7116773892,0.014549887,0.022094315,0.03048326,0.009493595,0.0072197695,0.0020386681,0.0019842868,0.000795021,0.014377342,0.021999698,0.030564327,0.009416215,0.0071305525,0.0019999573,0.20786852,-0.0,0.2947052866666667
2018-10-03,CTD2,4181518.346026066,693105.1561410306,0.026579937,0.033501968,0.042046968,0.014328512,0.010435173,0.0028944383,0.0027155478,0.0010622526,0.026066605,0.033694245,0.042393018,0.014160979,0.010318294,0.0027225323,0.22866946,-0.0,0.43363636375000003
2018-10-03,CTD3,4181698.0921413857,695238.4758410116,0.0054937634,0.012442811,0.014697846,0.0018932703,0.0011095267,0.0002775028,0.0002660263,0.00010407496,0.0054040193,0.0127747115,0.014775254,0.0018418899,0.001136925,0.00027113262,0.012034472,-2.87e-42,0.34605891624999996
2018-10-03,CTD4,4180265.85759629,698264.0657476727,0.0011125006,0.0021468783,0.0040057236,0.0010553994,0.00063918333,0.00016010861,0.00015166868,5.996491e-05,0.0011344304,0.0021287538,0.003984407,0.0010418321,0.00065247645,0.00015569739,0.16956465,-2.87e-42,0.22515016
2018-10-03,CTD6,4176008.900458722,695829.0091863506,0.0029964705,0.0074630356,0.012430694,0.0024089997,0.0014602995,0.00037011987,0.00035724332,0.00014071273,0.0029837203,0.007634694,0.012477513,0.0023530764,0.0014973588,0.00036235366,0.00021653097,-0.0,0.9975275662499999
2018-10-03,CTD7,4176723.693900513,690396.7024300082,0.0036588805,0.008412984,0.012826961,0.002441161,0.0015008916,0.00038552174,0.00037315694,0.000147567,0.003640872,0.008551825,0.012827261,0.0023924503,0.0015443817,0.0003786821,0.008908798,-0.0,0.28188255285714287
2018-10-03,CTD8,4174178.030118922,693047.7091175154,0.012723941,0.02354361,0.039134584,0.012292065,0.008717365,0.002394153,0.0023164677,0.00091440906,0.012558581,0.023619974,0.039191738,0.012233606,0.008890014,0.0023221679,0.15811986,-0.0,1.2624633375
2018-10-03,CTD10,4170388.237872792,695645.9552495586,0.026527451,0.033839148,0.04411281,0.017520314,0.013522826,0.0039590416,0.0037308019,0.0014621227,0.025838748,0.034030203,0.044542864,0.017202018,0.013339214,0.003728667,0.26505923,-0.0,0.9806198142857142
2018-10-03,CTD11,4169608.9781368254,700350.5509754587,0.030778954,0.040487796,0.057425573,0.019429242,0.0144905355,0.0038459096,0.003599626,0.0013745177,0.030294862,0.040686402,0.057972584,0.019354334,0.014234071,0.0036458152,0.35895136,-0.0,0.538486705
2018-10-03,CTD12,4173437.93021035,695413.5305598581,0.02142059,0.032232262,0.046452913,0.0136574535,0.009851357,0.0026605884,0.0025370512,0.0009902781,0.02121138,0.032232914,0.046772465,0.013579969,0.009796406,0.0025494974,0.23549448,-0.0,1.18961145
2018-11-07,CTD1,4187246.4763657423,695024.7116773892,0.0019622878,0.005355029,0.01291401,0.0041176532,0.0025948556,0.00069008325,0.0006663658,0.00026897062,0.001964748,0.00547298,0.013018405,0.004030775,0.0027022401,0.00067652634,4.0646304e-05,-0.0,0.6876681766666666
2018-11-07,CTD2,4181518.346026066,693105.1561410306,0.0012625963,0.003931488,0.0069115763,0.0009261997,0.000470788,0.00011611314,0.00010721086,4.1292238e-05,0.001309598,0.0041729896,0.007099192,0.00088135514,0.00049705897,0.000111679066,2.6843822e-05,-4.305e-42,0.573987055
2018-11-07,CTD3,4181698.0921413857,695238.4758410116,0.0035795814,0.0076490953,0.012649948,0.0029389106,0.0019964122,0.00054023723,0.00052505004,0.00021303908,0.0035800533,0.007673129,0.012605526,0.002896643,0.0020349976,0.0005388059,0.08040366,-0.0,1.1214591875
2018-11-07,CTD4,4180265.85759629,698264.0657476727,0.012787049,0.016593428,0.019647574,0.0073142895,0.005760874,0.0017063909,0.0016687538,0.00068083237,0.012708359,0.016539495,0.019476619,0.0071993573,0.0056861923,0.0016830852,0.18806465,-0.0,1.3138959625
2018-11-07,CTD6,4176008.900458722,695829.0091863506,0.001155027,0.003297819,0.007563109,0.0015182478,0.00081340206,0.00019834179,0.00018621828,7.2552946e-05,0.0011927538,0.0034020843,0.0076443604,0.001442558,0.00084590557,0.00018908901,2.7210073e-05,-0.0,1.3955628375
2018-11-07,CTD7,4176723.693900513,690396.7024300082,0.0014358838,0.0037367903,0.008520644,0.0019400511,0.00116709,0.000287394,0.0002732346,0.00010788154,0.0014558296,0.0037919825,0.008564416,0.0018745901,0.0011809217,0.0002787735,0.0009211762,-0.0,0.4246370157142857
2018-11-07,CTD8,4174178.030118922,693047.7091175154,0.014881891,0.025643906,0.037226573,0.009205601,0.006212553,0.0016707442,0.0016124843,0.00063345954,0.014780074,0.025651334,0.037331156,0.009208274,0.0063876756,0.0016266694,0.13948059,-0.0,1.0407392624999998
2018-11-07,CTD10,4170388.237872792,695645.9552495586,0.0028470294,0.0074557737,0.0133052915,0.0027221239,0.0016745948,0.0004251126,0.0004089571,0.0001611487,0.0028371043,0.0076418873,0.013351681,0.0026623053,0.0017116568,0.0004179187,6.138484e-05,-0.0,0.8486244342857142
2018-11-07,CTD11,4169608.9781368254,700350.5509754587,0.010881855,0.016361479,0.023760922,0.0078121787,0.0067912578,0.001920919,0.0018888604,0.00075137464,0.010803748,0.01616569,0.023782475,0.007790327,0.00639676,0.0019513565,0.36196193,-0.0,0.8175045533333334
2018-11-07,CTD12,4173437.93021035,695413.5305598581,0.007943114,0.0140728885,0.01660977,0.0033656855,0.002169815,0.00060392794,0.00059259083,0.00023838654,0.0079390835,0.014121252,0.016495058,0.0033188101,0.0022859033,0.0005997395,0.04897494,-0.0,0.9376495687499999
2019-02-20,CTD1,4187246.4763657423,695024.7116773892,0.014684417,0.019613376,0.027763797,0.011418717,0.010871764,0.00323378,0.0031688188,0.001245346,0.014418396,0.019377133,0.027873795,0.011323802,0.009946161,0.0032345108,0.5397804,-1.1e-44,0.6344745566666666
2019-02-20,CTD2,4181518.346026066,693105.1561410306,0.0038595654,0.010520783,0.01629659,0.002441161,0.0014175508,0.00035043163,0.00033664572,0.00013122674,0.0038046748,0.010950095,0.016389113,0.0023693976,0.0014566809,0.00034274958,5.2458818e-05,-1.1e-44,0.5955837987499999
