Date,Buoy,Chl,Turbidez
2018-03-13,CTD4,1.428,2.488
2018-03-13,CTD5,0.48,0.51
2018-03-13,CTD6,1.824,2.353
2018-03-13,CTD7,1.172,2.092
2018-03-13,CTD8,1.877,2.526
2018-03-13,CTD9,0.148,1.269
2018-03-26,CTD1,1.197,1.366
2018-03-26,CTD10,0.743,4.92
2018-03-26,CTD11,2.547,9.305
2018-03-26,CTD12,1.215,5.684
2018-03-26,CTD2,2.006,2.792
2018-03-26,CTD3,0.634,1.237
2018-03-26,CTD4,0.402,3.036
2018-03-26,CTD5,0.21,0.11
2018-03-26,CTD6,1.182,5.824
2018-03-26,CTD7,1.316,3.557
2018-03-26,CTD8,0.978,2.458
2018-03-26,CTD9,0.137,2.349
2018-04-05,CTD1,0.471,18.705
2018-04-05,CTD10,0.88,2.546
2018-04-05,CTD11,0.945,1.407
2018-04-05,CTD12,0.826,0.677
2018-04-05,CTD2,0.385,7.065
2018-04-05,CTD3,1.407,4.575
2018-04-05,CTD4,1.41,1.328
2018-04-05,CTD5,0.97,1.03
2018-04-05,CTD6,0.662,0.427
2018-04-05,CTD7,0.472,5.031
2018-04-05,CTD8,0.706,1.538
2018-04-05,CTD9,0.15,2.173
2018-04-17,CTD1,0.62,2.669
2018-04-17,CTD10,0.621,1.335
2018-04-17,CTD11,0.995,1.497
2018-04-17,CTD12,0.868,2.27
2018-04-17,CTD2,0.68,2.394
2018-04-17,CTD3,0.857,4.436
2018-04-17,CTD4,0.655,8.475
2018-04-17,CTD5,0.31,0.42
2018-04-17,CTD6,0.634,3.524
2018-04-17,CTD7,0.236,1.434
2018-04-17,CTD8,0.457,1.961
2018-04-17,CTD9,0.131,0.484
2018-04-27,CTD1,1.437,4.364
2018-04-27,CTD10,1.189,5.454
2018-04-27,CTD11,1.398,3.966
2018-04-27,CTD12,0.818,2.264
2018-04-27,CTD2,1.275,3.471
2018-04-27,CTD3,0.785,1.155
2018-04-27,CTD4,0.697,1.182
2018-04-27,CTD5,0.32,0.56
2018-04-27,CTD6,0.867,1.214
2018-04-27,CTD7,0.651,2.686
2018-04-27,CTD8,0.508,2.653
2018-04-27,CTD9,0.161,0.041
2018-05-02,CTD1,0.843,3.84
2018-05-02,CTD10,3.477,10.431
2018-05-02,CTD11,0.366,16.98
2018-05-02,CTD12,0.862,4.323
2018-05-02,CTD2,0.727,1.557
2018-05-02,CTD3,0.854,1.792
2018-05-02,CTD4,0.513,1.995
2018-05-02,CTD5,0.34,0.68
2018-05-02,CTD6,0.639,1.04
2018-05-02,CTD7,0.43,2.341
2018-05-02,CTD8,0.459,2.285
2018-05-02,CTD9,0.178,67.06
2018-05-11,CTD1,1.784,3.355
2018-05-11,CTD10,1.884,2.436
2018-05-11,CTD11,1.74,1.638
2018-05-11,CTD12,0.938,2.089
2018-05-11,CTD2,1.624,1.962
2018-05-11,CTD3,1.477,2.656
2018-05-11,CTD4,0.409,4.828
2018-05-11,CTD5,0.28,0.31
2018-05-11,CTD6,1.129,2.193
2018-05-11,CTD7,1.65,3.228
2018-05-11,CTD8,1.124,2.678
2018-05-11,CTD9,0.223,6.674
2018-05-16,CTD1,1.77,0.303
2018-05-16,CTD10,0.934,2.541
2018-05-16,CTD11,0.794,2.119
2018-05-16,CTD12,0.391,6.155
2018-05-16,CTD2,1.3,1.824
2018-05-16,CTD3,1.41,1.688
2018-05-16,CTD4,0.902,3.537
2018-05-16,CTD5,0.39,0.43
2018-05-16,CTD6,0.494,13.426
2018-05-16,CTD7,1.75,3.618
2018-05-16,CTD8,0.546,2.61
2018-05-16,CTD9,0.145,0.235
2018-05-22,CTD1,0.736,2.915
2018-05-22,CTD10,0.524,4.388
2018-05-22,CTD11,0.715,1.418
2018-05-22,CTD12,0.481,0.887
2018-05-22,CTD2,0.74,0.591
2018-05-22,CTD3,0.439,0.632
2018-05-22,CTD4,0.489,1.33
2018-05-22,CTD5,0.27,0.32
2018-05-22,CTD6,0.807,0.9
2018-05-22,CTD7,0.602,2.72
2018-05-22,CTD8,0.34,2.118
2018-05-22,CTD9,0.217,5.816
2018-05-30,CTD1,0.553,7.591
2018-05-30,CTD10,0.81,1.742
2018-05-30,CTD11,0.65,1.197
2018-05-30,CTD12,0.598,1.781
2018-05-30,CTD2,0.632,1.932
2018-05-30,CTD3,0.748,1.49
2018-05-30,CTD4,0.522,1.191
2018-05-30,CTD5,0.69,0.61
2018-05-30,CTD6,0.536,1.255
2018-05-30,CTD7,0.452,3.134
2018-05-30,CTD8,0.443,3.294
2018-05-30,CTD9,0.122,3.541
2018-06-08,CTD1,0.564,2.696
2018-06-08,CTD10,0.678,3.726
2018-06-08,CTD11,0.814,1.656
2018-06-08,CTD12,0.551,6.868
2018-06-08,CTD2,0.643,11.857
2018-06-08,CTD3,0.337,9.101
2018-06-08,CTD4,0.316,6.707
2018-06-08,CTD5,0.14,0.06
2018-06-08,CTD6,0.438,12.311
2018-06-08,CTD7,0.761,4.581
2018-06-08,CTD8,0.429,2.117
2018-06-08,CTD9,0.166,0.0
2018-06-12,CTD1,0.586,3.096
2018-06-12,CTD10,0.992,1.908
2018-06-12,CTD11,0.775,1.477
2018-06-12,CTD12,0.656,0.831
2018-06-12,CTD2,0.47,0.502
2018-06-12,CTD3,0.569,0.288
2018-06-12,CTD4,0.437,0.687
2018-06-12,CTD5,0.24,0.29
2018-06-12,CTD6,0.472,0.886
2018-06-12,CTD7,1.141,2.321
2018-06-12,CTD8,0.727,2.217
2018-06-12,CTD9,0.147,0.0
2018-06-20,CTD1,0.999,2.748
2018-06-20,CTD10,1.38,1.66
2018-06-20,CTD11,0.452,0.939
2018-06-20,CTD12,1.034,2.559
2018-06-20,CTD2,0.51,14.872
2018-06-20,CTD3,0.663,10.842
2018-06-20,CTD4,0.391,2.865
2018-06-20,CTD5,0.26,0.32
2018-06-20,CTD6,0.507,1.183
2018-06-20,CTD7,0.306,3.192
2018-06-20,CTD8,0.648,8.936
2018-06-20,CTD9,0.115,2.051
2018-06-26,CTD1,0.842,0.809
